ds,mech,str,seed,clean,full,infl,auprc
ds_3,M03,S3,42,0.8899553571428571,1.0,0.11004464285714288,1.0
ds_3,M03,S3,2026,0.8899553571428571,1.0,0.11004464285714288,1.0
ds_3,M03,S5,13,0.8899553571428571,1.0,0.11004464285714288,1.0
ds_3,M03,S5,42,0.8899553571428571,1.0,0.11004464285714288,1.0
ds_3,M03,S5,2026,0.8899553571428571,1.0,0.11004464285714288,1.0
ds_3,M04,S1,13,0.8899553571428571,0.8866517857142857,-0.0033035714285714057,0.0625
ds_3,M04,S1,42,0.8899553571428571,0.8866517857142857,-0.0033035714285714057,0.0625
ds_3,M04,S1,2026,0.8899553571428571,0.8866517857142857,-0.0033035714285714057,0.0625
ds_3,M04,S3,13,0.8899553571428571,0.8847321428571429,-0.005223214285714262,0.0625
ds_3,M04,S3,42,0.8899553571428571,0.8847321428571429,-0.005223214285714262,0.0625
ds_3,M04,S3,2026,0.8899553571428571,0.8847321428571429,-0.005223214285714262,0.0625
ds_3,M04,S5,13,0.8899553571428571,0.8895982142857143,-0.00035714285714283367,0.0625
ds_3,M04,S5,42,0.8899553571428571,0.8895982142857143,-0.00035714285714283367,0.0625
ds_3,M04,S5,2026,0.8899553571428571,0.8895982142857143,-0.00035714285714283367,0.0625
ds_3,M05,S1,13,0.8899553571428571,0.8854910714285714,-0.004464285714285698,0.3333333333333333
ds_3,M05,S1,42,0.8899553571428571,0.8854910714285714,-0.004464285714285698,0.3333333333333333
ds_3,M05,S1,2026,0.8899553571428571,0.8854910714285714,-0.004464285714285698,0.3333333333333333
ds_3,M05,S3,13,0.8899553571428571,0.8891964285714286,-0.0007589285714285632,0.0625
ds_3,M05,S3,42,0.8899553571428571,0.8891964285714286,-0.0007589285714285632,0.0625
ds_3,M05,S3,2026,0.8899553571428571,0.8891964285714286,-0.0007589285714285632,0.0625
ds_3,M05,S5,13,0.8899553571428571,0.8905803571428571,0.0006249999999999867,0.2
ds_3,M05,S5,42,0.8899553571428571,0.8905803571428571,0.0006249999999999867,0.2
ds_3,M05,S5,2026,0.8899553571428571,0.8905803571428571,0.0006249999999999867,0.2
ds_3,M06,S1,13,0.8805787695590325,0.9984219416785207,0.11784317211948825,1.0
ds_3,M06,S1,42,0.8805787695590325,0.9984219416785207,0.11784317211948825,1.0
ds_3,M06,S1,2026,0.8805787695590325,0.9984219416785207,0.11784317211948825,1.0
ds_3,M06,S3,13,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M06,S3,42,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M06,S3,2026,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M06,S5,13,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M06,S5,42,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M06,S5,2026,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M07,S1,13,0.8917018909899889,0.9751279199110122,0.08342602892102335,0.5588235294117647
ds_3,M07,S1,42,0.8917018909899889,0.9751279199110122,0.08342602892102335,0.5588235294117647
ds_3,M07,S1,2026,0.8917018909899889,0.9751279199110122,0.08342602892102335,0.5588235294117647
ds_3,M07,S3,13,0.8917018909899889,0.9751279199110122,0.08342602892102335,0.5588235294117647
ds_3,M07,S3,42,0.8917018909899889,0.9751279199110122,0.08342602892102335,0.5588235294117647
ds_3,M07,S3,2026,0.8917018909899889,0.9751279199110122,0.08342602892102335,0.5588235294117647
ds_3,M07,S5,13,0.8917018909899889,0.9751279199110122,0.08342602892102335,0.5588235294117647
ds_3,M07,S5,42,0.8917018909899889,0.9751279199110122,0.08342602892102335,0.5588235294117647
ds_3,M07,S5,2026,0.8917018909899889,0.9751279199110122,0.08342602892102335,0.5588235294117647
ds_3,M08,S1,13,0.9009000940396757,0.9007657516456943,-0.00013434239398146808,0.0625
ds_3,M08,S1,42,0.9009000940396757,0.9007657516456943,-0.00013434239398146808,0.0625
ds_3,M08,S1,2026,0.9009000940396757,0.9007657516456943,-0.00013434239398146808,0.0625
ds_3,M08,S3,13,0.9009000940396757,0.9040347498992433,0.0031346558595675145,0.25
ds_3,M08,S3,42,0.9009000940396757,0.9040347498992433,0.0031346558595675145,0.25
ds_3,M08,S3,2026,0.9009000940396757,0.9040347498992433,0.0031346558595675145,0.25
ds_3,M08,S5,13,0.9009000940396757,0.899870135685818,-0.001029958353857774,0.16666666666666666
ds_3,M08,S5,42,0.9009000940396757,0.899870135685818,-0.001029958353857774,0.16666666666666666
ds_3,M08,S5,2026,0.9009000940396757,0.899870135685818,-0.001029958353857774,0.16666666666666666
ds_3,M09,S1,13,0.9248585809095363,0.9212952652443098,-0.0035633156652264963,0.0625
ds_3,M09,S1,42,0.9248585809095363,0.9212952652443098,-0.0035633156652264963,0.0625
ds_3,M09,S1,2026,0.9248585809095363,0.9212952652443098,-0.0035633156652264963,0.0625
ds_3,M09,S3,13,0.9248585809095363,0.9232550888601844,-0.0016034920493519511,0.25
ds_3,M09,S3,42,0.9248585809095363,0.9232550888601844,-0.0016034920493519511,0.25
ds_3,M09,S3,2026,0.9248585809095363,0.9232550888601844,-0.0016034920493519511,0.25
ds_3,M09,S5,13,0.9248585809095363,0.9232550888601844,-0.0016034920493519511,0.25
ds_3,M09,S5,42,0.9248585809095363,0.9232550888601844,-0.0016034920493519511,0.25
ds_3,M09,S5,2026,0.9248585809095363,0.9232550888601844,-0.0016034920493519511,0.25
ds_3,M10,S1,13,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M10,S1,42,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M10,S1,2026,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M10,S3,13,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M10,S3,42,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M10,S3,2026,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M10,S5,13,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M10,S5,42,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M10,S5,2026,0.8805787695590325,1.0,0.11942123044096753,1.0
ds_3,M11,S1,13,0.8843092792672625,0.9186785825441288,0.03436930327686627,0.2777777777777778
ds_3,M11,S1,42,0.8843092792672625,0.9186785825441288,0.03436930327686627,0.2777777777777778
ds_3,M11,S1,2026,0.8843092792672625,0.9186785825441288,0.03436930327686627,0.2777777777777778
ds_3,M11,S3,13,0.8843092792672625,0.9963985594237694,0.11208928015650688,1.0
ds_3,M11,S3,42,0.8843092792672625,0.9963985594237694,0.11208928015650688,1.0
ds_3,M11,S3,2026,0.8843092792672625,0.9963985594237694,0.11208928015650688,1.0
ds_3,M11,S5,13,0.8843092792672625,0.9998443821973234,0.11553510293006086,1.0
ds_3,M11,S5,42,0.8843092792672625,0.9998443821973234,0.11553510293006086,1.0
ds_3,M11,S5,2026,0.8843092792672625,0.9998443821973234,0.11553510293006086,1.0
ds_4,M01,S1,13,0.9181757508342603,1.0,0.08182424916573972,1.0
ds_4,M01,S1,42,0.9181757508342603,1.0,0.08182424916573972,1.0
ds_4,M01,S1,2026,0.9181757508342603,1.0,0.08182424916573972,1.0
ds_4,M01,S3,13,0.9181757508342603,1.0,0.08182424916573972,1.0
ds_4,M01,S3,42,0.9181757508342603,1.0,0.08182424916573972,1.0
ds_4,M01,S3,2026,0.9181757508342603,1.0,0.08182424916573972,1.0
ds_4,M01,S5,13,0.9181757508342603,1.0,0.08182424916573972,1.0
ds_4,M01,S5,42,0.9181757508342603,1.0,0.08182424916573972,1.0
ds_4,M01,S5,2026,0.9181757508342603,1.0,0.08182424916573972,1.0
ds_4,M02,S1,13,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M02,S1,42,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M02,S1,2026,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M02,S3,13,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M02,S3,42,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M02,S3,2026,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M02,S5,13,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M02,S5,42,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M02,S5,2026,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M03,S1,13,0.9150116299874753,0.9973161567364467,0.08230452674897137,1.0
ds_4,M03,S1,42,0.9150116299874753,0.9973161567364467,0.08230452674897137,1.0
ds_4,M03,S1,2026,0.9150116299874753,0.9973161567364467,0.08230452674897137,1.0
ds_4,M03,S3,13,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M03,S3,42,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M03,S3,2026,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M03,S5,13,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M03,S5,42,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M03,S5,2026,0.9150116299874753,1.0,0.08498837001252468,1.0
ds_4,M04,S1,13,0.9150116299874753,0.9170692431561996,0.002057613168724326,0.0625
ds_4,M04,S1,42,0.9150116299874753,0.9170692431561996,0.002057613168724326,0.0625
ds_4,M04,S1,2026,0.9150116299874753,0.9170692431561996,0.002057613168724326,0.0625
ds_4,M04,S3,13,0.9150116299874753,0.9176507425299695,0.0026391125424941597,0.0625
ds_4,M04,S3,42,0.9150116299874753,0.9176507425299695,0.0026391125424941597,0.0625
ds_4,M04,S3,2026,0.9150116299874753,0.9176507425299695,0.0026391125424941597,0.0625
ds_4,M04,S5,13,0.9150116299874753,0.9159957058507783,0.0009840758633029578,0.0625
ds_4,M04,S5,42,0.9150116299874753,0.9159957058507783,0.0009840758633029578,0.0625
ds_4,M04,S5,2026,0.9150116299874753,0.9159957058507783,0.0009840758633029578,0.0625
ds_4,M05,S1,13,0.9150116299874753,0.914922168545357,-8.946144211829932e-05,0.0625
ds_4,M05,S1,42,0.9150116299874753,0.914922168545357,-8.946144211829932e-05,0.0625
ds_4,M05,S1,2026,0.9150116299874753,0.914922168545357,-8.946144211829932e-05,0.0625
ds_4,M05,S3,13,0.9150116299874753,0.9127750939345143,-0.0022365360529610356,0.0625
ds_4,M05,S3,42,0.9150116299874753,0.9127750939345143,-0.0022365360529610356,0.0625
ds_4,M05,S3,2026,0.9150116299874753,0.9127750939345143,-0.0022365360529610356,0.0625
ds_4,M05,S5,13,0.9150116299874753,0.9149668992664162,-4.473072105914966e-05,0.3333333333333333
ds_4,M05,S5,42,0.9150116299874753,0.9149668992664162,-4.473072105914966e-05,0.3333333333333333
ds_4,M05,S5,2026,0.9150116299874753,0.9149668992664162,-4.473072105914966e-05,0.3333333333333333
ds_4,M06,S1,13,0.8805465367965367,0.9995490620490619,0.1190025252525252,1.0
ds_4,M06,S1,42,0.8805465367965367,0.9995490620490619,0.1190025252525252,1.0
ds_4,M06,S1,2026,0.8805465367965367,0.9995490620490619,0.1190025252525252,1.0
ds_4,M06,S3,13,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M06,S3,42,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M06,S3,2026,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M06,S5,13,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M06,S5,42,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M06,S5,2026,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M07,S1,13,0.9178076102418207,0.9761290896159317,0.05832147937411103,0.6111111111111112
ds_4,M07,S1,42,0.9178076102418207,0.9761290896159317,0.05832147937411103,0.6111111111111112
ds_4,M07,S1,2026,0.9178076102418207,0.9761290896159317,0.05832147937411103,0.6111111111111112
ds_4,M07,S3,13,0.9178076102418207,0.9761290896159317,0.05832147937411103,0.6111111111111112
ds_4,M07,S3,42,0.9178076102418207,0.9761290896159317,0.05832147937411103,0.6111111111111112
ds_4,M07,S3,2026,0.9178076102418207,0.9761290896159317,0.05832147937411103,0.6111111111111112
ds_4,M07,S5,13,0.9178076102418207,0.9761290896159317,0.05832147937411103,0.6111111111111112
ds_4,M07,S5,42,0.9178076102418207,0.9761290896159317,0.05832147937411103,0.6111111111111112
ds_4,M07,S5,2026,0.9178076102418207,0.9761290896159317,0.05832147937411103,0.6111111111111112
ds_4,M08,S1,13,0.9443997137233852,0.9450259438182144,0.0006262300948292054,0.2
ds_4,M08,S1,42,0.9443997137233852,0.9450259438182144,0.0006262300948292054,0.2
ds_4,M08,S1,2026,0.9443997137233852,0.9450259438182144,0.0006262300948292054,0.2
ds_4,M08,S3,13,0.9443997137233852,0.9493200930398998,0.004920379316514678,0.0625
ds_4,M08,S3,42,0.9443997137233852,0.9493200930398998,0.004920379316514678,0.0625
ds_4,M08,S3,2026,0.9443997137233852,0.9493200930398998,0.004920379316514678,0.0625
ds_4,M08,S5,13,0.9443997137233852,0.9452943281445697,0.0008946144211845475,0.25
ds_4,M08,S5,42,0.9443997137233852,0.9452943281445697,0.0008946144211845475,0.25
ds_4,M08,S5,2026,0.9443997137233852,0.9452943281445697,0.0008946144211845475,0.25
ds_4,M09,S1,13,0.922091212458287,0.9179532814238043,-0.004137931034482678,0.3333333333333333
ds_4,M09,S1,42,0.922091212458287,0.9179532814238043,-0.004137931034482678,0.3333333333333333
ds_4,M09,S1,2026,0.922091212458287,0.9179532814238043,-0.004137931034482678,0.3333333333333333
ds_4,M09,S3,13,0.922091212458287,0.9216017797552837,-0.0004894327030032786,0.3333333333333333
ds_4,M09,S3,42,0.922091212458287,0.9216017797552837,-0.0004894327030032786,0.3333333333333333
ds_4,M09,S3,2026,0.922091212458287,0.9216017797552837,-0.0004894327030032786,0.3333333333333333
ds_4,M09,S5,13,0.922091212458287,0.9216017797552837,-0.0004894327030032786,0.3333333333333333
ds_4,M09,S5,42,0.922091212458287,0.9216017797552837,-0.0004894327030032786,0.3333333333333333
ds_4,M09,S5,2026,0.922091212458287,0.9216017797552837,-0.0004894327030032786,0.3333333333333333
ds_4,M10,S1,13,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M10,S1,42,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M10,S1,2026,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M10,S3,13,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M10,S3,42,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M10,S3,2026,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M10,S5,13,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M10,S5,42,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M10,S5,2026,0.8805465367965367,1.0,0.11945346320346328,1.0
ds_4,M11,S1,13,0.8913871951219512,0.9047704447632712,0.013383249641319983,0.22549019607843135
ds_4,M11,S1,42,0.8913871951219512,0.9047704447632712,0.013383249641319983,0.22549019607843135
ds_4,M11,S1,2026,0.8913871951219512,0.9047704447632712,0.013383249641319983,0.22549019607843135
ds_4,M11,S3,13,0.8913871951219512,1.0,0.10861280487804881,0.8333333333333333
ds_4,M11,S3,42,0.8913871951219512,1.0,0.10861280487804881,0.8333333333333333
ds_4,M11,S3,2026,0.8913871951219512,1.0,0.10861280487804881,0.8333333333333333
ds_4,M11,S5,13,0.8913871951219512,1.0,0.10861280487804881,1.0
ds_4,M11,S5,42,0.8913871951219512,1.0,0.10861280487804881,1.0
ds_4,M11,S5,2026,0.8913871951219512,1.0,0.10861280487804881,1.0
ds_5,M01,S1,13,0.8660511173558142,1.0,0.1339488826441858,1.0
ds_5,M01,S1,42,0.8660511173558142,1.0,0.1339488826441858,1.0
ds_5,M01,S1,2026,0.8660511173558142,1.0,0.1339488826441858,1.0
ds_5,M01,S3,13,0.8660511173558142,1.0,0.1339488826441858,1.0
ds_5,M01,S3,42,0.8660511173558142,1.0,0.1339488826441858,1.0
ds_5,M01,S3,2026,0.8660511173558142,1.0,0.1339488826441858,1.0
ds_5,M01,S5,13,0.8660511173558142,1.0,0.1339488826441858,1.0
ds_5,M01,S5,42,0.8660511173558142,1.0,0.1339488826441858,1.0
ds_5,M01,S5,2026,0.8660511173558142,1.0,0.1339488826441858,1.0
ds_5,M02,S1,13,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M02,S1,42,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M02,S1,2026,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M02,S3,13,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M02,S3,42,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M02,S3,2026,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M02,S5,13,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M02,S5,42,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M02,S5,2026,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M03,S1,13,0.8456820303124583,0.959375972265434,0.11369394195297577,1.0
ds_5,M03,S1,42,0.8456820303124583,0.959375972265434,0.11369394195297577,1.0
ds_5,M03,S1,2026,0.8456820303124583,0.959375972265434,0.11369394195297577,1.0
ds_5,M03,S3,13,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M03,S3,42,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M03,S3,2026,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M03,S5,13,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M03,S5,42,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M03,S5,2026,0.8456820303124583,1.0,0.15431796968754175,1.0
ds_5,M04,S1,13,0.8456820303124583,0.8403484599315525,-0.005333570380905761,0.0625
ds_5,M04,S1,42,0.8456820303124583,0.8403484599315525,-0.005333570380905761,0.0625
ds_5,M04,S1,2026,0.8456820303124583,0.8403484599315525,-0.005333570380905761,0.0625
ds_5,M04,S3,13,0.8456820303124583,0.8450597804346861,-0.0006222498777721519,0.2
ds_5,M04,S3,42,0.8456820303124583,0.8450597804346861,-0.0006222498777721519,0.2
ds_5,M04,S3,2026,0.8456820303124583,0.8450597804346861,-0.0006222498777721519,0.2
ds_5,M04,S5,13,0.8456820303124583,0.8418596382061425,-0.0038223921063157418,0.0625
ds_5,M04,S5,42,0.8456820303124583,0.8418596382061425,-0.0038223921063157418,0.0625
ds_5,M04,S5,2026,0.8456820303124583,0.8418596382061425,-0.0038223921063157418,0.0625
ds_5,M05,S1,13,0.8456820303124583,0.8396373172140984,-0.006044713098359855,0.1
ds_5,M05,S1,42,0.8456820303124583,0.8396373172140984,-0.006044713098359855,0.1
ds_5,M05,S1,2026,0.8456820303124583,0.8396373172140984,-0.006044713098359855,0.1
ds_5,M05,S3,13,0.8456820303124583,0.8412373883283701,-0.004444641984088116,0.0625
ds_5,M05,S3,42,0.8456820303124583,0.8412373883283701,-0.004444641984088116,0.0625
ds_5,M05,S3,2026,0.8456820303124583,0.8412373883283701,-0.004444641984088116,0.0625
ds_5,M05,S5,13,0.8456820303124583,0.8471043157473666,0.0014222854349082992,0.0625
ds_5,M05,S5,42,0.8456820303124583,0.8471043157473666,0.0014222854349082992,0.0625
ds_5,M05,S5,2026,0.8456820303124583,0.8471043157473666,0.0014222854349082992,0.0625
ds_5,M06,S1,13,0.8822379068512857,0.9995054846250674,0.11726757777378172,1.0
ds_5,M06,S1,42,0.8822379068512857,0.9995054846250674,0.11726757777378172,1.0
ds_5,M06,S1,2026,0.8822379068512857,0.9995054846250674,0.11726757777378172,1.0
ds_5,M06,S3,13,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M06,S3,42,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M06,S3,2026,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M06,S5,13,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M06,S5,42,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M06,S5,2026,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M07,S1,13,0.8951494365507104,0.9762148679346132,0.08106543138390276,0.5588235294117647
ds_5,M07,S1,42,0.8951494365507104,0.9762148679346132,0.08106543138390276,0.5588235294117647
ds_5,M07,S1,2026,0.8951494365507104,0.9762148679346132,0.08106543138390276,0.5588235294117647
ds_5,M07,S3,13,0.8951494365507104,0.9762148679346132,0.08106543138390276,0.5588235294117647
ds_5,M07,S3,42,0.8951494365507104,0.9762148679346132,0.08106543138390276,0.5588235294117647
ds_5,M07,S3,2026,0.8951494365507104,0.9762148679346132,0.08106543138390276,0.5588235294117647
ds_5,M07,S5,13,0.8951494365507104,0.9762148679346132,0.08106543138390276,0.5588235294117647
ds_5,M07,S5,42,0.8951494365507104,0.9762148679346132,0.08106543138390276,0.5588235294117647
ds_5,M07,S5,2026,0.8951494365507104,0.9762148679346132,0.08106543138390276,0.5588235294117647
ds_5,M08,S1,13,0.8518203394384487,0.847252698043079,-0.004567641395369693,0.0625
ds_5,M08,S1,42,0.8518203394384487,0.847252698043079,-0.004567641395369693,0.0625
ds_5,M08,S1,2026,0.8518203394384487,0.847252698043079,-0.004567641395369693,0.0625
ds_5,M08,S3,13,0.8518203394384487,0.8468496708611347,-0.004970668577313986,0.0625
ds_5,M08,S3,42,0.8518203394384487,0.8468496708611347,-0.004970668577313986,0.0625
ds_5,M08,S3,2026,0.8518203394384487,0.8468496708611347,-0.004970668577313986,0.0625
ds_5,M08,S5,13,0.8518203394384487,0.8419237830818146,-0.009896556356634112,0.0625
ds_5,M08,S5,42,0.8518203394384487,0.8419237830818146,-0.009896556356634112,0.0625
ds_5,M08,S5,2026,0.8518203394384487,0.8419237830818146,-0.009896556356634112,0.0625
ds_5,M09,S1,13,0.86502849002849,0.8640714031339032,-0.0009570868945868449,0.2
ds_5,M09,S1,42,0.86502849002849,0.8640714031339032,-0.0009570868945868449,0.2
ds_5,M09,S1,2026,0.86502849002849,0.8640714031339032,-0.0009570868945868449,0.2
ds_5,M09,S3,13,0.86502849002849,0.8653846153846154,0.00035612535612539187,0.16666666666666666
ds_5,M09,S3,42,0.86502849002849,0.8653846153846154,0.00035612535612539187,0.16666666666666666
ds_5,M09,S3,2026,0.86502849002849,0.8653846153846154,0.00035612535612539187,0.16666666666666666
ds_5,M09,S5,13,0.86502849002849,0.8653846153846154,0.00035612535612539187,0.16666666666666666
ds_5,M09,S5,42,0.86502849002849,0.8653846153846154,0.00035612535612539187,0.16666666666666666
ds_5,M09,S5,2026,0.86502849002849,0.8653846153846154,0.00035612535612539187,0.16666666666666666
ds_5,M10,S1,13,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M10,S1,42,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M10,S1,2026,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M10,S3,13,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M10,S3,42,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M10,S3,2026,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M10,S5,13,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M10,S5,42,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M10,S5,2026,0.8822379068512857,1.0,0.11776209314871433,1.0
ds_5,M11,S1,13,0.9059728506787331,0.9256108597285069,0.019638009049773753,0.5
ds_5,M11,S1,42,0.9059728506787331,0.9256108597285069,0.019638009049773753,0.5
ds_5,M11,S1,2026,0.9059728506787331,0.9256108597285069,0.019638009049773753,0.5
ds_5,M11,S3,13,0.9059728506787331,0.9999547511312218,0.09398190045248866,1.0
ds_5,M11,S3,42,0.9059728506787331,0.9999547511312218,0.09398190045248866,1.0
ds_5,M11,S3,2026,0.9059728506787331,0.9999547511312218,0.09398190045248866,1.0
ds_5,M11,S5,13,0.9059728506787331,1.0,0.09402714932126688,1.0
ds_5,M11,S5,42,0.9059728506787331,1.0,0.09402714932126688,1.0
ds_5,M11,S5,2026,0.9059728506787331,1.0,0.09402714932126688,1.0
ds_6,M01,S1,13,0.8684257562893783,1.0,0.13157424371062165,1.0
ds_6,M01,S1,42,0.8684257562893783,1.0,0.13157424371062165,1.0
ds_6,M01,S1,2026,0.8684257562893783,1.0,0.13157424371062165,1.0
ds_6,M01,S3,13,0.8684257562893783,1.0,0.13157424371062165,1.0
ds_6,M01,S3,42,0.8684257562893783,1.0,0.13157424371062165,1.0
ds_6,M01,S3,2026,0.8684257562893783,1.0,0.13157424371062165,1.0
ds_6,M01,S5,13,0.8684257562893783,1.0,0.13157424371062165,1.0
ds_6,M01,S5,42,0.8684257562893783,1.0,0.13157424371062165,1.0
ds_6,M01,S5,2026,0.8684257562893783,1.0,0.13157424371062165,1.0
ds_6,M02,S1,13,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M02,S1,42,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M02,S1,2026,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M02,S3,13,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M02,S3,42,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M02,S3,2026,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M02,S5,13,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M02,S5,42,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M02,S5,2026,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M03,S1,13,0.8573777777777779,0.9978444444444444,0.14046666666666652,1.0
ds_6,M03,S1,42,0.8573777777777779,0.9978444444444444,0.14046666666666652,1.0
ds_6,M03,S1,2026,0.8573777777777779,0.9978444444444444,0.14046666666666652,1.0
ds_6,M03,S3,13,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M03,S3,42,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M03,S3,2026,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M03,S5,13,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M03,S5,42,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M03,S5,2026,0.8573777777777779,1.0,0.1426222222222221,1.0
ds_6,M04,S1,13,0.8573777777777779,0.8665777777777778,0.009199999999999875,0.14285714285714285
ds_6,M04,S1,42,0.8573777777777779,0.8665777777777778,0.009199999999999875,0.14285714285714285
ds_6,M04,S1,2026,0.8573777777777779,0.8665777777777778,0.009199999999999875,0.14285714285714285
ds_6,M04,S3,13,0.8573777777777779,0.8599555555555556,0.002577777777777679,0.0625
ds_6,M04,S3,42,0.8573777777777779,0.8599555555555556,0.002577777777777679,0.0625
ds_6,M04,S3,2026,0.8573777777777779,0.8599555555555556,0.002577777777777679,0.0625
ds_6,M04,S5,13,0.8573777777777779,0.8569333333333333,-0.00044444444444458053,0.0625
ds_6,M04,S5,42,0.8573777777777779,0.8569333333333333,-0.00044444444444458053,0.0625
ds_6,M04,S5,2026,0.8573777777777779,0.8569333333333333,-0.00044444444444458053,0.0625
ds_6,M05,S1,13,0.8573777777777779,0.8619111111111112,0.004533333333333278,0.3333333333333333
ds_6,M05,S1,42,0.8573777777777779,0.8619111111111112,0.004533333333333278,0.3333333333333333
ds_6,M05,S1,2026,0.8573777777777779,0.8619111111111112,0.004533333333333278,0.3333333333333333
ds_6,M05,S3,13,0.8573777777777779,0.8604444444444445,0.003066666666666551,0.3333333333333333
ds_6,M05,S3,42,0.8573777777777779,0.8604444444444445,0.003066666666666551,0.3333333333333333
ds_6,M05,S3,2026,0.8573777777777779,0.8604444444444445,0.003066666666666551,0.3333333333333333
