dataset,mechanism,strength,seed,clean_auc,full_auc,inflation,diagnostic_auprc,top5_recall
ds_2,M11,S1,42,0.9088580624688336,0.9373951675053267,0.028537105036493093,0.41666666666666663,0.5
ds_2,M11,S1,2026,0.9172219955573688,0.939253819302779,0.02203182374541013,0.41666666666666663,0.5
ds_2,M11,S3,13,0.9106940477809511,1.0,0.08930595221904891,1.0,1.0
ds_2,M11,S3,42,0.9088580624688336,1.0,0.0911419375311664,1.0,1.0
ds_2,M11,S3,2026,0.9172219955573688,1.0,0.08277800444263117,1.0,1.0
ds_2,M11,S5,13,0.9106940477809511,1.0,0.08930595221904891,1.0,1.0
ds_2,M11,S5,42,0.9088580624688336,0.9998186681173217,0.09096060564848807,1.0,1.0
ds_2,M11,S5,2026,0.9172219955573688,0.9924973933541865,0.07527539779681769,1.0,1.0
ds_3,M01,S1,13,0.8619447779111645,0.9999999999999999,0.13805522208883536,1.0,1.0
ds_3,M01,S1,42,0.8696812058156596,0.9999555377706638,0.13027433195500426,1.0,1.0
ds_3,M01,S1,2026,0.8745275888133031,1.0,0.12547241118669694,1.0,1.0
ds_3,M01,S3,13,0.8619447779111645,0.9999999999999999,0.13805522208883536,1.0,1.0
ds_3,M01,S3,42,0.8696812058156596,0.9999555377706638,0.13027433195500426,1.0,1.0
ds_3,M01,S3,2026,0.8745275888133031,1.0,0.12547241118669694,1.0,1.0
ds_3,M01,S5,13,0.8619447779111645,0.9999999999999999,0.13805522208883536,1.0,1.0
ds_3,M01,S5,42,0.8696812058156596,0.9999555377706638,0.13027433195500426,1.0,1.0
ds_3,M01,S5,2026,0.8745275888133031,1.0,0.12547241118669694,1.0,1.0
ds_3,M02,S1,13,0.9113777777777777,1.0,0.08862222222222227,1.0,1.0
ds_3,M02,S1,42,0.9118666666666666,1.0,0.0881333333333334,1.0,1.0
ds_3,M02,S1,2026,0.9187555555555555,0.9999999999999999,0.08124444444444434,1.0,1.0
ds_3,M02,S3,13,0.9113777777777777,1.0,0.08862222222222227,1.0,1.0
ds_3,M02,S3,42,0.9118666666666666,1.0,0.0881333333333334,1.0,1.0
ds_3,M02,S3,2026,0.9187555555555555,0.9999999999999999,0.08124444444444434,1.0,1.0
ds_3,M02,S5,13,0.9113777777777777,1.0,0.08862222222222227,1.0,1.0
ds_3,M02,S5,42,0.9118666666666666,1.0,0.0881333333333334,1.0,1.0
ds_3,M02,S5,2026,0.9187555555555555,0.9999999999999999,0.08124444444444434,1.0,1.0
ds_3,M03,S1,13,0.9113777777777777,0.9729777777777777,0.06159999999999999,1.0,1.0
ds_3,M03,S1,42,0.9118666666666666,0.9698222222222221,0.05795555555555554,1.0,1.0
ds_3,M03,S1,2026,0.9187555555555555,0.9706666666666666,0.05191111111111102,1.0,1.0
ds_3,M03,S3,13,0.9113777777777777,1.0,0.08862222222222227,1.0,1.0
ds_3,M03,S3,42,0.9118666666666666,1.0,0.0881333333333334,1.0,1.0
ds_3,M03,S3,2026,0.9187555555555555,0.9999999999999999,0.08124444444444434,1.0,1.0
ds_3,M03,S5,13,0.9113777777777777,1.0,0.08862222222222227,1.0,1.0
ds_3,M03,S5,42,0.9118666666666666,1.0,0.0881333333333334,1.0,1.0
ds_3,M03,S5,2026,0.9187555555555555,0.9999999999999999,0.08124444444444434,1.0,1.0
ds_3,M04,S1,13,0.9113777777777777,0.9168888888888889,0.005511111111111133,0.0625,0.0
ds_3,M04,S1,42,0.9118666666666666,0.9013777777777778,-0.01048888888888877,0.0625,0.0
ds_3,M04,S1,2026,0.9187555555555555,0.9186666666666666,-8.88888888889161e-05,0.0625,0.0
ds_3,M04,S3,13,0.9113777777777777,0.9206222222222223,0.00924444444444461,0.14285714285714285,0.0
ds_3,M04,S3,42,0.9118666666666666,0.9201777777777779,0.008311111111111269,0.14285714285714285,0.0
ds_3,M04,S3,2026,0.9187555555555555,0.9180888888888888,-0.0006666666666667043,0.14285714285714285,0.0
ds_3,M04,S5,13,0.9113777777777777,0.9159555555555556,0.004577777777777903,0.0625,0.0
ds_3,M04,S5,42,0.9118666666666666,0.8977333333333334,-0.01413333333333322,0.0625,0.0
ds_3,M04,S5,2026,0.9187555555555555,0.9148888888888889,-0.003866666666666685,0.0625,0.0
ds_3,M05,S1,13,0.9113777777777777,0.9198666666666666,0.00848888888888888,0.2,1.0
ds_3,M05,S1,42,0.9118666666666666,0.9182222222222223,0.00635555555555567,0.2,1.0
ds_3,M05,S1,2026,0.9187555555555555,0.9129333333333334,-0.005822222222222173,0.2,1.0
ds_3,M05,S3,13,0.9113777777777777,0.9175111111111113,0.006133333333333546,0.0625,0.0
ds_3,M05,S3,42,0.9118666666666666,0.9157777777777778,0.0039111111111111985,0.0625,0.0
ds_3,M05,S3,2026,0.9187555555555555,0.9165333333333334,-0.0022222222222221255,0.0625,0.0
ds_3,M05,S5,13,0.9113777777777777,0.9180888888888888,0.006711111111111112,0.1,0.0
ds_3,M05,S5,42,0.9118666666666666,0.8963555555555556,-0.015511111111111031,0.1,0.0
ds_3,M05,S5,2026,0.9187555555555555,0.9138222222222223,-0.004933333333333234,0.1,0.0
ds_3,M06,S1,13,0.9228917810661437,0.999643430201462,0.07675164913531829,1.0,1.0
ds_3,M06,S1,42,0.9229363522909609,0.9996880014262792,0.07675164913531829,1.0,1.0
ds_3,M06,S1,2026,0.9212872169727224,0.999465145302193,0.07817792832947057,1.0,1.0
ds_3,M06,S3,13,0.9228917810661437,0.988344624710287,0.06545284364414328,1.0,1.0
ds_3,M06,S3,42,0.9229363522909609,1.0,0.07706364770903906,1.0,1.0
ds_3,M06,S3,2026,0.9212872169727224,0.9999999999999999,0.07871278302727747,1.0,1.0
ds_3,M06,S5,13,0.9228917810661437,0.988344624710287,0.06545284364414328,1.0,1.0
ds_3,M06,S5,42,0.9229363522909609,1.0,0.07706364770903906,1.0,1.0
ds_3,M06,S5,2026,0.9212872169727224,0.9999999999999999,0.07871278302727747,1.0,1.0
ds_3,M07,S1,13,0.8932510918013596,0.9701049029760028,0.07685381117464318,0.5588235294117647,0.5
ds_3,M07,S1,42,0.8869479086938904,0.9689793345639548,0.0820314258700644,0.5588235294117647,0.5
ds_3,M07,S1,2026,0.890099500247625,0.9669983341587501,0.07689883391112518,0.5588235294117647,0.5
ds_3,M07,S3,13,0.8932510918013596,0.9701049029760028,0.07685381117464318,0.5588235294117647,0.5
ds_3,M07,S3,42,0.8869479086938904,0.9689793345639548,0.0820314258700644,0.5588235294117647,0.5
ds_3,M07,S3,2026,0.890099500247625,0.9669983341587501,0.07689883391112518,0.5588235294117647,0.5
ds_3,M07,S5,13,0.8932510918013596,0.9701049029760028,0.07685381117464318,0.5588235294117647,0.5
ds_3,M07,S5,42,0.8869479086938904,0.9689793345639548,0.0820314258700644,0.5588235294117647,0.5
ds_3,M07,S5,2026,0.890099500247625,0.9669983341587501,0.07689883391112518,0.5588235294117647,0.5
ds_3,M08,S1,13,0.8937013191661789,0.8974382062941786,0.0037368871279996885,0.14285714285714285,0.0
ds_3,M08,S1,42,0.8947368421052632,0.896582774301022,0.0018459321957587926,0.14285714285714285,0.0
ds_3,M08,S1,2026,0.8994192066993832,0.8951420467336005,-0.004277159965782706,0.14285714285714285,0.0
ds_3,M08,S3,13,0.8937013191661789,0.8935662509567331,-0.00013506820944575448,0.25,1.0
ds_3,M08,S3,42,0.8947368421052632,0.8943316374769259,-0.00040520462833726345,0.25,1.0
ds_3,M08,S3,2026,0.8994192066993832,0.8962225924091666,-0.0031966142902166705,0.25,1.0
ds_3,M08,S5,13,0.8937013191661789,0.8957723650443474,0.0020710458781685315,0.0625,0.0
ds_3,M08,S5,42,0.8947368421052632,0.8952320922065642,0.0004952501013010258,0.0625,0.0
ds_3,M08,S5,2026,0.8994192066993832,0.8954121831524919,-0.0040070235468913085,0.0625,0.0
ds_3,M09,S1,13,0.8917910447761195,0.8950278726847689,0.003236827908649431,0.0625,0.0
ds_3,M09,S1,42,0.8911167056284841,0.8900827189354432,-0.0010339866930408892,0.0625,0.0
ds_3,M09,S1,2026,0.8900377629922676,0.8824402085955764,-0.007597554396691186,0.0625,0.0
ds_3,M09,S3,13,0.8917910447761195,0.8916112210034167,-0.0001798237727027585,0.25,1.0
ds_3,M09,S3,42,0.8911167056284841,0.8936342384463226,0.002517532817838508,0.25,1.0
ds_3,M09,S3,2026,0.8900377629922676,0.8838338428340227,-0.006203920158244891,0.25,1.0
ds_3,M09,S5,13,0.8917910447761195,0.8916112210034167,-0.0001798237727027585,0.25,1.0
ds_3,M09,S5,42,0.8911167056284841,0.8936342384463226,0.002517532817838508,0.25,1.0
ds_3,M09,S5,2026,0.8900377629922676,0.8838338428340227,-0.006203920158244891,0.25,1.0
ds_3,M10,S1,13,0.9228917810661437,0.988344624710287,0.06545284364414328,1.0,1.0
ds_3,M10,S1,42,0.9229363522909609,1.0,0.07706364770903906,1.0,1.0
ds_3,M10,S1,2026,0.9212872169727224,0.986539490105188,0.06525227313246562,1.0,1.0
ds_3,M10,S3,13,0.9228917810661437,0.988344624710287,0.06545284364414328,1.0,1.0
ds_3,M10,S3,42,0.9229363522909609,1.0,0.07706364770903906,1.0,1.0
ds_3,M10,S3,2026,0.9212872169727224,0.986539490105188,0.06525227313246562,1.0,1.0
ds_3,M10,S5,13,0.9228917810661437,0.988344624710287,0.06545284364414328,1.0,1.0
ds_3,M10,S5,42,0.9229363522909609,1.0,0.07706364770903906,1.0,1.0
ds_3,M10,S5,2026,0.9212872169727224,0.986539490105188,0.06525227313246562,1.0,1.0
ds_3,M11,S1,13,0.9131827077032557,0.9364436932930084,0.023260985589752647,0.3333333333333333,0.5
ds_3,M11,S1,42,0.9094022415940225,0.9286603807151753,0.019258139121152817,0.3333333333333333,0.5
ds_3,M11,S1,2026,0.9137164205657357,0.9351538872086818,0.0214374666429461,0.3333333333333333,0.5
ds_3,M11,S3,13,0.9131827077032557,0.9995552392812667,0.08637253157801095,1.0,1.0
ds_3,M11,S3,42,0.9094022415940225,1.0,0.0905977584059775,1.0,1.0
ds_3,M11,S3,2026,0.9137164205657357,1.0,0.08628357943426435,1.0,1.0
ds_3,M11,S5,13,0.9131827077032557,0.987813556306707,0.07463084860345126,1.0,1.0
ds_3,M11,S5,42,0.9094022415940225,1.0,0.0905977584059775,1.0,1.0
ds_3,M11,S5,2026,0.9137164205657357,1.0,0.08628357943426435,1.0,1.0
ds_4,M01,S1,13,0.9092243373065291,0.9999110478562533,0.09068671054972421,1.0,1.0
ds_4,M01,S1,42,0.9084237680128091,1.0,0.09157623198719089,1.0,1.0
ds_4,M01,S1,2026,0.9070894858566092,1.0,0.0929105141433908,1.0,1.0
ds_4,M01,S3,13,0.9092243373065291,0.9999110478562533,0.09068671054972421,1.0,1.0
ds_4,M01,S3,42,0.9084237680128091,1.0,0.09157623198719089,1.0,1.0
ds_4,M01,S3,2026,0.9070894858566092,1.0,0.0929105141433908,1.0,1.0
ds_4,M01,S5,13,0.9092243373065291,0.9999110478562533,0.09068671054972421,1.0,1.0
ds_4,M01,S5,42,0.9084237680128091,1.0,0.09157623198719089,1.0,1.0
ds_4,M01,S5,2026,0.9070894858566092,1.0,0.0929105141433908,1.0,1.0
ds_4,M02,S1,13,0.8872210591955816,1.0,0.11277894080441841,1.0,1.0
ds_4,M02,S1,42,0.8955948510088637,1.0,0.10440514899113629,1.0,1.0
ds_4,M02,S1,2026,0.8948376464300031,1.0,0.10516235356999692,1.0,1.0
ds_4,M02,S3,13,0.8872210591955816,1.0,0.11277894080441841,1.0,1.0
ds_4,M02,S3,42,0.8955948510088637,1.0,0.10440514899113629,1.0,1.0
ds_4,M02,S3,2026,0.8948376464300031,1.0,0.10516235356999692,1.0,1.0
ds_4,M02,S5,13,0.8872210591955816,1.0,0.11277894080441841,1.0,1.0
ds_4,M02,S5,42,0.8955948510088637,1.0,0.10440514899113629,1.0,1.0
ds_4,M02,S5,2026,0.8948376464300031,1.0,0.10516235356999692,1.0,1.0
ds_4,M03,S1,13,0.8872210591955816,0.9602244888869093,0.07300342969132767,1.0,1.0
ds_4,M03,S1,42,0.8955948510088637,0.9542113937018396,0.05861654269297589,1.0,1.0
ds_4,M03,S1,2026,0.8948376464300031,0.9613380250322926,0.06650037860228952,1.0,1.0
ds_4,M03,S3,13,0.8872210591955816,1.0,0.11277894080441841,1.0,1.0
ds_4,M03,S3,42,0.8955948510088637,1.0,0.10440514899113629,1.0,1.0
ds_4,M03,S3,2026,0.8948376464300031,1.0,0.10516235356999692,1.0,1.0
ds_4,M03,S5,13,0.8872210591955816,1.0,0.11277894080441841,1.0,1.0
ds_4,M03,S5,42,0.8955948510088637,1.0,0.10440514899113629,1.0,1.0
ds_4,M03,S5,2026,0.8948376464300031,1.0,0.10516235356999692,1.0,1.0
ds_4,M04,S1,13,0.8872210591955816,0.8929669057057592,0.005745846510177621,0.3333333333333333,1.0
ds_4,M04,S1,42,0.8955948510088637,0.8987127522159368,0.003117901207073115,0.3333333333333333,1.0
ds_4,M04,S1,2026,0.8948376464300031,0.8971092601665851,0.0022716137365820233,0.3333333333333333,1.0
ds_4,M04,S3,13,0.8872210591955816,0.8943922319718498,0.00717117277626822,0.0625,0.0
ds_4,M04,S3,42,0.8955948510088637,0.8991581666740902,0.0035633156652264963,0.0625,0.0
ds_4,M04,S3,2026,0.8948376464300031,0.8920760767894526,-0.002761569640550521,0.0625,0.0
ds_4,M04,S5,13,0.8872210591955816,0.8931005300432052,0.005879470847623636,0.14285714285714285,0.0
ds_4,M04,S5,42,0.8955948510088637,0.8992917910115361,0.0036969400026723997,0.14285714285714285,0.0
ds_4,M04,S5,2026,0.8948376464300031,0.8936795688388044,-0.0011580775911986807,0.14285714285714285,0.0
ds_4,M05,S1,13,0.8872210591955816,0.8941249832969578,0.006903924101376191,0.14285714285714285,0.0
ds_4,M05,S1,42,0.8955948510088637,0.8978219232996303,0.002227072290766574,0.14285714285714285,0.0
ds_4,M05,S1,2026,0.8948376464300031,0.8931450714890206,-0.0016925749409825164,0.14285714285714285,0.0
ds_4,M05,S3,13,0.8872210591955816,0.8900271702819473,0.002806111086365748,0.2,1.0
ds_4,M05,S3,42,0.8955948510088637,0.8950603536590798,-0.0005344973497839467,0.2,1.0
ds_4,M05,S3,2026,0.8948376464300031,0.8913188722105919,-0.003518774219411158,0.2,1.0
ds_4,M05,S5,13,0.8872210591955816,0.8843258652175849,-0.0028951939779966462,0.3333333333333333,1.0
ds_4,M05,S5,42,0.8955948510088637,0.8961293483586477,0.0005344973497839467,0.3333333333333333,1.0
ds_4,M05,S5,2026,0.8948376464300031,0.8906507505233621,-0.004186895906641008,0.3333333333333333,1.0
ds_4,M06,S1,13,0.9155061179087876,0.9990656284760845,0.08355951056729694,1.0,1.0
ds_4,M06,S1,42,0.9112791991101223,0.9988431590656285,0.08756395995550614,1.0,1.0
ds_4,M06,S1,2026,0.9129699666295885,0.9988431590656285,0.08587319243603997,1.0,1.0
ds_4,M06,S3,13,0.9155061179087876,0.9911457174638487,0.07563959955506117,1.0,1.0
ds_4,M06,S3,42,0.9112791991101223,1.0,0.08872080088987766,1.0,1.0
ds_4,M06,S3,2026,0.9129699666295885,0.9999555061179088,0.08698553948832033,1.0,1.0
ds_4,M06,S5,13,0.9155061179087876,0.9911457174638487,0.07563959955506117,1.0,1.0
ds_4,M06,S5,42,0.9112791991101223,1.0,0.08872080088987766,1.0,1.0
ds_4,M06,S5,2026,0.9129699666295885,0.9999555061179088,0.08698553948832033,1.0,1.0
ds_4,M07,S1,13,0.9083035714285714,0.9844642857142857,0.07616071428571425,0.5588235294117647,0.5
ds_4,M07,S1,42,0.9127678571428571,0.9838392857142857,0.07107142857142856,0.5588235294117647,0.5
ds_4,M07,S1,2026,0.9168303571428571,0.9832589285714286,0.0664285714285715,0.5588235294117647,0.5
ds_4,M07,S3,13,0.9083035714285714,0.9844642857142857,0.07616071428571425,0.5588235294117647,0.5
ds_4,M07,S3,42,0.9127678571428571,0.9838392857142857,0.07107142857142856,0.5588235294117647,0.5
ds_4,M07,S3,2026,0.9168303571428571,0.9832589285714286,0.0664285714285715,0.5588235294117647,0.5
ds_4,M07,S5,13,0.9083035714285714,0.9844642857142857,0.07616071428571425,0.5588235294117647,0.5
ds_4,M07,S5,42,0.9127678571428571,0.9838392857142857,0.07107142857142856,0.5588235294117647,0.5
ds_4,M07,S5,2026,0.9168303571428571,0.9832589285714286,0.0664285714285715,0.5588235294117647,0.5
ds_4,M08,S1,13,0.9113179813816756,0.90450314017193,-0.006814841209745626,0.3333333333333333,1.0
ds_4,M08,S1,42,0.909892655115585,0.9145249654803794,0.00463231036479439,0.3333333333333333,1.0
ds_4,M08,S1,2026,0.9137232194557036,0.9077546657164491,-0.005968553739254423,0.3333333333333333,1.0
ds_4,M08,S3,13,0.9113179813816756,0.9058393835463899,-0.005478597835285703,0.2,1.0
ds_4,M08,S3,42,0.909892655115585,0.9124760589728742,0.002583403857289168,0.2,1.0
ds_4,M08,S3,2026,0.9137232194557036,0.9123424346354283,-0.0013807848202752604,0.2,1.0
ds_4,M08,S5,13,0.9113179813816756,0.9072201683666652,-0.004097813015010443,0.0625,0.0
ds_4,M08,S5,42,0.909892655115585,0.9091799919825397,-0.0007126631330452993,0.0625,0.0
ds_4,M08,S5,2026,0.9137232194557036,0.909759030778139,-0.00396418867756454,0.0625,0.0
ds_4,M09,S1,13,0.9171529107834839,0.918756402832836,0.0016034920493520621,0.0625,0.0
ds_4,M09,S1,42,0.9103826110195538,0.9191572758451739,0.008774664825620171,0.0625,0.0
ds_4,M09,S1,2026,0.9137232194557036,0.9207607678945259,0.007037548438822316,0.0625,0.0
ds_4,M09,S3,13,0.9171529107834839,0.9190681929535433,0.0019152821700593181,0.0625,0.0
ds_4,M09,S3,42,0.9103826110195538,0.9204044363280032,0.010021825308449417,0.0625,0.0
ds_4,M09,S3,2026,0.9137232194557036,0.91862277849539,0.004899559039686419,0.0625,0.0
ds_4,M09,S5,13,0.9171529107834839,0.9190681929535433,0.0019152821700593181,0.0625,0.0
ds_4,M09,S5,42,0.9103826110195538,0.9204044363280032,0.010021825308449417,0.0625,0.0
ds_4,M09,S5,2026,0.9137232194557036,0.91862277849539,0.004899559039686419,0.0625,0.0
ds_4,M10,S1,13,0.9155061179087876,0.9911457174638487,0.07563959955506117,1.0,1.0
ds_4,M10,S1,42,0.9112791991101223,1.0,0.08872080088987766,1.0,1.0
ds_4,M10,S1,2026,0.9129699666295885,0.9963070077864293,0.08333704115684082,1.0,1.0
ds_4,M10,S3,13,0.9155061179087876,0.9911457174638487,0.07563959955506117,1.0,1.0
ds_4,M10,S3,42,0.9112791991101223,1.0,0.08872080088987766,1.0,1.0
ds_4,M10,S3,2026,0.9129699666295885,0.9963070077864293,0.08333704115684082,1.0,1.0
ds_4,M10,S5,13,0.9155061179087876,0.9911457174638487,0.07563959955506117,1.0,1.0
ds_4,M10,S5,42,0.9112791991101223,1.0,0.08872080088987766,1.0,1.0
ds_4,M10,S5,2026,0.9129699666295885,0.9963070077864293,0.08333704115684082,1.0,1.0
ds_4,M11,S1,13,0.9208066239316239,0.9427528490028491,0.021946225071225123,0.5,1.0
ds_4,M11,S1,42,0.9196492165242166,0.9517450142450143,0.032095797720797736,0.5,1.0
ds_4,M11,S1,2026,0.9150641025641026,0.9464476495726496,0.03138354700854695,0.5,1.0
ds_4,M11,S3,13,0.9208066239316239,1.0,0.07919337606837606,1.0,1.0
ds_4,M11,S3,42,0.9196492165242166,1.0,0.0803507834757834,1.0,1.0
ds_4,M11,S3,2026,0.9150641025641026,1.0,0.08493589743589736,1.0,1.0
ds_4,M11,S5,13,0.9208066239316239,0.9999999999999999,0.07919337606837595,1.0,1.0
ds_4,M11,S5,42,0.9196492165242166,1.0,0.0803507834757834,1.0,1.0
ds_4,M11,S5,2026,0.9150641025641026,1.0,0.08493589743589736,1.0,1.0
ds_5,M01,S1,13,0.9018541629523978,1.0,0.09814583704760216,1.0,1.0
ds_5,M01,S1,42,0.901720449277946,1.0,0.09827955072205397,1.0,1.0
ds_5,M01,S1,2026,0.9047512925655197,1.0,0.09524870743448033,1.0,1.0
ds_5,M01,S3,13,0.9018541629523978,1.0,0.09814583704760216,1.0,1.0
ds_5,M01,S3,42,0.901720449277946,1.0,0.09827955072205397,1.0,1.0
ds_5,M01,S3,2026,0.9047512925655197,1.0,0.09524870743448033,1.0,1.0
ds_5,M01,S5,13,0.9018541629523978,1.0,0.09814583704760216,1.0,1.0
ds_5,M01,S5,42,0.901720449277946,1.0,0.09827955072205397,1.0,1.0
ds_5,M01,S5,2026,0.9047512925655197,1.0,0.09524870743448033,1.0,1.0
ds_5,M02,S1,13,0.884646159317212,1.0,0.11535384068278798,1.0,1.0
ds_5,M02,S1,42,0.8879356330014224,1.0,0.11206436699857758,1.0,1.0
ds_5,M02,S1,2026,0.8855796586059744,1.0,0.11442034139402557,1.0,1.0
ds_5,M02,S3,13,0.884646159317212,1.0,0.11535384068278798,1.0,1.0
ds_5,M02,S3,42,0.8879356330014224,1.0,0.11206436699857758,1.0,1.0
ds_5,M02,S3,2026,0.8855796586059744,1.0,0.11442034139402557,1.0,1.0
ds_5,M02,S5,13,0.884646159317212,1.0,0.11535384068278798,1.0,1.0
ds_5,M02,S5,42,0.8879356330014224,1.0,0.11206436699857758,1.0,1.0
ds_5,M02,S5,2026,0.8855796586059744,1.0,0.11442034139402557,1.0,1.0
ds_5,M03,S1,13,0.884646159317212,0.9757734708392604,0.09112731152204834,1.0,1.0
ds_5,M03,S1,42,0.8879356330014224,0.9718172119487908,0.08388157894736836,1.0,1.0
ds_5,M03,S1,2026,0.8855796586059744,0.9679943100995733,0.08241465149359883,1.0,1.0
ds_5,M03,S3,13,0.884646159317212,1.0,0.11535384068278798,1.0,1.0
ds_5,M03,S3,42,0.8879356330014224,1.0,0.11206436699857758,1.0,1.0
ds_5,M03,S3,2026,0.8855796586059744,1.0,0.11442034139402557,1.0,1.0
ds_5,M03,S5,13,0.884646159317212,1.0,0.11535384068278798,1.0,1.0
ds_5,M03,S5,42,0.8879356330014224,1.0,0.11206436699857758,1.0,1.0
ds_5,M03,S5,2026,0.8855796586059744,1.0,0.11442034139402557,1.0,1.0
ds_5,M04,S1,13,0.884646159317212,0.8822901849217638,-0.0023559743954482126,0.16666666666666666,0.0
ds_5,M04,S1,42,0.8879356330014224,0.8832681365576103,-0.004667496443812147,0.16666666666666666,0.0
ds_5,M04,S1,2026,0.8855796586059744,0.8891802987197723,0.003600640113797904,0.16666666666666666,0.0
ds_5,M04,S3,13,0.884646159317212,0.8851351351351351,0.0004889758179230652,0.14285714285714285,0.0
ds_5,M04,S3,42,0.8879356330014224,0.8866465149359887,-0.0012891180654337475,0.14285714285714285,0.0
ds_5,M04,S3,2026,0.8855796586059744,0.8869132290184922,0.0013335704125178038,0.14285714285714285,0.0
ds_5,M04,S5,13,0.884646159317212,0.8854907539118064,0.0008445945945944056,0.2,1.0
ds_5,M04,S5,42,0.8879356330014224,0.8925586770981508,0.004623044096728424,0.2,1.0
ds_5,M04,S5,2026,0.8855796586059744,0.8865576102418207,0.0009779516358462415,0.2,1.0
ds_5,M05,S1,13,0.884646159317212,0.8905583214793741,0.00591216216216206,0.0625,0.0
ds_5,M05,S1,42,0.8879356330014224,0.8870465860597438,-0.0008890469416785729,0.0625,0.0
ds_5,M05,S1,2026,0.8855796586059744,0.8857130156472263,0.0001333570412518359,0.0625,0.0
ds_5,M05,S3,13,0.884646159317212,0.8912695590327169,0.006623399715504852,0.1111111111111111,0.0
ds_5,M05,S3,42,0.8879356330014224,0.8911806543385491,0.0032450213371266745,0.1111111111111111,0.0
ds_5,M05,S3,2026,0.8855796586059744,0.8872243954480796,0.0016447368421051989,0.1111111111111111,0.0
ds_5,M05,S5,13,0.884646159317212,0.8898470839260314,0.0052009246088193795,0.25,1.0
ds_5,M05,S5,42,0.8879356330014224,0.8897137268847795,0.0017780938833570348,0.25,1.0
ds_5,M05,S5,2026,0.8855796586059744,0.8900248933143671,0.0044452347083926425,0.25,1.0
ds_5,M06,S1,13,0.8965486568226294,0.99946628713752,0.10291763031489054,1.0,1.0
ds_5,M06,S1,42,0.8965486568226294,0.9992883828500266,0.10273972602739723,1.0,1.0
ds_5,M06,S1,2026,0.8945472335883293,0.9997331435687601,0.10518590998043076,1.0,1.0
ds_5,M06,S3,13,0.8965486568226294,1.0,0.10345134317737059,1.0,1.0
ds_5,M06,S3,42,0.8965486568226294,1.0,0.10345134317737059,1.0,1.0
ds_5,M06,S3,2026,0.8945472335883293,1.0,0.10545276641167067,1.0,1.0
ds_5,M06,S5,13,0.8965486568226294,1.0,0.10345134317737059,1.0,1.0
ds_5,M06,S5,42,0.8965486568226294,1.0,0.10345134317737059,1.0,1.0
ds_5,M06,S5,2026,0.8945472335883293,1.0,0.10545276641167067,1.0,1.0
ds_5,M07,S1,13,0.9144287054828187,0.987309531256982,0.07288082577416322,0.5588235294117647,0.5
ds_5,M07,S1,42,0.9134456410027257,0.9854327717949863,0.0719871307922606,0.5588235294117647,0.5
ds_5,M07,S1,2026,0.9156351937083873,0.9868626837660307,0.0712274900576434,0.5588235294117647,0.5
ds_5,M07,S3,13,0.9144287054828187,0.987309531256982,0.07288082577416322,0.5588235294117647,0.5
ds_5,M07,S3,42,0.9134456410027257,0.9854327717949863,0.0719871307922606,0.5588235294117647,0.5
ds_5,M07,S3,2026,0.9156351937083873,0.9868626837660307,0.0712274900576434,0.5588235294117647,0.5
ds_5,M07,S5,13,0.9144287054828187,0.987309531256982,0.07288082577416322,0.5588235294117647,0.5
ds_5,M07,S5,42,0.9134456410027257,0.9854327717949863,0.0719871307922606,0.5588235294117647,0.5
ds_5,M07,S5,2026,0.9156351937083873,0.9868626837660307,0.0712274900576434,0.5588235294117647,0.5
ds_5,M08,S1,13,0.8795946486510512,0.8858171474287746,0.006222498777723406,0.0625,0.0
ds_5,M08,S1,42,0.8805724698875506,0.882705898039913,0.0021334281523623932,0.0625,0.0
ds_5,M08,S1,2026,0.8832392550780034,0.8821280945819814,-0.0011111604960220012,0.0625,0.0
ds_5,M08,S3,13,0.8795946486510512,0.8824392195208676,0.0028445708698163763,0.2,1.0
ds_5,M08,S3,42,0.8805724698875506,0.884528201253389,0.0039557313658384885,0.2,1.0
ds_5,M08,S3,2026,0.8832392550780034,0.8813725054446864,-0.0018667496333170108,0.2,1.0
ds_5,M08,S5,13,0.8795946486510512,0.8850615582914796,0.005466909640428397,0.1111111111111111,0.0
ds_5,M08,S5,42,0.8805724698875506,0.8850615582914796,0.004489088403929031,0.1111111111111111,0.0
ds_5,M08,S5,2026,0.8832392550780034,0.8795946486510512,-0.0036446064269521905,0.1111111111111111,0.0
ds_5,M09,S1,13,0.892336415362731,0.8946034850640114,0.002267069701280433,0.0625,0.0
ds_5,M09,S1,42,0.8892247510668563,0.8908250355618778,0.0016002844950214756,0.0625,0.0
ds_5,M09,S1,2026,0.8830014224751067,0.8832236842105263,0.00022226173541961547,0.0625,0.0
ds_5,M09,S3,13,0.892336415362731,0.8944256756756757,0.002089260312944652,0.0625,0.0
ds_5,M09,S3,42,0.8892247510668563,0.8890024893314367,-0.00022226173541961547,0.0625,0.0
ds_5,M09,S3,2026,0.8830014224751067,0.8887357752489331,0.00573435277382639,0.0625,0.0
ds_5,M09,S5,13,0.892336415362731,0.8944256756756757,0.002089260312944652,0.0625,0.0
ds_5,M09,S5,42,0.8892247510668563,0.8890024893314367,-0.00022226173541961547,0.0625,0.0
ds_5,M09,S5,2026,0.8830014224751067,0.8887357752489331,0.00573435277382639,0.0625,0.0
ds_5,M10,S1,13,0.8965486568226294,1.0,0.10345134317737059,1.0,1.0
ds_5,M10,S1,42,0.8965486568226294,1.0,0.10345134317737059,1.0,1.0
