ds,mech,strategy,budget,auc,oracle_auc,regret,n_quar,legit_ret,leak_recall
ds_1,M11,G7_lifecycle_removal,0.2,0.999597423510467,0.8977455716586151,0.10185185185185186,0,1.0,0.0
ds_1,M11,G1_no_removal,0.3,0.999597423510467,0.8977455716586151,0.10185185185185186,0,1.0,0.0
ds_1,M11,G2_oracle_remove_all,0.3,0.8977455716586151,0.8977455716586151,0.0,2,1.0,1.0
ds_1,M11,G3_fixed_field_budget,0.3,0.4847020933977456,0.8977455716586151,0.4130434782608695,6,0.7333333333333333,1.0
ds_1,M11,G4_fixed_group_budget,0.3,0.4847020933977456,0.8977455716586151,0.4130434782608695,6,0.7333333333333333,1.0
ds_1,M11,G6_graph_cut,0.3,0.4847020933977456,0.8977455716586151,0.4130434782608695,6,0.7333333333333333,1.0
ds_1,M11,G7_lifecycle_removal,0.3,0.999597423510467,0.8977455716586151,0.10185185185185186,0,1.0,0.0
ds_2,M01,G1_no_removal,0.05,1.0,0.9532019704433498,0.046798029556650245,0,1.0,0.0
ds_2,M01,G2_oracle_remove_all,0.05,0.9532019704433498,0.9532019704433498,0.0,1,1.0,1.0
ds_2,M01,G3_fixed_field_budget,0.05,0.9532019704433498,0.9532019704433498,0.0,1,1.0,1.0
ds_2,M01,G4_fixed_group_budget,0.05,0.9532019704433498,0.9532019704433498,0.0,1,1.0,1.0
ds_2,M01,G6_graph_cut,0.05,0.9532019704433498,0.9532019704433498,0.0,1,1.0,1.0
ds_2,M01,G7_lifecycle_removal,0.05,1.0,0.9532019704433498,0.046798029556650245,0,1.0,0.0
ds_2,M01,G1_no_removal,0.1,1.0,0.9532019704433498,0.046798029556650245,0,1.0,0.0
ds_2,M01,G2_oracle_remove_all,0.1,0.9532019704433498,0.9532019704433498,0.0,1,1.0,1.0
ds_2,M01,G3_fixed_field_budget,0.1,0.7828407224958949,0.9532019704433498,0.17036124794745489,2,0.9333333333333333,1.0
ds_2,M01,G4_fixed_group_budget,0.1,0.7828407224958949,0.9532019704433498,0.17036124794745489,2,0.9333333333333333,1.0
ds_2,M01,G6_graph_cut,0.1,0.7828407224958949,0.9532019704433498,0.17036124794745489,2,0.9333333333333333,1.0
ds_2,M01,G7_lifecycle_removal,0.1,1.0,0.9532019704433498,0.046798029556650245,0,1.0,0.0
ds_2,M01,G1_no_removal,0.2,1.0,0.9532019704433498,0.046798029556650245,0,1.0,0.0
ds_2,M01,G2_oracle_remove_all,0.2,0.9532019704433498,0.9532019704433498,0.0,1,1.0,1.0
ds_2,M01,G3_fixed_field_budget,0.2,0.5541871921182266,0.9532019704433498,0.3990147783251231,4,0.8,1.0
ds_2,M01,G4_fixed_group_budget,0.2,0.5541871921182266,0.9532019704433498,0.3990147783251231,4,0.8,1.0
ds_2,M01,G6_graph_cut,0.2,0.5541871921182266,0.9532019704433498,0.3990147783251231,4,0.8,1.0
ds_2,M01,G7_lifecycle_removal,0.2,1.0,0.9532019704433498,0.046798029556650245,0,1.0,0.0
ds_2,M01,G1_no_removal,0.3,1.0,0.9532019704433498,0.046798029556650245,0,1.0,0.0
ds_2,M01,G2_oracle_remove_all,0.3,0.9532019704433498,0.9532019704433498,0.0,1,1.0,1.0
ds_2,M01,G3_fixed_field_budget,0.3,0.526272577996716,0.9532019704433498,0.42692939244663375,5,0.7333333333333333,1.0
ds_2,M01,G4_fixed_group_budget,0.3,0.526272577996716,0.9532019704433498,0.42692939244663375,5,0.7333333333333333,1.0
ds_2,M01,G6_graph_cut,0.3,0.526272577996716,0.9532019704433498,0.42692939244663375,5,0.7333333333333333,1.0
ds_2,M01,G7_lifecycle_removal,0.3,1.0,0.9532019704433498,0.046798029556650245,0,1.0,0.0
ds_2,M04,G1_no_removal,0.05,0.8932676518883415,0.8653530377668309,0.027914614121510528,0,1.0,0.0
ds_2,M04,G2_oracle_remove_all,0.05,0.8653530377668309,0.8653530377668309,0.0,1,1.0,1.0
ds_2,M04,G3_fixed_field_budget,0.05,0.6970443349753693,0.8653530377668309,0.1683087027914616,1,0.9333333333333333,0.0
ds_2,M04,G4_fixed_group_budget,0.05,0.6970443349753693,0.8653530377668309,0.1683087027914616,1,0.9333333333333333,0.0
ds_2,M04,G6_graph_cut,0.05,0.6970443349753693,0.8653530377668309,0.1683087027914616,1,0.9333333333333333,0.0
ds_2,M04,G7_lifecycle_removal,0.05,0.8932676518883415,0.8653530377668309,0.027914614121510528,0,1.0,0.0
ds_2,M04,G1_no_removal,0.1,0.8932676518883415,0.8653530377668309,0.027914614121510528,0,1.0,0.0
ds_2,M04,G2_oracle_remove_all,0.1,0.8653530377668309,0.8653530377668309,0.0,1,1.0,1.0
ds_2,M04,G3_fixed_field_budget,0.1,0.5084154351395731,0.8653530377668309,0.3569376026272578,2,0.8666666666666667,0.0
ds_2,M04,G4_fixed_group_budget,0.1,0.5084154351395731,0.8653530377668309,0.3569376026272578,2,0.8666666666666667,0.0
ds_2,M04,G6_graph_cut,0.1,0.5084154351395731,0.8653530377668309,0.3569376026272578,2,0.8666666666666667,0.0
ds_2,M04,G7_lifecycle_removal,0.1,0.8932676518883415,0.8653530377668309,0.027914614121510528,0,1.0,0.0
ds_2,M04,G1_no_removal,0.2,0.8932676518883415,0.8653530377668309,0.027914614121510528,0,1.0,0.0
ds_2,M04,G2_oracle_remove_all,0.2,0.8653530377668309,0.8653530377668309,0.0,1,1.0,1.0
ds_2,M04,G3_fixed_field_budget,0.2,0.5369458128078818,0.8653530377668309,0.32840722495894914,4,0.7333333333333333,0.0
ds_2,M04,G4_fixed_group_budget,0.2,0.5369458128078818,0.8653530377668309,0.32840722495894914,4,0.7333333333333333,0.0
ds_2,M04,G6_graph_cut,0.2,0.5369458128078818,0.8653530377668309,0.32840722495894914,4,0.7333333333333333,0.0
ds_2,M04,G7_lifecycle_removal,0.2,0.8932676518883415,0.8653530377668309,0.027914614121510528,0,1.0,0.0
ds_2,M04,G1_no_removal,0.3,0.8932676518883415,0.8653530377668309,0.027914614121510528,0,1.0,0.0
ds_2,M04,G2_oracle_remove_all,0.3,0.8653530377668309,0.8653530377668309,0.0,1,1.0,1.0
ds_2,M04,G3_fixed_field_budget,0.3,0.5814860426929392,0.8653530377668309,0.2838669950738917,5,0.6666666666666666,0.0
ds_2,M04,G4_fixed_group_budget,0.3,0.5814860426929392,0.8653530377668309,0.2838669950738917,5,0.6666666666666666,0.0
ds_2,M04,G6_graph_cut,0.3,0.5814860426929392,0.8653530377668309,0.2838669950738917,5,0.6666666666666666,0.0
ds_2,M04,G7_lifecycle_removal,0.3,0.8932676518883415,0.8653530377668309,0.027914614121510528,0,1.0,0.0
ds_2,M06,G1_no_removal,0.05,0.9829727564102564,0.9050480769230769,0.07792467948717952,0,1.0,0.0
ds_2,M06,G2_oracle_remove_all,0.05,0.9050480769230769,0.9050480769230769,0.0,3,1.0,1.0
ds_2,M06,G3_fixed_field_budget,0.05,1.0,0.9050480769230769,0.09495192307692313,1,1.0,0.3333333333333333
ds_2,M06,G4_fixed_group_budget,0.05,1.0,0.9050480769230769,0.09495192307692313,1,1.0,0.3333333333333333
ds_2,M06,G6_graph_cut,0.05,1.0,0.9050480769230769,0.09495192307692313,1,1.0,0.3333333333333333
ds_2,M06,G7_lifecycle_removal,0.05,0.9829727564102564,0.9050480769230769,0.07792467948717952,0,1.0,0.0
ds_2,M06,G1_no_removal,0.1,0.9829727564102564,0.9050480769230769,0.07792467948717952,0,1.0,0.0
ds_2,M06,G2_oracle_remove_all,0.1,0.9050480769230769,0.9050480769230769,0.0,3,1.0,1.0
ds_2,M06,G3_fixed_field_budget,0.1,1.0,0.9050480769230769,0.09495192307692313,2,1.0,0.6666666666666666
ds_2,M06,G4_fixed_group_budget,0.1,1.0,0.9050480769230769,0.09495192307692313,2,1.0,0.6666666666666666
ds_2,M06,G6_graph_cut,0.1,1.0,0.9050480769230769,0.09495192307692313,2,1.0,0.6666666666666666
ds_2,M06,G7_lifecycle_removal,0.1,0.9829727564102564,0.9050480769230769,0.07792467948717952,0,1.0,0.0
ds_2,M06,G1_no_removal,0.2,0.9829727564102564,0.9050480769230769,0.07792467948717952,0,1.0,0.0
ds_2,M06,G2_oracle_remove_all,0.2,0.9050480769230769,0.9050480769230769,0.0,3,1.0,1.0
ds_2,M06,G3_fixed_field_budget,0.2,0.7684294871794871,0.9050480769230769,0.13661858974358976,4,0.9333333333333333,1.0
ds_2,M06,G4_fixed_group_budget,0.2,0.7684294871794871,0.9050480769230769,0.13661858974358976,4,0.9333333333333333,1.0
ds_2,M06,G6_graph_cut,0.2,0.7684294871794871,0.9050480769230769,0.13661858974358976,4,0.9333333333333333,1.0
ds_2,M06,G7_lifecycle_removal,0.2,0.9829727564102564,0.9050480769230769,0.07792467948717952,0,1.0,0.0
ds_2,M06,G1_no_removal,0.3,0.9829727564102564,0.9050480769230769,0.07792467948717952,0,1.0,0.0
ds_2,M06,G2_oracle_remove_all,0.3,0.9050480769230769,0.9050480769230769,0.0,3,1.0,1.0
ds_2,M06,G3_fixed_field_budget,0.3,0.5220352564102564,0.9050480769230769,0.3830128205128205,6,0.8,1.0
ds_2,M06,G4_fixed_group_budget,0.3,0.5220352564102564,0.9050480769230769,0.3830128205128205,6,0.8,1.0
ds_2,M06,G6_graph_cut,0.3,0.5220352564102564,0.9050480769230769,0.3830128205128205,6,0.8,1.0
ds_2,M06,G7_lifecycle_removal,0.3,0.9829727564102564,0.9050480769230769,0.07792467948717952,0,1.0,0.0
ds_2,M08,G1_no_removal,0.05,0.8470209339774558,0.8325281803542672,0.014492753623188581,0,1.0,0.0
ds_2,M08,G2_oracle_remove_all,0.05,0.8325281803542672,0.8325281803542672,0.0,1,1.0,1.0
ds_2,M08,G3_fixed_field_budget,0.05,0.610708534621578,0.8325281803542672,0.2218196457326892,1,0.9333333333333333,0.0
ds_2,M08,G4_fixed_group_budget,0.05,0.610708534621578,0.8325281803542672,0.2218196457326892,1,0.9333333333333333,0.0
ds_2,M08,G6_graph_cut,0.05,0.610708534621578,0.8325281803542672,0.2218196457326892,1,0.9333333333333333,0.0
ds_2,M08,G7_lifecycle_removal,0.05,0.8470209339774558,0.8325281803542672,0.014492753623188581,0,1.0,0.0
ds_2,M08,G1_no_removal,0.1,0.8470209339774558,0.8325281803542672,0.014492753623188581,0,1.0,0.0
ds_2,M08,G2_oracle_remove_all,0.1,0.8325281803542672,0.8325281803542672,0.0,1,1.0,1.0
ds_2,M08,G3_fixed_field_budget,0.1,0.4702093397745572,0.8325281803542672,0.36231884057971003,2,0.8666666666666667,0.0
ds_2,M08,G4_fixed_group_budget,0.1,0.4702093397745572,0.8325281803542672,0.36231884057971003,2,0.8666666666666667,0.0
ds_2,M08,G6_graph_cut,0.1,0.4702093397745572,0.8325281803542672,0.36231884057971003,2,0.8666666666666667,0.0
ds_2,M08,G7_lifecycle_removal,0.1,0.8470209339774558,0.8325281803542672,0.014492753623188581,0,1.0,0.0
ds_2,M08,G1_no_removal,0.2,0.8470209339774558,0.8325281803542672,0.014492753623188581,0,1.0,0.0
ds_2,M08,G2_oracle_remove_all,0.2,0.8325281803542672,0.8325281803542672,0.0,1,1.0,1.0
ds_2,M08,G3_fixed_field_budget,0.2,0.4758454106280193,0.8325281803542672,0.3566827697262479,4,0.7333333333333333,0.0
ds_2,M08,G4_fixed_group_budget,0.2,0.4758454106280193,0.8325281803542672,0.3566827697262479,4,0.7333333333333333,0.0
ds_2,M08,G6_graph_cut,0.2,0.4758454106280193,0.8325281803542672,0.3566827697262479,4,0.7333333333333333,0.0
ds_2,M08,G7_lifecycle_removal,0.2,0.8470209339774558,0.8325281803542672,0.014492753623188581,0,1.0,0.0
ds_2,M08,G1_no_removal,0.3,0.8470209339774558,0.8325281803542672,0.014492753623188581,0,1.0,0.0
ds_2,M08,G2_oracle_remove_all,0.3,0.8325281803542672,0.8325281803542672,0.0,1,1.0,1.0
ds_2,M08,G3_fixed_field_budget,0.3,0.5692431561996779,0.8325281803542672,0.2632850241545893,5,0.7333333333333333,1.0
ds_2,M08,G4_fixed_group_budget,0.3,0.5692431561996779,0.8325281803542672,0.2632850241545893,5,0.7333333333333333,1.0
ds_2,M08,G6_graph_cut,0.3,0.5692431561996779,0.8325281803542672,0.2632850241545893,5,0.7333333333333333,1.0
ds_2,M08,G7_lifecycle_removal,0.3,0.8470209339774558,0.8325281803542672,0.014492753623188581,0,1.0,0.0
ds_2,M11,G1_no_removal,0.05,1.0,0.891304347826087,0.10869565217391297,0,1.0,0.0
ds_2,M11,G2_oracle_remove_all,0.05,0.891304347826087,0.891304347826087,0.0,2,1.0,1.0
ds_2,M11,G3_fixed_field_budget,0.05,0.9871175523349436,0.891304347826087,0.09581320450885655,1,1.0,0.5
ds_2,M11,G4_fixed_group_budget,0.05,0.9871175523349436,0.891304347826087,0.09581320450885655,1,1.0,0.5
ds_2,M11,G6_graph_cut,0.05,0.9871175523349436,0.891304347826087,0.09581320450885655,1,1.0,0.5
ds_2,M11,G7_lifecycle_removal,0.05,1.0,0.891304347826087,0.10869565217391297,0,1.0,0.0
ds_2,M11,G1_no_removal,0.1,1.0,0.891304347826087,0.10869565217391297,0,1.0,0.0
ds_2,M11,G2_oracle_remove_all,0.1,0.891304347826087,0.891304347826087,0.0,2,1.0,1.0
ds_2,M11,G3_fixed_field_budget,0.1,0.891304347826087,0.891304347826087,0.0,2,1.0,1.0
ds_2,M11,G4_fixed_group_budget,0.1,0.891304347826087,0.891304347826087,0.0,2,1.0,1.0
ds_2,M11,G6_graph_cut,0.1,0.891304347826087,0.891304347826087,0.0,2,1.0,1.0
ds_2,M11,G7_lifecycle_removal,0.1,1.0,0.891304347826087,0.10869565217391297,0,1.0,0.0
ds_2,M11,G1_no_removal,0.2,1.0,0.891304347826087,0.10869565217391297,0,1.0,0.0
ds_2,M11,G2_oracle_remove_all,0.2,0.891304347826087,0.891304347826087,0.0,2,1.0,1.0
ds_2,M11,G3_fixed_field_budget,0.2,0.5962157809983898,0.891304347826087,0.29508856682769724,4,0.8666666666666667,1.0
ds_2,M11,G4_fixed_group_budget,0.2,0.5962157809983898,0.891304347826087,0.29508856682769724,4,0.8666666666666667,1.0
ds_2,M11,G6_graph_cut,0.2,0.5962157809983898,0.891304347826087,0.29508856682769724,4,0.8666666666666667,1.0
ds_2,M11,G7_lifecycle_removal,0.2,1.0,0.891304347826087,0.10869565217391297,0,1.0,0.0
ds_2,M11,G1_no_removal,0.3,1.0,0.891304347826087,0.10869565217391297,0,1.0,0.0
ds_2,M11,G2_oracle_remove_all,0.3,0.891304347826087,0.891304347826087,0.0,2,1.0,1.0
ds_2,M11,G3_fixed_field_budget,0.3,0.46215780998389694,0.891304347826087,0.4291465378421901,6,0.7333333333333333,1.0
ds_2,M11,G4_fixed_group_budget,0.3,0.46215780998389694,0.891304347826087,0.4291465378421901,6,0.7333333333333333,1.0
ds_2,M11,G6_graph_cut,0.3,0.46215780998389694,0.891304347826087,0.4291465378421901,6,0.7333333333333333,1.0
ds_2,M11,G7_lifecycle_removal,0.3,1.0,0.891304347826087,0.10869565217391297,0,1.0,0.0
ds_3,M01,G1_no_removal,0.05,1.0,0.8717532467532468,0.12824675324675316,0,1.0,0.0
ds_3,M01,G2_oracle_remove_all,0.05,0.8717532467532468,0.8717532467532468,0.0,1,1.0,1.0
ds_3,M01,G3_fixed_field_budget,0.05,0.8717532467532468,0.8717532467532468,0.0,1,1.0,1.0
ds_3,M01,G4_fixed_group_budget,0.05,0.8717532467532468,0.8717532467532468,0.0,1,1.0,1.0
ds_3,M01,G6_graph_cut,0.05,0.8717532467532468,0.8717532467532468,0.0,1,1.0,1.0
ds_3,M01,G7_lifecycle_removal,0.05,1.0,0.8717532467532468,0.12824675324675316,0,1.0,0.0
ds_3,M01,G1_no_removal,0.1,1.0,0.8717532467532468,0.12824675324675316,0,1.0,0.0
ds_3,M01,G2_oracle_remove_all,0.1,0.8717532467532468,0.8717532467532468,0.0,1,1.0,1.0
ds_3,M01,G3_fixed_field_budget,0.1,0.6862824675324676,0.8717532467532468,0.18547077922077926,2,0.9333333333333333,1.0
ds_3,M01,G4_fixed_group_budget,0.1,0.6862824675324676,0.8717532467532468,0.18547077922077926,2,0.9333333333333333,1.0
ds_3,M01,G6_graph_cut,0.1,0.6862824675324676,0.8717532467532468,0.18547077922077926,2,0.9333333333333333,1.0
ds_3,M01,G7_lifecycle_removal,0.1,1.0,0.8717532467532468,0.12824675324675316,0,1.0,0.0
ds_3,M01,G1_no_removal,0.2,1.0,0.8717532467532468,0.12824675324675316,0,1.0,0.0
ds_3,M01,G2_oracle_remove_all,0.2,0.8717532467532468,0.8717532467532468,0.0,1,1.0,1.0
ds_3,M01,G3_fixed_field_budget,0.2,0.5344967532467533,0.8717532467532468,0.33725649350649356,4,0.8,1.0
ds_3,M01,G4_fixed_group_budget,0.2,0.5344967532467533,0.8717532467532468,0.33725649350649356,4,0.8,1.0
ds_3,M01,G6_graph_cut,0.2,0.5344967532467533,0.8717532467532468,0.33725649350649356,4,0.8,1.0
ds_3,M01,G7_lifecycle_removal,0.2,1.0,0.8717532467532468,0.12824675324675316,0,1.0,0.0
ds_3,M01,G1_no_removal,0.3,1.0,0.8717532467532468,0.12824675324675316,0,1.0,0.0
ds_3,M01,G2_oracle_remove_all,0.3,0.8717532467532468,0.8717532467532468,0.0,1,1.0,1.0
ds_3,M01,G3_fixed_field_budget,0.3,0.5673701298701298,0.8717532467532468,0.30438311688311703,5,0.7333333333333333,1.0
ds_3,M01,G4_fixed_group_budget,0.3,0.5673701298701298,0.8717532467532468,0.30438311688311703,5,0.7333333333333333,1.0
ds_3,M01,G6_graph_cut,0.3,0.5673701298701298,0.8717532467532468,0.30438311688311703,5,0.7333333333333333,1.0
ds_3,M01,G7_lifecycle_removal,0.3,1.0,0.8717532467532468,0.12824675324675316,0,1.0,0.0
ds_3,M04,G1_no_removal,0.05,0.8871728871728872,0.8785928785928786,0.008580008580008625,0,1.0,0.0
ds_3,M04,G2_oracle_remove_all,0.05,0.8785928785928786,0.8785928785928786,0.0,1,1.0,1.0
ds_3,M04,G3_fixed_field_budget,0.05,0.6267696267696268,0.8785928785928786,0.2518232518232518,1,0.9333333333333333,0.0
ds_3,M04,G4_fixed_group_budget,0.05,0.6267696267696268,0.8785928785928786,0.2518232518232518,1,0.9333333333333333,0.0
ds_3,M04,G6_graph_cut,0.05,0.6267696267696268,0.8785928785928786,0.2518232518232518,1,0.9333333333333333,0.0
ds_3,M04,G7_lifecycle_removal,0.05,0.8871728871728872,0.8785928785928786,0.008580008580008625,0,1.0,0.0
ds_3,M04,G1_no_removal,0.1,0.8871728871728872,0.8785928785928786,0.008580008580008625,0,1.0,0.0
ds_3,M04,G2_oracle_remove_all,0.1,0.8785928785928786,0.8785928785928786,0.0,1,1.0,1.0
ds_3,M04,G3_fixed_field_budget,0.1,0.5332475332475333,0.8785928785928786,0.34534534534534533,2,0.8666666666666667,0.0
ds_3,M04,G4_fixed_group_budget,0.1,0.5332475332475333,0.8785928785928786,0.34534534534534533,2,0.8666666666666667,0.0
ds_3,M04,G6_graph_cut,0.1,0.5332475332475333,0.8785928785928786,0.34534534534534533,2,0.8666666666666667,0.0
ds_3,M04,G7_lifecycle_removal,0.1,0.8871728871728872,0.8785928785928786,0.008580008580008625,0,1.0,0.0
ds_3,M04,G1_no_removal,0.2,0.8871728871728872,0.8785928785928786,0.008580008580008625,0,1.0,0.0
ds_3,M04,G2_oracle_remove_all,0.2,0.8785928785928786,0.8785928785928786,0.0,1,1.0,1.0
ds_3,M04,G3_fixed_field_budget,0.2,0.5094380094380094,0.8785928785928786,0.36915486915486917,4,0.7333333333333333,0.0
ds_3,M04,G4_fixed_group_budget,0.2,0.5094380094380094,0.8785928785928786,0.36915486915486917,4,0.7333333333333333,0.0
ds_3,M04,G6_graph_cut,0.2,0.5094380094380094,0.8785928785928786,0.36915486915486917,4,0.7333333333333333,0.0
ds_3,M04,G7_lifecycle_removal,0.2,0.8871728871728872,0.8785928785928786,0.008580008580008625,0,1.0,0.0
ds_3,M04,G1_no_removal,0.3,0.8871728871728872,0.8785928785928786,0.008580008580008625,0,1.0,0.0
ds_3,M04,G2_oracle_remove_all,0.3,0.8785928785928786,0.8785928785928786,0.0,1,1.0,1.0
ds_3,M04,G3_fixed_field_budget,0.3,0.5293865293865294,0.8785928785928786,0.3492063492063492,5,0.6666666666666666,0.0
ds_3,M04,G4_fixed_group_budget,0.3,0.5293865293865294,0.8785928785928786,0.3492063492063492,5,0.6666666666666666,0.0
ds_3,M04,G6_graph_cut,0.3,0.5293865293865294,0.8785928785928786,0.3492063492063492,5,0.6666666666666666,0.0
ds_3,M04,G7_lifecycle_removal,0.3,0.8871728871728872,0.8785928785928786,0.008580008580008625,0,1.0,0.0
ds_3,M06,G1_no_removal,0.05,1.0,0.8994252873563219,0.10057471264367812,0,1.0,0.0
ds_3,M06,G2_oracle_remove_all,0.05,0.8994252873563219,0.8994252873563219,0.0,3,1.0,1.0
ds_3,M06,G3_fixed_field_budget,0.05,1.0,0.8994252873563219,0.10057471264367812,1,1.0,0.3333333333333333
ds_3,M06,G4_fixed_group_budget,0.05,1.0,0.8994252873563219,0.10057471264367812,1,1.0,0.3333333333333333
ds_3,M06,G6_graph_cut,0.05,1.0,0.8994252873563219,0.10057471264367812,1,1.0,0.3333333333333333
ds_3,M06,G7_lifecycle_removal,0.05,1.0,0.8994252873563219,0.10057471264367812,0,1.0,0.0
ds_3,M06,G1_no_removal,0.1,1.0,0.8994252873563219,0.10057471264367812,0,1.0,0.0
ds_3,M06,G2_oracle_remove_all,0.1,0.8994252873563219,0.8994252873563219,0.0,3,1.0,1.0
ds_3,M06,G3_fixed_field_budget,0.1,1.0,0.8994252873563219,0.10057471264367812,2,1.0,0.6666666666666666
ds_3,M06,G4_fixed_group_budget,0.1,1.0,0.8994252873563219,0.10057471264367812,2,1.0,0.6666666666666666
ds_3,M06,G6_graph_cut,0.1,1.0,0.8994252873563219,0.10057471264367812,2,1.0,0.6666666666666666
ds_3,M06,G7_lifecycle_removal,0.1,1.0,0.8994252873563219,0.10057471264367812,0,1.0,0.0
ds_3,M06,G1_no_removal,0.2,1.0,0.8994252873563219,0.10057471264367812,0,1.0,0.0
ds_3,M06,G2_oracle_remove_all,0.2,0.8994252873563219,0.8994252873563219,0.0,3,1.0,1.0
ds_3,M06,G3_fixed_field_budget,0.2,0.6935550082101807,0.8994252873563219,0.2058702791461412,4,0.9333333333333333,1.0
ds_3,M06,G4_fixed_group_budget,0.2,0.6935550082101807,0.8994252873563219,0.2058702791461412,4,0.9333333333333333,1.0
ds_3,M06,G6_graph_cut,0.2,0.6935550082101807,0.8994252873563219,0.2058702791461412,4,0.9333333333333333,1.0
ds_3,M06,G7_lifecycle_removal,0.2,1.0,0.8994252873563219,0.10057471264367812,0,1.0,0.0
ds_3,M06,G1_no_removal,0.3,1.0,0.8994252873563219,0.10057471264367812,0,1.0,0.0
ds_3,M06,G2_oracle_remove_all,0.3,0.8994252873563219,0.8994252873563219,0.0,3,1.0,1.0
ds_3,M06,G3_fixed_field_budget,0.3,0.5673234811165845,0.8994252873563219,0.3321018062397374,6,0.8,1.0
ds_3,M06,G4_fixed_group_budget,0.3,0.5673234811165845,0.8994252873563219,0.3321018062397374,6,0.8,1.0
ds_3,M06,G6_graph_cut,0.3,0.5673234811165845,0.8994252873563219,0.3321018062397374,6,0.8,1.0
ds_3,M06,G7_lifecycle_removal,0.3,1.0,0.8994252873563219,0.10057471264367812,0,1.0,0.0
ds_3,M08,G1_no_removal,0.05,0.9042467948717948,0.8990384615384616,0.005208333333333259,0,1.0,0.0
ds_3,M08,G2_oracle_remove_all,0.05,0.8990384615384616,0.8990384615384616,0.0,1,1.0,1.0
ds_3,M08,G3_fixed_field_budget,0.05,0.7139423076923077,0.8990384615384616,0.18509615384615385,1,0.9333333333333333,0.0
ds_3,M08,G4_fixed_group_budget,0.05,0.7139423076923077,0.8990384615384616,0.18509615384615385,1,0.9333333333333333,0.0
ds_3,M08,G6_graph_cut,0.05,0.7139423076923077,0.8990384615384616,0.18509615384615385,1,0.9333333333333333,0.0
ds_3,M08,G7_lifecycle_removal,0.05,0.9042467948717948,0.8990384615384616,0.005208333333333259,0,1.0,0.0
ds_3,M08,G1_no_removal,0.1,0.9042467948717948,0.8990384615384616,0.005208333333333259,0,1.0,0.0
ds_3,M08,G2_oracle_remove_all,0.1,0.8990384615384616,0.8990384615384616,0.0,1,1.0,1.0
ds_3,M08,G3_fixed_field_budget,0.1,0.3986378205128205,0.8990384615384616,0.5004006410256411,2,0.8666666666666667,0.0
ds_3,M08,G4_fixed_group_budget,0.1,0.3986378205128205,0.8990384615384616,0.5004006410256411,2,0.8666666666666667,0.0
ds_3,M08,G6_graph_cut,0.1,0.3986378205128205,0.8990384615384616,0.5004006410256411,2,0.8666666666666667,0.0
ds_3,M08,G7_lifecycle_removal,0.1,0.9042467948717948,0.8990384615384616,0.005208333333333259,0,1.0,0.0
ds_3,M08,G1_no_removal,0.2,0.9042467948717948,0.8990384615384616,0.005208333333333259,0,1.0,0.0
ds_3,M08,G2_oracle_remove_all,0.2,0.8990384615384616,0.8990384615384616,0.0,1,1.0,1.0
ds_3,M08,G3_fixed_field_budget,0.2,0.46153846153846156,0.8990384615384616,0.4375,4,0.7333333333333333,0.0
ds_3,M08,G4_fixed_group_budget,0.2,0.46153846153846156,0.8990384615384616,0.4375,4,0.7333333333333333,0.0
ds_3,M08,G6_graph_cut,0.2,0.46153846153846156,0.8990384615384616,0.4375,4,0.7333333333333333,0.0
ds_3,M08,G7_lifecycle_removal,0.2,0.9042467948717948,0.8990384615384616,0.005208333333333259,0,1.0,0.0
ds_3,M08,G1_no_removal,0.3,0.9042467948717948,0.8990384615384616,0.005208333333333259,0,1.0,0.0
ds_3,M08,G2_oracle_remove_all,0.3,0.8990384615384616,0.8990384615384616,0.0,1,1.0,1.0
ds_3,M08,G3_fixed_field_budget,0.3,0.40544871794871795,0.8990384615384616,0.4935897435897436,5,0.6666666666666666,0.0
ds_3,M08,G4_fixed_group_budget,0.3,0.40544871794871795,0.8990384615384616,0.4935897435897436,5,0.6666666666666666,0.0
ds_3,M08,G6_graph_cut,0.3,0.40544871794871795,0.8990384615384616,0.4935897435897436,5,0.6666666666666666,0.0
ds_3,M08,G7_lifecycle_removal,0.3,0.9042467948717948,0.8990384615384616,0.005208333333333259,0,1.0,0.0
ds_3,M11,G1_no_removal,0.05,1.0,0.85,0.15000000000000002,0,1.0,0.0
ds_3,M11,G2_oracle_remove_all,0.05,0.85,0.85,0.0,2,1.0,1.0
ds_3,M11,G3_fixed_field_budget,0.05,0.9929166666666667,0.85,0.1429166666666667,1,1.0,0.5
ds_3,M11,G4_fixed_group_budget,0.05,0.9929166666666667,0.85,0.1429166666666667,1,1.0,0.5
ds_3,M11,G6_graph_cut,0.05,0.9929166666666667,0.85,0.1429166666666667,1,1.0,0.5
ds_3,M11,G7_lifecycle_removal,0.05,1.0,0.85,0.15000000000000002,0,1.0,0.0
ds_3,M11,G1_no_removal,0.1,1.0,0.85,0.15000000000000002,0,1.0,0.0
ds_3,M11,G2_oracle_remove_all,0.1,0.85,0.85,0.0,2,1.0,1.0
ds_3,M11,G3_fixed_field_budget,0.1,0.85,0.85,0.0,2,1.0,1.0
ds_3,M11,G4_fixed_group_budget,0.1,0.85,0.85,0.0,2,1.0,1.0
ds_3,M11,G6_graph_cut,0.1,0.85,0.85,0.0,2,1.0,1.0
ds_3,M11,G7_lifecycle_removal,0.1,1.0,0.85,0.15000000000000002,0,1.0,0.0
ds_3,M11,G1_no_removal,0.2,1.0,0.85,0.15000000000000002,0,1.0,0.0
