ds,mech,str,model,seed,strategy,auc,oracle_auc,oracle_regret,n_quarantined,n_kept,legit_retention,leakage_recall
ds_1,M05,S5,catboost,42,G5_score_threshold,0.9008430349257327,0.8932155760738658,0.007627458851866886,0,13,1.0,0.0
ds_1,M05,S5,lr,42,G5_score_threshold,0.9028502609393818,0.9032517061421116,0.0004014452027297777,0,13,1.0,0.0
ds_1,M05,S5,catboost,42,G7_lifecycle_removal,0.9008430349257327,0.8932155760738658,0.007627458851866886,0,13,1.0,0.0
ds_1,M05,S5,lr,42,G7_lifecycle_removal,0.9028502609393818,0.9032517061421116,0.0004014452027297777,0,13,1.0,0.0
ds_1,M06,S3,catboost,42,G1_no_removal,1.0,0.8654545454545454,0.13454545454545463,0,14,1.0,0.0
ds_1,M06,S3,lr,42,G1_no_removal,1.0,0.8707070707070708,0.12929292929292924,0,14,1.0,0.0
ds_1,M06,S3,catboost,42,G2_oracle_remove_all,0.8654545454545454,0.8654545454545454,0.0,2,12,1.0,1.0
ds_1,M06,S3,lr,42,G2_oracle_remove_all,0.8707070707070708,0.8707070707070708,0.0,2,12,1.0,1.0
ds_1,M06,S3,catboost,42,G3_fixed_field_budget,0.8654545454545454,0.8654545454545454,0.0,2,12,1.0,1.0
ds_1,M06,S3,lr,42,G3_fixed_field_budget,0.8707070707070708,0.8707070707070708,0.0,2,12,1.0,1.0
ds_1,M06,S3,catboost,42,G5_score_threshold,1.0,0.8654545454545454,0.13454545454545463,0,14,1.0,0.0
ds_1,M06,S3,lr,42,G5_score_threshold,1.0,0.8707070707070708,0.12929292929292924,0,14,1.0,0.0
ds_1,M06,S3,catboost,42,G7_lifecycle_removal,1.0,0.8654545454545454,0.13454545454545463,0,14,1.0,0.0
ds_1,M06,S3,lr,42,G7_lifecycle_removal,1.0,0.8707070707070708,0.12929292929292924,0,14,1.0,0.0
ds_1,M06,S5,catboost,42,G1_no_removal,1.0,0.8654545454545454,0.13454545454545463,0,14,1.0,0.0
ds_1,M06,S5,lr,42,G1_no_removal,1.0,0.8707070707070708,0.12929292929292924,0,14,1.0,0.0
ds_1,M06,S5,catboost,42,G2_oracle_remove_all,0.8654545454545454,0.8654545454545454,0.0,2,12,1.0,1.0
ds_1,M06,S5,lr,42,G2_oracle_remove_all,0.8707070707070708,0.8707070707070708,0.0,2,12,1.0,1.0
ds_1,M06,S5,catboost,42,G3_fixed_field_budget,0.8654545454545454,0.8654545454545454,0.0,2,12,1.0,1.0
ds_1,M06,S5,lr,42,G3_fixed_field_budget,0.8707070707070708,0.8707070707070708,0.0,2,12,1.0,1.0
ds_1,M06,S5,catboost,42,G5_score_threshold,1.0,0.8654545454545454,0.13454545454545463,0,14,1.0,0.0
ds_1,M06,S5,lr,42,G5_score_threshold,1.0,0.8707070707070708,0.12929292929292924,0,14,1.0,0.0
ds_1,M06,S5,catboost,42,G7_lifecycle_removal,1.0,0.8654545454545454,0.13454545454545463,0,14,1.0,0.0
ds_1,M06,S5,lr,42,G7_lifecycle_removal,1.0,0.8707070707070708,0.12929292929292924,0,14,1.0,0.0
ds_1,M08,S3,catboost,42,G1_no_removal,0.8953535353535355,0.8763636363636363,0.018989898989899112,0,13,1.0,0.0
ds_1,M08,S3,lr,42,G1_no_removal,0.9022222222222223,0.9022222222222223,0.0,0,13,1.0,0.0
ds_1,M08,S3,catboost,42,G2_oracle_remove_all,0.8763636363636363,0.8763636363636363,0.0,1,12,1.0,1.0
ds_1,M08,S3,lr,42,G2_oracle_remove_all,0.9022222222222223,0.9022222222222223,0.0,1,12,1.0,1.0
ds_1,M08,S3,catboost,42,G3_fixed_field_budget,0.3878787878787879,0.8763636363636363,0.48848484848484847,2,11,0.8333333333333334,0.0
ds_1,M08,S3,lr,42,G3_fixed_field_budget,0.4763636363636363,0.9022222222222223,0.42585858585858594,2,11,0.8333333333333334,0.0
ds_1,M08,S3,catboost,42,G5_score_threshold,0.8953535353535355,0.8763636363636363,0.018989898989899112,0,13,1.0,0.0
ds_1,M08,S3,lr,42,G5_score_threshold,0.9022222222222223,0.9022222222222223,0.0,0,13,1.0,0.0
ds_1,M08,S3,catboost,42,G7_lifecycle_removal,0.8953535353535355,0.8763636363636363,0.018989898989899112,0,13,1.0,0.0
ds_1,M08,S3,lr,42,G7_lifecycle_removal,0.9022222222222223,0.9022222222222223,0.0,0,13,1.0,0.0
ds_1,M08,S5,catboost,42,G1_no_removal,0.9038383838383839,0.8763636363636363,0.02747474747474754,0,13,1.0,0.0
ds_1,M08,S5,lr,42,G1_no_removal,0.9022222222222223,0.9022222222222223,0.0,0,13,1.0,0.0
ds_1,M08,S5,catboost,42,G2_oracle_remove_all,0.8763636363636363,0.8763636363636363,0.0,1,12,1.0,1.0
ds_1,M08,S5,lr,42,G2_oracle_remove_all,0.9022222222222223,0.9022222222222223,0.0,1,12,1.0,1.0
ds_1,M08,S5,catboost,42,G3_fixed_field_budget,0.41171717171717165,0.8763636363636363,0.4646464646464647,2,11,0.8333333333333334,0.0
ds_1,M08,S5,lr,42,G3_fixed_field_budget,0.47151515151515155,0.9022222222222223,0.4307070707070707,2,11,0.8333333333333334,0.0
ds_1,M08,S5,catboost,42,G5_score_threshold,0.9038383838383839,0.8763636363636363,0.02747474747474754,0,13,1.0,0.0
ds_1,M08,S5,lr,42,G5_score_threshold,0.9022222222222223,0.9022222222222223,0.0,0,13,1.0,0.0
ds_1,M08,S5,catboost,42,G7_lifecycle_removal,0.9038383838383839,0.8763636363636363,0.02747474747474754,0,13,1.0,0.0
ds_1,M08,S5,lr,42,G7_lifecycle_removal,0.9022222222222223,0.9022222222222223,0.0,0,13,1.0,0.0
ds_1,M11,S3,catboost,42,G1_no_removal,1.0,0.8486201298701299,0.1513798701298701,0,14,1.0,0.0
ds_1,M11,S3,lr,42,G1_no_removal,0.9541396103896104,0.8530844155844156,0.10105519480519476,0,14,1.0,0.0
ds_1,M11,S3,catboost,42,G2_oracle_remove_all,0.8486201298701299,0.8486201298701299,0.0,2,12,1.0,1.0
ds_1,M11,S3,lr,42,G2_oracle_remove_all,0.8530844155844156,0.8530844155844156,0.0,2,12,1.0,1.0
ds_1,M11,S3,catboost,42,G3_fixed_field_budget,0.8388798701298701,0.8486201298701299,0.009740259740259827,2,12,0.9166666666666666,0.5
ds_1,M11,S3,lr,42,G3_fixed_field_budget,0.7792207792207791,0.8530844155844156,0.07386363636363646,2,12,0.9166666666666666,0.5
ds_1,M11,S3,catboost,42,G5_score_threshold,1.0,0.8486201298701299,0.1513798701298701,0,14,1.0,0.0
ds_1,M11,S3,lr,42,G5_score_threshold,0.9541396103896104,0.8530844155844156,0.10105519480519476,0,14,1.0,0.0
ds_1,M11,S3,catboost,42,G7_lifecycle_removal,1.0,0.8486201298701299,0.1513798701298701,0,14,1.0,0.0
ds_1,M11,S3,lr,42,G7_lifecycle_removal,0.9541396103896104,0.8530844155844156,0.10105519480519476,0,14,1.0,0.0
ds_1,M11,S5,catboost,42,G1_no_removal,0.9979707792207791,0.8486201298701299,0.14935064935064923,0,14,1.0,0.0
ds_1,M11,S5,lr,42,G1_no_removal,0.9979707792207793,0.8530844155844156,0.14488636363636365,0,14,1.0,0.0
ds_1,M11,S5,catboost,42,G2_oracle_remove_all,0.8486201298701299,0.8486201298701299,0.0,2,12,1.0,1.0
ds_1,M11,S5,lr,42,G2_oracle_remove_all,0.8530844155844156,0.8530844155844156,0.0,2,12,1.0,1.0
ds_1,M11,S5,catboost,42,G3_fixed_field_budget,0.8486201298701299,0.8486201298701299,0.0,2,12,1.0,1.0
ds_1,M11,S5,lr,42,G3_fixed_field_budget,0.8530844155844156,0.8530844155844156,0.0,2,12,1.0,1.0
ds_1,M11,S5,catboost,42,G5_score_threshold,0.9979707792207791,0.8486201298701299,0.14935064935064923,0,14,1.0,0.0
ds_1,M11,S5,lr,42,G5_score_threshold,0.9979707792207793,0.8530844155844156,0.14488636363636365,0,14,1.0,0.0
ds_1,M11,S5,catboost,42,G7_lifecycle_removal,0.9979707792207791,0.8486201298701299,0.14935064935064923,0,14,1.0,0.0
ds_1,M11,S5,lr,42,G7_lifecycle_removal,0.9979707792207793,0.8530844155844156,0.14488636363636365,0,14,1.0,0.0
ds_2,M01,S3,catboost,42,G1_no_removal,1.0,0.8229166666666666,0.17708333333333337,0,13,1.0,0.0
ds_2,M01,S3,lr,42,G1_no_removal,1.0,0.8565705128205128,0.14342948717948723,0,13,1.0,0.0
ds_2,M01,S3,catboost,42,G2_oracle_remove_all,0.8229166666666666,0.8229166666666666,0.0,1,12,1.0,1.0
ds_2,M01,S3,lr,42,G2_oracle_remove_all,0.8565705128205128,0.8565705128205128,0.0,1,12,1.0,1.0
ds_2,M01,S3,catboost,42,G3_fixed_field_budget,0.6598557692307693,0.8229166666666666,0.16306089743589736,2,11,0.9166666666666666,1.0
ds_2,M01,S3,lr,42,G3_fixed_field_budget,0.6298076923076924,0.8565705128205128,0.22676282051282037,2,11,0.9166666666666666,1.0
ds_2,M01,S3,catboost,42,G5_score_threshold,1.0,0.8229166666666666,0.17708333333333337,0,13,1.0,0.0
ds_2,M01,S3,lr,42,G5_score_threshold,1.0,0.8565705128205128,0.14342948717948723,0,13,1.0,0.0
ds_2,M01,S3,catboost,42,G7_lifecycle_removal,1.0,0.8229166666666666,0.17708333333333337,0,13,1.0,0.0
ds_2,M01,S3,lr,42,G7_lifecycle_removal,1.0,0.8565705128205128,0.14342948717948723,0,13,1.0,0.0
ds_2,M01,S5,catboost,42,G1_no_removal,1.0,0.8229166666666666,0.17708333333333337,0,13,1.0,0.0
ds_2,M01,S5,lr,42,G1_no_removal,1.0,0.8565705128205128,0.14342948717948723,0,13,1.0,0.0
ds_2,M01,S5,catboost,42,G2_oracle_remove_all,0.8229166666666666,0.8229166666666666,0.0,1,12,1.0,1.0
ds_2,M01,S5,lr,42,G2_oracle_remove_all,0.8565705128205128,0.8565705128205128,0.0,1,12,1.0,1.0
ds_2,M01,S5,catboost,42,G3_fixed_field_budget,0.6598557692307693,0.8229166666666666,0.16306089743589736,2,11,0.9166666666666666,1.0
ds_2,M01,S5,lr,42,G3_fixed_field_budget,0.6298076923076924,0.8565705128205128,0.22676282051282037,2,11,0.9166666666666666,1.0
ds_2,M01,S5,catboost,42,G5_score_threshold,1.0,0.8229166666666666,0.17708333333333337,0,13,1.0,0.0
ds_2,M01,S5,lr,42,G5_score_threshold,1.0,0.8565705128205128,0.14342948717948723,0,13,1.0,0.0
ds_2,M01,S5,catboost,42,G7_lifecycle_removal,1.0,0.8229166666666666,0.17708333333333337,0,13,1.0,0.0
ds_2,M01,S5,lr,42,G7_lifecycle_removal,1.0,0.8565705128205128,0.14342948717948723,0,13,1.0,0.0
ds_2,M02,S3,catboost,42,G1_no_removal,1.0,0.9083633453381352,0.09163665466186477,0,13,1.0,0.0
ds_2,M02,S3,lr,42,G1_no_removal,1.0,0.9347739095638256,0.06522609043617444,0,13,1.0,0.0
ds_2,M02,S3,catboost,42,G2_oracle_remove_all,0.9083633453381352,0.9083633453381352,0.0,1,12,1.0,1.0
ds_2,M02,S3,lr,42,G2_oracle_remove_all,0.9347739095638256,0.9347739095638256,0.0,1,12,1.0,1.0
ds_2,M02,S3,catboost,42,G3_fixed_field_budget,0.699079631852741,0.9083633453381352,0.2092837134853942,2,11,0.9166666666666666,1.0
ds_2,M02,S3,lr,42,G3_fixed_field_budget,0.7126850740296119,0.9347739095638256,0.22208883553421366,2,11,0.9166666666666666,1.0
ds_2,M02,S3,catboost,42,G5_score_threshold,1.0,0.9083633453381352,0.09163665466186477,0,13,1.0,0.0
ds_2,M02,S3,lr,42,G5_score_threshold,1.0,0.9347739095638256,0.06522609043617444,0,13,1.0,0.0
ds_2,M02,S3,catboost,42,G7_lifecycle_removal,1.0,0.9083633453381352,0.09163665466186477,0,13,1.0,0.0
ds_2,M02,S3,lr,42,G7_lifecycle_removal,1.0,0.9347739095638256,0.06522609043617444,0,13,1.0,0.0
ds_2,M02,S5,catboost,42,G1_no_removal,1.0,0.9083633453381352,0.09163665466186477,0,13,1.0,0.0
ds_2,M02,S5,lr,42,G1_no_removal,1.0,0.9347739095638256,0.06522609043617444,0,13,1.0,0.0
ds_2,M02,S5,catboost,42,G2_oracle_remove_all,0.9083633453381352,0.9083633453381352,0.0,1,12,1.0,1.0
ds_2,M02,S5,lr,42,G2_oracle_remove_all,0.9347739095638256,0.9347739095638256,0.0,1,12,1.0,1.0
ds_2,M02,S5,catboost,42,G3_fixed_field_budget,0.699079631852741,0.9083633453381352,0.2092837134853942,2,11,0.9166666666666666,1.0
ds_2,M02,S5,lr,42,G3_fixed_field_budget,0.7126850740296119,0.9347739095638256,0.22208883553421366,2,11,0.9166666666666666,1.0
ds_2,M02,S5,catboost,42,G5_score_threshold,1.0,0.9083633453381352,0.09163665466186477,0,13,1.0,0.0
ds_2,M02,S5,lr,42,G5_score_threshold,1.0,0.9347739095638256,0.06522609043617444,0,13,1.0,0.0
ds_2,M02,S5,catboost,42,G7_lifecycle_removal,1.0,0.9083633453381352,0.09163665466186477,0,13,1.0,0.0
ds_2,M02,S5,lr,42,G7_lifecycle_removal,1.0,0.9347739095638256,0.06522609043617444,0,13,1.0,0.0
ds_2,M04,S3,catboost,42,G1_no_removal,0.9299719887955182,0.9083633453381352,0.021608643457383003,0,13,1.0,0.0
ds_2,M04,S3,lr,42,G1_no_removal,0.9347739095638256,0.9347739095638256,0.0,0,13,1.0,0.0
ds_2,M04,S3,catboost,42,G2_oracle_remove_all,0.9083633453381352,0.9083633453381352,0.0,1,12,1.0,1.0
ds_2,M04,S3,lr,42,G2_oracle_remove_all,0.9347739095638256,0.9347739095638256,0.0,1,12,1.0,1.0
ds_2,M04,S3,catboost,42,G3_fixed_field_budget,0.6278511404561825,0.9083633453381352,0.2805122048819527,2,11,0.8333333333333334,0.0
ds_2,M04,S3,lr,42,G3_fixed_field_budget,0.7230892356942776,0.9347739095638256,0.21168467386954792,2,11,0.8333333333333334,0.0
ds_2,M04,S3,catboost,42,G5_score_threshold,0.9299719887955182,0.9083633453381352,0.021608643457383003,0,13,1.0,0.0
ds_2,M04,S3,lr,42,G5_score_threshold,0.9347739095638256,0.9347739095638256,0.0,0,13,1.0,0.0
ds_2,M04,S3,catboost,42,G7_lifecycle_removal,0.9299719887955182,0.9083633453381352,0.021608643457383003,0,13,1.0,0.0
ds_2,M04,S3,lr,42,G7_lifecycle_removal,0.9347739095638256,0.9347739095638256,0.0,0,13,1.0,0.0
ds_2,M04,S5,catboost,42,G1_no_removal,0.9347739095638254,0.9083633453381352,0.026410564225690214,0,13,1.0,0.0
ds_2,M04,S5,lr,42,G1_no_removal,0.9343737494998,0.9347739095638256,0.0004001600640255454,0,13,1.0,0.0
ds_2,M04,S5,catboost,42,G2_oracle_remove_all,0.9083633453381352,0.9083633453381352,0.0,1,12,1.0,1.0
ds_2,M04,S5,lr,42,G2_oracle_remove_all,0.9347739095638256,0.9347739095638256,0.0,1,12,1.0,1.0
ds_2,M04,S5,catboost,42,G3_fixed_field_budget,0.7098839535814325,0.9083633453381352,0.1984793917567027,2,11,0.8333333333333334,0.0
ds_2,M04,S5,lr,42,G3_fixed_field_budget,0.723889555822329,0.9347739095638256,0.2108843537414966,2,11,0.8333333333333334,0.0
ds_2,M04,S5,catboost,42,G5_score_threshold,0.9347739095638254,0.9083633453381352,0.026410564225690214,0,13,1.0,0.0
ds_2,M04,S5,lr,42,G5_score_threshold,0.9343737494998,0.9347739095638256,0.0004001600640255454,0,13,1.0,0.0
ds_2,M04,S5,catboost,42,G7_lifecycle_removal,0.9347739095638254,0.9083633453381352,0.026410564225690214,0,13,1.0,0.0
ds_2,M04,S5,lr,42,G7_lifecycle_removal,0.9343737494998,0.9347739095638256,0.0004001600640255454,0,13,1.0,0.0
ds_2,M05,S3,catboost,42,G1_no_removal,0.9251700680272109,0.9083633453381352,0.01680672268907568,0,13,1.0,0.0
ds_2,M05,S3,lr,42,G1_no_removal,0.9351740696278511,0.9347739095638256,0.0004001600640255454,0,13,1.0,0.0
ds_2,M05,S3,catboost,42,G2_oracle_remove_all,0.9083633453381352,0.9083633453381352,0.0,1,12,1.0,1.0
ds_2,M05,S3,lr,42,G2_oracle_remove_all,0.9347739095638256,0.9347739095638256,0.0,1,12,1.0,1.0
ds_2,M05,S3,catboost,42,G3_fixed_field_budget,0.5724289715886354,0.9083633453381352,0.33593437374949986,2,11,0.8333333333333334,0.0
ds_2,M05,S3,lr,42,G3_fixed_field_budget,0.7218887555022008,0.9347739095638256,0.21288515406162478,2,11,0.8333333333333334,0.0
ds_2,M05,S3,catboost,42,G5_score_threshold,0.9251700680272109,0.9083633453381352,0.01680672268907568,0,13,1.0,0.0
ds_2,M05,S3,lr,42,G5_score_threshold,0.9351740696278511,0.9347739095638256,0.0004001600640255454,0,13,1.0,0.0
ds_2,M05,S3,catboost,42,G7_lifecycle_removal,0.9251700680272109,0.9083633453381352,0.01680672268907568,0,13,1.0,0.0
ds_2,M05,S3,lr,42,G7_lifecycle_removal,0.9351740696278511,0.9347739095638256,0.0004001600640255454,0,13,1.0,0.0
ds_2,M05,S5,catboost,42,G1_no_removal,0.9255702280912365,0.9083633453381352,0.017206882753101227,0,13,1.0,0.0
ds_2,M05,S5,lr,42,G1_no_removal,0.936374549819928,0.9347739095638256,0.0016006402561024036,0,13,1.0,0.0
ds_2,M05,S5,catboost,42,G2_oracle_remove_all,0.9083633453381352,0.9083633453381352,0.0,1,12,1.0,1.0
ds_2,M05,S5,lr,42,G2_oracle_remove_all,0.9347739095638256,0.9347739095638256,0.0,1,12,1.0,1.0
ds_2,M05,S5,catboost,42,G3_fixed_field_budget,0.5942376950780311,0.9083633453381352,0.3141256502601041,2,11,0.8333333333333334,0.0
ds_2,M05,S5,lr,42,G3_fixed_field_budget,0.7210884353741496,0.9347739095638256,0.21368547418967598,2,11,0.8333333333333334,0.0
ds_2,M05,S5,catboost,42,G5_score_threshold,0.9255702280912365,0.9083633453381352,0.017206882753101227,0,13,1.0,0.0
ds_2,M05,S5,lr,42,G5_score_threshold,0.936374549819928,0.9347739095638256,0.0016006402561024036,0,13,1.0,0.0
ds_2,M05,S5,catboost,42,G7_lifecycle_removal,0.9255702280912365,0.9083633453381352,0.017206882753101227,0,13,1.0,0.0
ds_2,M05,S5,lr,42,G7_lifecycle_removal,0.936374549819928,0.9347739095638256,0.0016006402561024036,0,13,1.0,0.0
ds_2,M06,S3,catboost,42,G1_no_removal,1.0,0.8739495798319328,0.12605042016806722,0,14,1.0,0.0
ds_2,M06,S3,lr,42,G1_no_removal,1.0,0.8763505402160865,0.1236494597839135,0,14,1.0,0.0
ds_2,M06,S3,catboost,42,G2_oracle_remove_all,0.8739495798319328,0.8739495798319328,0.0,2,12,1.0,1.0
ds_2,M06,S3,lr,42,G2_oracle_remove_all,0.8763505402160865,0.8763505402160865,0.0,2,12,1.0,1.0
ds_2,M06,S3,catboost,42,G3_fixed_field_budget,0.8739495798319328,0.8739495798319328,0.0,2,12,1.0,1.0
ds_2,M06,S3,lr,42,G3_fixed_field_budget,0.8763505402160865,0.8763505402160865,0.0,2,12,1.0,1.0
ds_2,M06,S3,catboost,42,G5_score_threshold,1.0,0.8739495798319328,0.12605042016806722,0,14,1.0,0.0
ds_2,M06,S3,lr,42,G5_score_threshold,1.0,0.8763505402160865,0.1236494597839135,0,14,1.0,0.0
ds_2,M06,S3,catboost,42,G7_lifecycle_removal,1.0,0.8739495798319328,0.12605042016806722,0,14,1.0,0.0
ds_2,M06,S3,lr,42,G7_lifecycle_removal,1.0,0.8763505402160865,0.1236494597839135,0,14,1.0,0.0
ds_2,M06,S5,catboost,42,G1_no_removal,1.0,0.8739495798319328,0.12605042016806722,0,14,1.0,0.0
ds_2,M06,S5,lr,42,G1_no_removal,1.0,0.8763505402160865,0.1236494597839135,0,14,1.0,0.0
ds_2,M06,S5,catboost,42,G2_oracle_remove_all,0.8739495798319328,0.8739495798319328,0.0,2,12,1.0,1.0
ds_2,M06,S5,lr,42,G2_oracle_remove_all,0.8763505402160865,0.8763505402160865,0.0,2,12,1.0,1.0
ds_2,M06,S5,catboost,42,G3_fixed_field_budget,0.8739495798319328,0.8739495798319328,0.0,2,12,1.0,1.0
ds_2,M06,S5,lr,42,G3_fixed_field_budget,0.8763505402160865,0.8763505402160865,0.0,2,12,1.0,1.0
ds_2,M06,S5,catboost,42,G5_score_threshold,1.0,0.8739495798319328,0.12605042016806722,0,14,1.0,0.0
ds_2,M06,S5,lr,42,G5_score_threshold,1.0,0.8763505402160865,0.1236494597839135,0,14,1.0,0.0
ds_2,M06,S5,catboost,42,G7_lifecycle_removal,1.0,0.8739495798319328,0.12605042016806722,0,14,1.0,0.0
ds_2,M06,S5,lr,42,G7_lifecycle_removal,1.0,0.8763505402160865,0.1236494597839135,0,14,1.0,0.0
ds_2,M08,S3,catboost,42,G1_no_removal,0.9358974358974359,0.9298878205128205,0.006009615384615419,0,13,1.0,0.0
ds_2,M08,S3,lr,42,G1_no_removal,0.9375,0.9375,0.0,0,13,1.0,0.0
ds_2,M08,S3,catboost,42,G2_oracle_remove_all,0.9298878205128205,0.9298878205128205,0.0,1,12,1.0,1.0
ds_2,M08,S3,lr,42,G2_oracle_remove_all,0.9375,0.9375,0.0,1,12,1.0,1.0
ds_2,M08,S3,catboost,42,G3_fixed_field_budget,0.672275641025641,0.9298878205128205,0.2576121794871795,2,11,0.8333333333333334,0.0
ds_2,M08,S3,lr,42,G3_fixed_field_budget,0.7107371794871794,0.9375,0.2267628205128206,2,11,0.8333333333333334,0.0
ds_2,M08,S3,catboost,42,G5_score_threshold,0.9358974358974359,0.9298878205128205,0.006009615384615419,0,13,1.0,0.0
ds_2,M08,S3,lr,42,G5_score_threshold,0.9375,0.9375,0.0,0,13,1.0,0.0
ds_2,M08,S3,catboost,42,G7_lifecycle_removal,0.9358974358974359,0.9298878205128205,0.006009615384615419,0,13,1.0,0.0
ds_2,M08,S3,lr,42,G7_lifecycle_removal,0.9375,0.9375,0.0,0,13,1.0,0.0
ds_2,M08,S5,catboost,42,G1_no_removal,0.9282852564102564,0.9298878205128205,0.0016025641025640969,0,13,1.0,0.0
ds_2,M08,S5,lr,42,G1_no_removal,0.936298076923077,0.9375,0.0012019230769230171,0,13,1.0,0.0
ds_2,M08,S5,catboost,42,G2_oracle_remove_all,0.9298878205128205,0.9298878205128205,0.0,1,12,1.0,1.0
ds_2,M08,S5,lr,42,G2_oracle_remove_all,0.9375,0.9375,0.0,1,12,1.0,1.0
ds_2,M08,S5,catboost,42,G3_fixed_field_budget,0.6672676282051282,0.9298878205128205,0.2626201923076923,2,11,0.9166666666666666,1.0
ds_2,M08,S5,lr,42,G3_fixed_field_budget,0.7047275641025641,0.9375,0.2327724358974359,2,11,0.9166666666666666,1.0
ds_2,M08,S5,catboost,42,G5_score_threshold,0.9282852564102564,0.9298878205128205,0.0016025641025640969,0,13,1.0,0.0
ds_2,M08,S5,lr,42,G5_score_threshold,0.936298076923077,0.9375,0.0012019230769230171,0,13,1.0,0.0
ds_2,M08,S5,catboost,42,G7_lifecycle_removal,0.9282852564102564,0.9298878205128205,0.0016025641025640969,0,13,1.0,0.0
ds_2,M08,S5,lr,42,G7_lifecycle_removal,0.936298076923077,0.9375,0.0012019230769230171,0,13,1.0,0.0
ds_2,M11,S3,catboost,42,G1_no_removal,1.0,0.8613782051282052,0.13862179487179482,0,14,1.0,0.0
ds_2,M11,S3,lr,42,G1_no_removal,0.9803685897435898,0.8858173076923077,0.09455128205128205,0,14,1.0,0.0
ds_2,M11,S3,catboost,42,G2_oracle_remove_all,0.8613782051282052,0.8613782051282052,0.0,2,12,1.0,1.0
ds_2,M11,S3,lr,42,G2_oracle_remove_all,0.8858173076923077,0.8858173076923077,0.0,2,12,1.0,1.0
ds_2,M11,S3,catboost,42,G3_fixed_field_budget,0.8613782051282052,0.8613782051282052,0.0,2,12,1.0,1.0
ds_2,M11,S3,lr,42,G3_fixed_field_budget,0.8858173076923077,0.8858173076923077,0.0,2,12,1.0,1.0
ds_2,M11,S3,catboost,42,G5_score_threshold,1.0,0.8613782051282052,0.13862179487179482,0,14,1.0,0.0
ds_2,M11,S3,lr,42,G5_score_threshold,0.9803685897435898,0.8858173076923077,0.09455128205128205,0,14,1.0,0.0
ds_2,M11,S3,catboost,42,G7_lifecycle_removal,1.0,0.8613782051282052,0.13862179487179482,0,14,1.0,0.0
ds_2,M11,S3,lr,42,G7_lifecycle_removal,0.9803685897435898,0.8858173076923077,0.09455128205128205,0,14,1.0,0.0
ds_2,M11,S5,catboost,42,G1_no_removal,1.0,0.8613782051282052,0.13862179487179482,0,14,1.0,0.0
ds_2,M11,S5,lr,42,G1_no_removal,1.0,0.8858173076923077,0.11418269230769229,0,14,1.0,0.0
ds_2,M11,S5,catboost,42,G2_oracle_remove_all,0.8613782051282052,0.8613782051282052,0.0,2,12,1.0,1.0
ds_2,M11,S5,lr,42,G2_oracle_remove_all,0.8858173076923077,0.8858173076923077,0.0,2,12,1.0,1.0
ds_2,M11,S5,catboost,42,G3_fixed_field_budget,0.8613782051282052,0.8613782051282052,0.0,2,12,1.0,1.0
ds_2,M11,S5,lr,42,G3_fixed_field_budget,0.8858173076923077,0.8858173076923077,0.0,2,12,1.0,1.0
ds_2,M11,S5,catboost,42,G5_score_threshold,1.0,0.8613782051282052,0.13862179487179482,0,14,1.0,0.0
ds_2,M11,S5,lr,42,G5_score_threshold,1.0,0.8858173076923077,0.11418269230769229,0,14,1.0,0.0
ds_2,M11,S5,catboost,42,G7_lifecycle_removal,1.0,0.8613782051282052,0.13862179487179482,0,14,1.0,0.0
ds_2,M11,S5,lr,42,G7_lifecycle_removal,1.0,0.8858173076923077,0.11418269230769229,0,14,1.0,0.0
ds_3,M01,S3,catboost,42,G1_no_removal,1.0,0.874198717948718,0.12580128205128205,0,13,1.0,0.0
ds_3,M01,S3,lr,42,G1_no_removal,0.9979967948717948,0.8657852564102564,0.13221153846153844,0,13,1.0,0.0
ds_3,M01,S3,catboost,42,G2_oracle_remove_all,0.874198717948718,0.874198717948718,0.0,1,12,1.0,1.0
ds_3,M01,S3,lr,42,G2_oracle_remove_all,0.8657852564102564,0.8657852564102564,0.0,1,12,1.0,1.0
ds_3,M01,S3,catboost,42,G3_fixed_field_budget,0.6967147435897436,0.874198717948718,0.17748397435897434,2,11,0.9166666666666666,1.0
ds_3,M01,S3,lr,42,G3_fixed_field_budget,0.6314102564102565,0.8657852564102564,0.2343749999999999,2,11,0.9166666666666666,1.0
ds_3,M01,S3,catboost,42,G5_score_threshold,1.0,0.874198717948718,0.12580128205128205,0,13,1.0,0.0
ds_3,M01,S3,lr,42,G5_score_threshold,0.9979967948717948,0.8657852564102564,0.13221153846153844,0,13,1.0,0.0
ds_3,M01,S3,catboost,42,G7_lifecycle_removal,1.0,0.874198717948718,0.12580128205128205,0,13,1.0,0.0
ds_3,M01,S3,lr,42,G7_lifecycle_removal,0.9979967948717948,0.8657852564102564,0.13221153846153844,0,13,1.0,0.0
ds_3,M01,S5,catboost,42,G1_no_removal,1.0,0.874198717948718,0.12580128205128205,0,13,1.0,0.0
ds_3,M01,S5,lr,42,G1_no_removal,1.0,0.8657852564102564,0.1342147435897436,0,13,1.0,0.0
ds_3,M01,S5,catboost,42,G2_oracle_remove_all,0.874198717948718,0.874198717948718,0.0,1,12,1.0,1.0
ds_3,M01,S5,lr,42,G2_oracle_remove_all,0.8657852564102564,0.8657852564102564,0.0,1,12,1.0,1.0
ds_3,M01,S5,catboost,42,G3_fixed_field_budget,0.6967147435897436,0.874198717948718,0.17748397435897434,2,11,0.9166666666666666,1.0
