metric,mean,ci_lo,ci_hi,p_gt_zero,n_keys,n_tasks,task_sd,first_policy,second_policy,contract,budget_bp
introduced_distortion_zero_opp,-0.009444914489769338,-0.02377871073824195,0.0029997702195256382,0.0804,30,14,0.02706062264104028,P3,P6,encoded_column,1000
introduced_distortion_zero_opp,-0.026881987907977644,-0.046579484205913325,-0.009803290932940481,0.001,30,14,0.036930883770570654,P3,P6,encoded_column,2000
introduced_distortion_zero_opp,-0.017353319147672883,-0.03997107958843636,0.0013527640457059364,0.0354,30,14,0.04062943007805842,P3,P6,semantic_group,500
introduced_distortion_zero_opp,-0.009444914489769338,-0.023777267759834877,0.003315359999373772,0.079,30,14,0.02706062264104028,P3,P6,semantic_group,1000
introduced_distortion_zero_opp,-0.026881987907977644,-0.04695172851264296,-0.009493455643998462,0.0004,30,14,0.036930883770570654,P3,P6,semantic_group,2000
introduced_distortion_zero_opp,-0.0024692272553304357,-0.007407681765991307,0.0,0.0,30,14,0.009239002399530672,P4,P5,encoded_column,500
introduced_distortion_zero_opp,0.0011623094267365233,0.0,0.003053746771366491,0.883,30,14,0.003560463862117811,P4,P5,encoded_column,1000
introduced_distortion_zero_opp,0.002079713264674395,-0.0018413844838276237,0.007243378473550266,0.8018,30,14,0.009125111776213049,P4,P5,encoded_column,2000
introduced_distortion_zero_opp,-0.0024692272553304357,-0.007407681765991307,0.0,0.0,30,14,0.009239002399530672,P4,P5,semantic_group,500
introduced_distortion_zero_opp,0.0011623094267365233,0.0,0.003267595870668811,0.8812,30,14,0.003560463862117811,P4,P5,semantic_group,1000
introduced_distortion_zero_opp,0.002079713264674395,-0.0018522396493966147,0.007379480623715977,0.8094,30,14,0.009125111776213049,P4,P5,semantic_group,2000
introduced_distortion_zero_opp,0.000966464964841679,-0.0016584067556651902,0.003926809541710188,0.7462,30,14,0.005620625044978099,P4,P6,encoded_column,500
introduced_distortion_zero_opp,0.00949275078488119,0.00160996144630771,0.017598189879749912,0.9916,30,14,0.01655782388430935,P4,P6,encoded_column,1000
introduced_distortion_zero_opp,0.011874769917312403,-0.003740115756413892,0.02787964825053545,0.9364,30,14,0.03129210703544843,P4,P6,encoded_column,2000
introduced_distortion_zero_opp,0.000966464964841679,-0.0015322969897249175,0.004028156107075576,0.7378,30,14,0.005620625044978099,P4,P6,semantic_group,500
introduced_distortion_zero_opp,0.00949275078488119,0.0010647861268002574,0.017867874273611355,0.987,30,14,0.01655782388430935,P4,P6,semantic_group,1000
introduced_distortion_zero_opp,0.011874769917312403,-0.0033045647431600984,0.027950072387571682,0.9278,30,14,0.03129210703544843,P4,P6,semantic_group,2000
introduced_distortion_zero_opp,0.0034356922201721147,-0.0009553131437728679,0.009383916867331681,0.914,30,14,0.01057405344133146,P5,P6,encoded_column,500
introduced_distortion_zero_opp,0.008330441358144666,0.00012528265939233248,0.0164267307733718,0.9772,30,14,0.016292524206625913,P5,P6,encoded_column,1000
introduced_distortion_zero_opp,0.009795056652638008,-0.005196791860338328,0.02593874447626319,0.8896,30,14,0.03048928586557443,P5,P6,encoded_column,2000
introduced_distortion_zero_opp,0.0034356922201721147,-0.0010814229097131406,0.009383916867331681,0.9086,30,14,0.01057405344133146,P5,P6,semantic_group,500
introduced_distortion_zero_opp,0.008330441358144666,0.00034965372881264436,0.016706854519275113,0.9796,30,14,0.016292524206625913,P5,P6,semantic_group,1000
introduced_distortion_zero_opp,0.009795056652638008,-0.004898948843093095,0.02571622184977145,0.9006,30,14,0.03048928586557443,P5,P6,semantic_group,2000
leak_recall,-0.04254545454545454,-0.06395568181818183,-0.021248863636363656,0.0,5500,20,0.04991279912318523,P3,P4,encoded_column,500
leak_recall,-0.029606060606060598,-0.04960625,-0.00990909090909091,0.0018,5500,20,0.04784178813842213,P3,P4,encoded_column,1000
leak_recall,-0.04859848484848484,-0.0630162878787879,-0.033582575757575776,0.0,5500,20,0.03456157025673154,P3,P4,encoded_column,2000
leak_recall,-0.04690909090909091,-0.0709090909090909,-0.023631818181818243,0.0002,5500,20,0.05576187487760036,P3,P4,semantic_group,500
leak_recall,-0.027818181818181825,-0.04963636363636363,-0.005272727272727274,0.0078,5500,20,0.05214194165127393,P3,P4,semantic_group,1000
leak_recall,-0.03745454545454545,-0.052186363636363635,-0.02254545454545455,0.0,5500,20,0.03441880586942499,P3,P4,semantic_group,2000
leak_recall,-0.04834090909090909,-0.06882102272727272,-0.028567613636363644,0.0,5500,20,0.04782645765887964,P3,P5,encoded_column,500
leak_recall,-0.03537878787878788,-0.05234905303030304,-0.018575378787878797,0.0002,5500,20,0.03981329669333371,P3,P5,encoded_column,1000
leak_recall,-0.03481060606060606,-0.04801647727272728,-0.021134469696969724,0.0,5500,20,0.032044794711573774,P3,P5,encoded_column,2000
leak_recall,-0.04818181818181818,-0.07218636363636365,-0.024722727272727337,0.0,5500,20,0.05581146414698807,P3,P5,semantic_group,500
leak_recall,-0.03290909090909091,-0.0516409090909091,-0.013636363636363637,0.0,5500,20,0.04517964720940251,P3,P5,semantic_group,1000
leak_recall,-0.02818181818181818,-0.04145454545454545,-0.015272727272727275,0.0,5500,20,0.030352431820899726,P3,P5,semantic_group,2000
leak_recall,-0.032090909090909094,-0.05187916666666666,-0.010921022727272772,0.0008,5500,20,0.04781089608395438,P3,P6,encoded_column,500
leak_recall,-0.07411363636363637,-0.09631174242424242,-0.04912102272727273,0.0,5500,20,0.05543550528971148,P3,P6,encoded_column,1000
leak_recall,-0.08993939393939394,-0.10462215909090908,-0.07546098484848486,0.0,5500,20,0.03471865420747543,P3,P6,encoded_column,2000
leak_recall,-0.028545454545454547,-0.050909090909090904,-0.005272727272727272,0.0064,5500,20,0.054847964962686305,P3,P6,semantic_group,500
leak_recall,-0.072,-0.09636363636363636,-0.04527272727272727,0.0,5500,20,0.060991945360588995,P3,P6,semantic_group,1000
leak_recall,-0.10072727272727273,-0.11472727272727275,-0.08799545454545461,0.0,5500,20,0.033225343413967545,P3,P6,semantic_group,2000
leak_recall,-0.0057954545454545455,-0.011136931818181818,-0.0004318181818181818,0.017,5500,20,0.012326988853628333,P4,P5,encoded_column,500
leak_recall,-0.005772727272727272,-0.014129356060606061,0.0034850378787878765,0.1076,5500,20,0.02036594906932573,P4,P5,encoded_column,1000
leak_recall,0.013787878787878785,0.005734848484848484,0.023023484848484835,0.9996,5500,20,0.020287313300510527,P4,P5,encoded_column,2000
leak_recall,-0.0012727272727272724,-0.007636363636363637,0.004545454545454545,0.3356,5500,20,0.014366119342048438,P4,P5,semantic_group,500
leak_recall,-0.005090909090909091,-0.013272727272727275,0.004,0.1142,5500,20,0.020035635933606594,P4,P5,semantic_group,1000
leak_recall,0.009272727272727273,0.001090909090909091,0.018363636363636367,0.9882,5500,20,0.02038259541219609,P4,P5,semantic_group,2000
leak_recall,0.010454545454545454,-0.0009022727272727271,0.02128825757575757,0.9626,5500,20,0.025915642213409067,P4,P6,encoded_column,500
leak_recall,-0.04450757575757576,-0.05954564393939394,-0.02714318181818183,0.0,5500,20,0.03809691184197253,P4,P6,encoded_column,1000
leak_recall,-0.04134090909090909,-0.0501219696969697,-0.03255208333333335,0.0,5500,20,0.02085471716822925,P4,P6,encoded_column,2000
leak_recall,0.018363636363636367,0.0061818181818181816,0.029818181818181817,0.9984,5500,20,0.027730762977440863,P4,P6,semantic_group,500
leak_recall,-0.04418181818181818,-0.06072727272727272,-0.025636363636363634,0.0,5500,20,0.04143195892702475,P4,P6,semantic_group,1000
leak_recall,-0.06327272727272729,-0.072,-0.054000000000000006,0.0,5500,20,0.02118375866422141,P4,P6,semantic_group,2000
leak_recall,0.016250000000000004,0.0044164772727272724,0.026257954545454546,0.9964,5500,20,0.025964776657828557,P5,P6,encoded_column,500
leak_recall,-0.03873484848484849,-0.054007575757575754,-0.021650946969696976,0.0,5500,20,0.038440186664477384,P5,P6,encoded_column,1000
leak_recall,-0.055128787878787874,-0.06353030303030303,-0.0461814393939394,0.0,5500,20,0.02064157947092393,P5,P6,encoded_column,2000
leak_recall,0.01963636363636364,0.006727272727272728,0.03145454545454546,0.998,5500,20,0.029574920896994903,P5,P6,semantic_group,500
leak_recall,-0.039090909090909086,-0.05509545454545455,-0.01963636363636364,0.0002,5500,20,0.0419428140689513,P5,P6,semantic_group,1000
leak_recall,-0.07254545454545455,-0.08127272727272727,-0.06454545454545456,0.0,5500,20,0.019510316696308563,P5,P6,semantic_group,2000
deletion_precision,-0.04718181818181818,-0.07127499999999999,-0.023179545454545484,0.0,5500,20,0.05592039019130191,P3,P4,encoded_column,500
deletion_precision,-0.02124242424242424,-0.035303030303030294,-0.007636363636363637,0.0014,5500,20,0.0328501885773204,P3,P4,encoded_column,1000
deletion_precision,-0.025315151515151513,-0.03094871212121212,-0.019315075757575753,0.0,5500,20,0.013364688375159915,P3,P4,encoded_column,2000
deletion_precision,-0.04690909090909091,-0.07055,-0.02327272727272727,0.0,5500,20,0.05576187487760036,P3,P4,semantic_group,500
deletion_precision,-0.014537373737373734,-0.029375858585858585,0.00042666666666666043,0.0292,5500,20,0.03483813106173525,P3,P4,semantic_group,1000
deletion_precision,-0.011400000000000002,-0.015603181818181818,-0.007178712121212124,0.0,5500,20,0.010001090269694205,P3,P4,semantic_group,2000
deletion_precision,-0.049545454545454545,-0.07463636363636364,-0.02636363636363636,0.0,5500,20,0.05537762333040511,P3,P5,encoded_column,500
deletion_precision,-0.023242424242424245,-0.0364560606060606,-0.010694696969697,0.0,5500,20,0.03030703322843667,P3,P5,encoded_column,1000
deletion_precision,-0.017157575757575753,-0.022121969696969692,-0.011845303030303032,0.0,5500,20,0.012009242006759522,P3,P5,encoded_column,2000
deletion_precision,-0.04818181818181818,-0.07218181818181818,-0.0250863636363637,0.0,5500,20,0.05581146414698807,P3,P5,semantic_group,500
deletion_precision,-0.01799191919191919,-0.0325769696969697,-0.004512121212121226,0.0044,5500,20,0.032316985308078035,P3,P5,semantic_group,1000
deletion_precision,-0.008469696969696969,-0.012015151515151515,-0.004808787878787882,0.0,5500,20,0.008330189344574133,P3,P5,semantic_group,2000
deletion_precision,-0.02736363636363636,-0.05090909090909089,-0.003725000000000032,0.01,5500,20,0.05497905805583062,P3,P6,encoded_column,500
deletion_precision,-0.025212121212121213,-0.03933333333333333,-0.008,0.0016,5500,20,0.03648538894405427,P3,P6,encoded_column,1000
deletion_precision,-0.010803030303030304,-0.01748810606060606,-0.003799848484848487,0.001,5500,20,0.016125646941901665,P3,P6,encoded_column,2000
deletion_precision,-0.028545454545454547,-0.05072727272727272,-0.005272727272727272,0.0114,5500,20,0.054847964962686305,P3,P6,semantic_group,500
deletion_precision,-0.0313939393939394,-0.04585267676767676,-0.013935252525252524,0.0004,5500,20,0.038261048736726574,P3,P6,semantic_group,1000
deletion_precision,-0.027763085399449033,-0.03256841597796144,-0.02281144628099174,0.0,5500,20,0.01129941943266238,P3,P6,semantic_group,2000
deletion_precision,-0.0023636363636363638,-0.008368181818181818,0.0034545454545454545,0.2346,5500,20,0.014366119342048438,P4,P5,encoded_column,500
deletion_precision,-0.002000000000000001,-0.006090909090909091,0.0019098484848484743,0.1668,5500,20,0.009520117762485377,P4,P5,encoded_column,1000
deletion_precision,0.008157575757575756,0.005348484848484847,0.011333560606060602,1.0,5500,20,0.007112194229049696,P4,P5,encoded_column,2000
deletion_precision,-0.0012727272727272724,-0.007272727272727274,0.004545454545454545,0.3488,5500,20,0.014366119342048438,P4,P5,semantic_group,500
deletion_precision,-0.003454545454545454,-0.007939898989898992,0.0012424242424242421,0.0716,5500,20,0.010868236256664672,P4,P5,semantic_group,1000
deletion_precision,0.0029303030303030305,0.0005515151515151516,0.005818409090909089,0.996,5500,20,0.006029626563966803,P4,P5,semantic_group,2000
deletion_precision,0.019818181818181815,0.007997727272727271,0.030818181818181817,0.9994,5500,20,0.026954442579501435,P4,P6,encoded_column,500
deletion_precision,-0.0039696969696969685,-0.013757575757575755,0.006757575757575758,0.2316,5500,20,0.024798623486753362,P4,P6,encoded_column,1000
deletion_precision,0.014512121212121216,0.009245000000000001,0.019315606060606057,1.0,5500,20,0.011753357157653969,P4,P6,encoded_column,2000
deletion_precision,0.018363636363636367,0.006,0.029818181818181817,0.998,5500,20,0.027730762977440863,P4,P6,semantic_group,500
deletion_precision,-0.016856565656565656,-0.027254141414141418,-0.004959141414141421,0.0024,5500,20,0.02597362965360957,P4,P6,semantic_group,1000
deletion_precision,-0.016363085399449036,-0.019183684573002752,-0.01358529614325069,0.0,5500,20,0.006552700283446271,P4,P6,semantic_group,2000
deletion_precision,0.022181818181818184,0.008909090909090908,0.03372954545454542,0.9992,5500,20,0.029291176687749096,P5,P6,encoded_column,500
deletion_precision,-0.001969696969696969,-0.01266742424242424,0.009545454545454546,0.3574,5500,20,0.026601250051026214,P5,P6,encoded_column,1000
deletion_precision,0.006354545454545455,0.0017544696969696977,0.01088189393939394,0.9972,5500,20,0.010631107813261972,P5,P6,encoded_column,2000
deletion_precision,0.01963636363636364,0.006000000000000002,0.031636363636363636,0.9968,5500,20,0.029574920896994903,P5,P6,semantic_group,500
deletion_precision,-0.013402020202020202,-0.02563262626262626,0.0003660101010100976,0.0276,5500,20,0.029738076119111837,P5,P6,semantic_group,1000
deletion_precision,-0.01929338842975207,-0.022448760330578507,-0.01643608126721763,0.0,5500,20,0.007053649761546842,P5,P6,semantic_group,2000
legit_retention,-0.002772513173101408,-0.004355073823235589,-0.0012424368499147941,0.0002,5500,20,0.003653891600024713,P3,P4,encoded_column,500
legit_retention,-0.0024909076217899746,-0.003922507029734971,-0.0010898103195823793,0.0004,5500,20,0.0032862557778184395,P3,P4,encoded_column,1000
legit_retention,-0.006398129419600008,-0.007784885567863511,-0.004840084001782532,0.0,5500,20,0.003393211786682549,P3,P4,encoded_column,2000
legit_retention,-0.002711907112495348,-0.004295695965798908,-0.0011228980602730615,0.0004,5500,20,0.0036506855102198307,P3,P4,semantic_group,500
legit_retention,-0.0014856045914869438,-0.002860403750661103,-0.0001380008986111928,0.0136,5500,20,0.0031608174203413093,P3,P4,semantic_group,1000
legit_retention,-0.002367068813539403,-0.0032157281909267208,-0.0014548282403870647,0.0,5500,20,0.0020793284777774184,P3,P4,semantic_group,2000
legit_retention,-0.002942349219408043,-0.004502555897533839,-0.0014519591315547216,0.0,5500,20,0.003564199137626689,P3,P5,encoded_column,500
legit_retention,-0.0025301477933830875,-0.0038102489838592784,-0.0012554677454898041,0.0002,5500,20,0.0030089059093058148,P3,P5,encoded_column,1000
legit_retention,-0.0042860082074787954,-0.0054826210799004925,-0.002962259358288771,0.0,5500,20,0.0030117835849363737,P3,P5,encoded_column,2000
legit_retention,-0.0028438643709231947,-0.0044401098631760404,-0.0013805585027717392,0.0,5500,20,0.003583027691695932,P3,P5,semantic_group,500
legit_retention,-0.001867269005504299,-0.0030779157264304315,-0.0006707415794989328,0.001,5500,20,0.0028371355360958805,P3,P5,semantic_group,1000
legit_retention,-0.0017140385105090996,-0.002427209983643807,-0.0010025380061115367,0.0,5500,20,0.0016792731691757721,P3,P5,semantic_group,2000
legit_retention,-0.0015278686999275234,-0.003080798708644297,8.784183463595283e-05,0.0338,5500,20,0.0037296967659989975,P3,P6,encoded_column,500
legit_retention,-0.0024315738183385218,-0.004054016750406453,-0.0007070662034044375,0.0036,5500,20,0.003960271035964082,P3,P6,encoded_column,1000
legit_retention,-0.0009776748741454641,-0.0027039121687136417,0.0007602905305478824,0.1334,5500,20,0.004100875625812506,P3,P6,encoded_column,2000
legit_retention,-0.0016945353665941906,-0.003234889931147285,-7.726633170750863e-05,0.0218,5500,20,0.0036484626165644205,P3,P6,semantic_group,500
legit_retention,-0.0037338465456112496,-0.005203544252316309,-0.0020221245053965646,0.0,5500,20,0.003718318434431251,P3,P6,semantic_group,1000
legit_retention,-0.006041311237781827,-0.007176980477855481,-0.004945154470529472,0.0,5500,20,0.0025839569778333005,P3,P6,semantic_group,2000
legit_retention,-0.0001698360463066345,-0.0005730350678733034,0.00020961573720397226,0.194,5500,20,0.0009139453547900437,P4,P5,encoded_column,500
legit_retention,-3.924017159311272e-05,-0.0004637604797163621,0.0003788636363636361,0.4242,5500,20,0.0009959248254347442,P4,P5,encoded_column,1000
legit_retention,0.0021121212121212127,0.001421041666666667,0.002890170454545455,1.0,5500,20,0.0017717857612370616,P4,P5,encoded_column,2000
legit_retention,-0.0001319572584278467,-0.0005393672871246402,0.00024453510949834403,0.2556,5500,20,0.0009189547628085531,P4,P5,semantic_group,500
legit_retention,-0.00038166441401735527,-0.0008540496390864037,0.00010410700818789029,0.0646,5500,20,0.0011323980321438119,P4,P5,semantic_group,1000
legit_retention,0.0006530303030303032,0.00013405303030302997,0.0012780303030303034,0.9956,5500,20,0.0013360753666379086,P4,P5,semantic_group,2000
legit_retention,0.001244644473173885,0.00043400682160976266,0.0019712799847211603,0.9984,5500,20,0.001775168720845867,P4,P6,encoded_column,500
legit_retention,5.933380345145266e-05,-0.0010793689031556657,0.00123553860355331,0.5368,5500,20,0.0027114030008249935,P4,P6,encoded_column,1000
legit_retention,0.005420454545454545,0.004118162878787878,0.0066182007575757585,1.0,5500,20,0.002916822009575151,P4,P6,encoded_column,2000
legit_retention,0.0010173717459011579,0.00025453809425868236,0.0017175891583906292,0.9932,5500,20,0.001745143233373778,P4,P6,semantic_group,500
legit_retention,-0.002248241954124306,-0.003320559746625922,-0.0010713444888444876,0.0002,5500,20,0.0026612917915929675,P4,P6,semantic_group,1000
legit_retention,-0.003674242424242425,-0.004328049242424243,-0.0030711931818181823,0.0,5500,20,0.0014916559442105606,P4,P6,semantic_group,2000
legit_retention,0.0014144805194805197,0.0004587862554112551,0.0022175162337662343,0.9976,5500,20,0.0020746593083790536,P5,P6,encoded_column,500
legit_retention,9.857397504456537e-05,-0.0009717635918003555,0.0012553409090909115,0.5578,5500,20,0.0026561336779607763,P5,P6,encoded_column,1000
legit_retention,0.003308333333333332,0.0022257386363636346,0.0042962310606060585,1.0,5500,20,0.0024665872879476233,P5,P6,encoded_column,2000
legit_retention,0.0011493290043290045,0.00023471266233766208,0.0019713062770562776,0.9924,5500,20,0.0020437134167686994,P5,P6,semantic_group,500
legit_retention,-0.00186657754010695,-0.0029689962121212097,-0.000596085115864527,0.0034,5500,20,0.00281102664903617,P5,P6,semantic_group,1000
legit_retention,-0.004327272727272728,-0.005188636363636365,-0.0035757575757575768,0.0,5500,20,0.0018719095162586233,P5,P6,semantic_group,2000
semantic_group_recall_full,-0.041090909090909095,-0.061818181818181814,-0.021272727272727276,0.0,5500,20,0.048530919100537674,P3,P4,encoded_column,500
semantic_group_recall_full,-0.029636363636363638,-0.049090909090909095,-0.008545454545454545,0.002,5500,20,0.04741641761475806,P3,P4,encoded_column,1000
semantic_group_recall_full,-0.0450909090909091,-0.059818181818181826,-0.029995454545454603,0.0,5500,20,0.03510550803242813,P3,P4,encoded_column,2000
semantic_group_recall_full,-0.04690909090909091,-0.07054545454545455,-0.022727272727272728,0.0002,5500,20,0.05576187487760036,P3,P4,semantic_group,500
semantic_group_recall_full,-0.027818181818181825,-0.05018181818181818,-0.005636363636363637,0.0074,5500,20,0.05214194165127393,P3,P4,semantic_group,1000
semantic_group_recall_full,-0.03745454545454545,-0.052000000000000005,-0.02254545454545455,0.0,5500,20,0.03441880586942499,P3,P4,semantic_group,2000
semantic_group_recall_full,-0.04763636363636363,-0.06745454545454546,-0.028363636363636358,0.0,5500,20,0.045995252889686936,P3,P5,encoded_column,500
semantic_group_recall_full,-0.035454545454545454,-0.0516409090909091,-0.019272727272727275,0.0002,5500,20,0.038408984739809665,P3,P5,encoded_column,1000
semantic_group_recall_full,-0.03127272727272727,-0.04563636363636363,-0.017454545454545452,0.0,5500,20,0.033252562718679615,P3,P5,encoded_column,2000
semantic_group_recall_full,-0.04818181818181818,-0.07181818181818182,-0.024363636363636365,0.0,5500,20,0.05581146414698807,P3,P5,semantic_group,500
semantic_group_recall_full,-0.03290909090909091,-0.05236363636363637,-0.013268181818181884,0.0002,5500,20,0.04517964720940251,P3,P5,semantic_group,1000
semantic_group_recall_full,-0.02818181818181818,-0.04145454545454545,-0.015272727272727275,0.0,5500,20,0.030352431820899726,P3,P5,semantic_group,2000
semantic_group_recall_full,-0.03272727272727273,-0.05181818181818182,-0.012909090909090912,0.0006,5500,20,0.04584521113573407,P3,P6,encoded_column,500
semantic_group_recall_full,-0.08,-0.10236363636363636,-0.05435909090909096,0.0,5500,20,0.05607426877779832,P3,P6,encoded_column,1000
semantic_group_recall_full,-0.10145454545454544,-0.11581818181818182,-0.08727272727272725,0.0,5500,20,0.03361683126147728,P3,P6,encoded_column,2000
semantic_group_recall_full,-0.028545454545454547,-0.05127272727272728,-0.005454545454545453,0.008,5500,20,0.054847964962686305,P3,P6,semantic_group,500
semantic_group_recall_full,-0.072,-0.09672727272727273,-0.04436363636363637,0.0,5500,20,0.060991945360588995,P3,P6,semantic_group,1000
semantic_group_recall_full,-0.10072727272727273,-0.11527272727272728,-0.08727272727272728,0.0,5500,20,0.033225343413967545,P3,P6,semantic_group,2000
semantic_group_recall_full,-0.006545454545454546,-0.011822727272727275,-0.0010909090909090914,0.0076,5500,20,0.012351246254388163,P4,P5,encoded_column,500
semantic_group_recall_full,-0.005818181818181818,-0.014363636363636361,0.003818181818181818,0.1102,5500,20,0.02105193561268066,P4,P5,encoded_column,1000
semantic_group_recall_full,0.013818181818181818,0.005636363636363636,0.022727272727272728,0.9998,5500,20,0.020215455394291964,P4,P5,encoded_column,2000
semantic_group_recall_full,-0.0012727272727272724,-0.007454545454545454,0.0047272727272727275,0.3326,5500,20,0.014366119342048438,P4,P5,semantic_group,500
semantic_group_recall_full,-0.005090909090909091,-0.013272727272727275,0.003818181818181818,0.1228,5500,20,0.020035635933606594,P4,P5,semantic_group,1000
semantic_group_recall_full,0.009272727272727273,0.0010909090909090912,0.018363636363636367,0.9872,5500,20,0.02038259541219609,P4,P5,semantic_group,2000
semantic_group_recall_full,0.008363636363636363,-0.002909090909090909,0.018727272727272724,0.929,5500,20,0.02533395907440535,P4,P6,encoded_column,500
semantic_group_recall_full,-0.05036363636363637,-0.06563636363636363,-0.033636363636363645,0.0,5500,20,0.0384886283291157,P4,P6,encoded_column,1000
semantic_group_recall_full,-0.05636363636363636,-0.06563636363636363,-0.04709090909090909,0.0,5500,20,0.02128536000809491,P4,P6,encoded_column,2000
semantic_group_recall_full,0.018363636363636367,0.006545454545454546,0.03,0.9988,5500,20,0.027730762977440863,P4,P6,semantic_group,500
semantic_group_recall_full,-0.04418181818181818,-0.0610909090909091,-0.025636363636363634,0.0,5500,20,0.04143195892702475,P4,P6,semantic_group,1000
semantic_group_recall_full,-0.06327272727272729,-0.07181818181818182,-0.054181818181818185,0.0,5500,20,0.02118375866422141,P4,P6,semantic_group,2000
semantic_group_recall_full,0.014909090909090908,0.0034545454545454545,0.024363636363636365,0.9918,5500,20,0.024996563487165575,P5,P6,encoded_column,500
semantic_group_recall_full,-0.04454545454545454,-0.06,-0.026000000000000002,0.0002,5500,20,0.039867112886001144,P5,P6,encoded_column,1000
semantic_group_recall_full,-0.07018181818181818,-0.07982272727272728,-0.06090909090909091,0.0,5500,20,0.021980259243995097,P5,P6,encoded_column,2000
semantic_group_recall_full,0.01963636363636364,0.0063590909090909115,0.03163636363636364,0.9986,5500,20,0.029574920896994903,P5,P6,semantic_group,500
semantic_group_recall_full,-0.039090909090909086,-0.05509545454545455,-0.019090909090909092,0.0,5500,20,0.0419428140689513,P5,P6,semantic_group,1000
semantic_group_recall_full,-0.07254545454545455,-0.08109545454545455,-0.0641818181818182,0.0,5500,20,0.019510316696308563,P5,P6,semantic_group,2000
semantic_group_recall_any,-0.047090909090909086,-0.07181818181818181,-0.023268181818181882,0.0,5500,20,0.0553808436423664,P3,P4,encoded_column,500
semantic_group_recall_any,-0.028909090909090912,-0.04981818181818182,-0.008904545454545519,0.004,5500,20,0.048190935311467,P3,P4,encoded_column,1000
semantic_group_recall_any,-0.03727272727272727,-0.051636363636363626,-0.022000000000000002,0.0,5500,20,0.03427240363838922,P3,P4,encoded_column,2000
semantic_group_recall_any,-0.04690909090909091,-0.07145454545454544,-0.023450000000000068,0.0,5500,20,0.05576187487760036,P3,P4,semantic_group,500
semantic_group_recall_any,-0.027818181818181825,-0.04945909090909091,-0.00581363636363643,0.0064,5500,20,0.05214194165127393,P3,P4,semantic_group,1000
semantic_group_recall_any,-0.03745454545454545,-0.052000000000000005,-0.022909090909090914,0.0,5500,20,0.03441880586942499,P3,P4,semantic_group,2000
semantic_group_recall_any,-0.04945454545454546,-0.07290909090909091,-0.027268181818181886,0.0,5500,20,0.05491295654823371,P3,P5,encoded_column,500
semantic_group_recall_any,-0.035090909090909096,-0.052909090909090906,-0.018,0.0002,5500,20,0.04083981374987938,P3,P5,encoded_column,1000
semantic_group_recall_any,-0.027999999999999997,-0.04090909090909091,-0.015272727272727275,0.0,5500,20,0.030150557397049266,P3,P5,encoded_column,2000
semantic_group_recall_any,-0.04818181818181818,-0.07309090909090908,-0.025086363636363698,0.0,5500,20,0.05581146414698807,P3,P5,semantic_group,500
semantic_group_recall_any,-0.03290909090909091,-0.052004545454545456,-0.01399545454545461,0.0006,5500,20,0.04517964720940251,P3,P5,semantic_group,1000
semantic_group_recall_any,-0.02818181818181818,-0.04090909090909091,-0.01490909090909091,0.0,5500,20,0.030352431820899726,P3,P5,semantic_group,2000
semantic_group_recall_any,-0.029272727272727277,-0.05254545454545454,-0.005818181818181819,0.0072,5500,20,0.053825875565407896,P3,P6,encoded_column,500
semantic_group_recall_any,-0.07527272727272727,-0.09818181818181818,-0.05018181818181818,0.0,5500,20,0.05593882198556443,P3,P6,encoded_column,1000
semantic_group_recall_any,-0.10072727272727273,-0.11490909090909093,-0.08727272727272727,0.0,5500,20,0.032761279514187155,P3,P6,encoded_column,2000
semantic_group_recall_any,-0.028545454545454547,-0.05181818181818182,-0.004722727272727338,0.0096,5500,20,0.054847964962686305,P3,P6,semantic_group,500
semantic_group_recall_any,-0.072,-0.09727272727272726,-0.043454545454545454,0.0,5500,20,0.060991945360588995,P3,P6,semantic_group,1000
semantic_group_recall_any,-0.10072727272727273,-0.11527272727272728,-0.08709090909090908,0.0,5500,20,0.033225343413967545,P3,P6,semantic_group,2000
semantic_group_recall_any,-0.0023636363636363638,-0.008545454545454545,0.0036363636363636364,0.2272,5500,20,0.014366119342048438,P4,P5,encoded_column,500
semantic_group_recall_any,-0.0061818181818181816,-0.013818181818181818,0.0021818181818181815,0.065,5500,20,0.019136650601901135,P4,P5,encoded_column,1000
semantic_group_recall_any,0.009272727272727273,0.0012727272727272726,0.018363636363636363,0.99,5500,20,0.02038259541219609,P4,P5,encoded_column,2000
semantic_group_recall_any,-0.0012727272727272724,-0.007272727272727274,0.0047272727272727275,0.3436,5500,20,0.014366119342048438,P4,P5,semantic_group,500
semantic_group_recall_any,-0.005090909090909091,-0.013272727272727273,0.0041818181818181815,0.1212,5500,20,0.020035635933606594,P4,P5,semantic_group,1000
semantic_group_recall_any,0.009272727272727273,0.0010909090909090907,0.018549999999999938,0.9864,5500,20,0.02038259541219609,P4,P5,semantic_group,2000
semantic_group_recall_any,0.017818181818181816,0.006545454545454546,0.028545454545454547,0.999,5500,20,0.026219536892030264,P4,P6,encoded_column,500
semantic_group_recall_any,-0.046363636363636364,-0.06309090909090909,-0.029636363636363638,0.0,5500,20,0.03919813934208725,P4,P6,encoded_column,1000
semantic_group_recall_any,-0.06345454545454546,-0.07236363636363637,-0.05436363636363636,0.0,5500,20,0.021219046488574776,P4,P6,encoded_column,2000
semantic_group_recall_any,0.018363636363636367,0.006363636363636365,0.02981818181818182,0.9986,5500,20,0.027730762977440863,P4,P6,semantic_group,500
