run_id,intervention,dataset_index,mechanism,strength,seed,model,status,failure_reason,strict_auc,full_auc,paired_harm,best_epoch_strict,best_epoch_full,device,runtime_sec,retrieval_strict_k1_purity,retrieval_full_k1_purity,retrieval_strict_k5_purity,retrieval_full_k5_purity,neighbor_overlap_k5,strict_proba_hash,full_proba_hash
3d125cc04a952b48ef92,I4_contam_only,2,M04,S2,2026,tabm,SUCCESS,,0.4562358597285068,0.4562358597285068,0.0,6,6,cuda,12044.1,,,,,,95fa46564bb8efffa02faa795d31d930e95cb056be05d140727284df2f0c5a93,95fa46564bb8efffa02faa795d31d930e95cb056be05d140727284df2f0c5a93
089088b950936f8aa846,I4_contam_only,2,M04,S2,2026,modernnca,SUCCESS,,0.49335407239819,0.49335407239819,0.0,1,1,cuda,12045.3,0.49583333333333335,0.49583333333333335,0.5041666666666668,0.5041666666666668,,4c798a8c59f15c93f5f3d58cb5b7b94b8c0e66fe718a9565c7a4436cf6ddd58b,4c798a8c59f15c93f5f3d58cb5b7b94b8c0e66fe718a9565c7a4436cf6ddd58b
776e6160f35b4ea2e750,I4_contam_only,2,M04,S2,2026,tabr,SUCCESS,,0.4983031674208145,0.4983031674208145,0.0,48,48,cuda,12056.0,,,,,,265202a032354c9bb57082e8cc3d810b702d756cc07e57a6b0fe4a793f280b1d,265202a032354c9bb57082e8cc3d810b702d756cc07e57a6b0fe4a793f280b1d
95640746889f7c38d81f,O1_fixed_epoch,2,M04,S2,2026,tabm,SUCCESS,,0.6905401583710407,0.6814196832579186,-0.009120475113122084,4,4,cuda,12060.5,,,,,,88a404b8ba88baf0685a1d4170ca7fd4283c95cdac29bf35b91510c0490fb081,6c3e87539006913012ff0f56e35e6677fefefdedd85a0a2ec5a2a6ee7adae60d
c7470f85ab9048272016,O1_fixed_epoch,2,M04,S2,2026,modernnca,SUCCESS,,0.6424632352941176,0.6827630090497736,0.040299773755655965,2,0,cuda,12061.7,0.5208333333333334,0.5708333333333333,0.5641666666666667,0.56,,5920dddc5b084ef6479b543d4ba16283071c1b1b58b9ff49543c0cd2510bf1d1,711b8b39e3a8539619e8cfd8cdb9fdf1a97ede2dca42a6e38ffec02a9760a167
c76d66ee694ebde31150,O1_fixed_epoch,2,M04,S2,2026,tabr,SUCCESS,,0.6558964932126696,0.6356052036199095,-0.020291289592760164,28,11,cuda,12072.5,,,,,,a2ade0d0b92ff22868fb55ab02397c1ffea397dedd52f86250f725f8a2f65dba,c42636fba4161bcd9e2e4f03689663f279ff260c9432a8721ec3d1c0b581a12a
2170f57d001a41f24954,I2_permuted,2,M04,S2,3407,tabm,SUCCESS,,0.6954892533936651,0.6899745475113123,-0.0055147058823528106,2,2,cuda,12075.2,,,,,,9c9e0f9f99183feacd88d0794d9e6b79ee32120760d691c4bde30efa3524b6c0,8dce8654dab307b0aa8af06e8a637ef452aff596a281873f5f892c4b4e25edbd
60ceaa9b9613c6f85448,I2_permuted,2,M04,S2,3407,modernnca,SUCCESS,,0.6600678733031675,0.6702488687782806,0.010180995475113086,0,1,cuda,12076.3,0.5916666666666667,0.5375,0.5558333333333334,0.5766666666666667,,55e0c23c769963195085666fb46bd05a6a945c8b8d0b372f03c3909336f9023f,f85678074b9694852d0ecd77a31ab287018168fc78fcb41a43fc2f69abbf9b19
934a584cb36f89a20dea,I2_permuted,2,M04,S2,3407,tabr,SUCCESS,,0.6663602941176472,0.6158795248868779,-0.050480769230769273,23,17,cuda,12086.9,,,,,,f578f7ba5ca6244e918b40a056e3793761e4f284c64d70779f4f3acf197a1873,4cea296296a2960ae3b27906e4c856a3681d67294a1daf941d1eb9a5225f7b75
026cd6e13d9b07c8b707,I4_contam_only,2,M04,S2,3407,tabm,SUCCESS,,0.4888998868778281,0.4888998868778281,0.0,10,10,cuda,12091.2,,,,,,f218113af4ed5c6cdf4a2ba9508af6fde469e9286c9b52013d665f44bcd0dfb0,f218113af4ed5c6cdf4a2ba9508af6fde469e9286c9b52013d665f44bcd0dfb0
46cdb8d1b2697502ed02,I4_contam_only,2,M04,S2,3407,modernnca,SUCCESS,,0.5049490950226244,0.5049490950226244,0.0,0,0,cuda,12092.4,0.5291666666666667,0.5291666666666667,0.5108333333333334,0.5108333333333334,,4ec78d09032ba7c73150f5f5aa749f30683c85958ef4b313187d044554a6a988,4ec78d09032ba7c73150f5f5aa749f30683c85958ef4b313187d044554a6a988
9e99ed418c31c4eb2f94,I4_contam_only,2,M04,S2,3407,tabr,SUCCESS,,0.4809106334841629,0.4809106334841629,0.0,38,38,cuda,12103.0,,,,,,cbffaa9cdb10f131fc3a8b49f5ed359b264dac0d7268c4dc58bfcd3f22141945,cbffaa9cdb10f131fc3a8b49f5ed359b264dac0d7268c4dc58bfcd3f22141945
ca4c71d9fc8f41e1d436,O1_fixed_epoch,2,M04,S2,3407,tabm,SUCCESS,,0.6954892533936651,0.6875,-0.007989253393665074,2,2,cuda,12105.7,,,,,,9c9e0f9f99183feacd88d0794d9e6b79ee32120760d691c4bde30efa3524b6c0,a211082fab169f5d9599eddfe2bedaaef83b1cb1fba3bb413ae2f231a988ff43
bd0e8ded8090e99d76c1,O1_fixed_epoch,2,M04,S2,3407,modernnca,SUCCESS,,0.6600678733031675,0.6711679864253394,0.01110011312217185,0,1,cuda,12106.8,0.5916666666666667,0.5375,0.5558333333333334,0.565,,55e0c23c769963195085666fb46bd05a6a945c8b8d0b372f03c3909336f9023f,b92398dcd54e9a254f15c4b70b68ec17be22fa411730852b174ed06277cba6cf
242ccaa06f0caf83dd1e,O1_fixed_epoch,2,M04,S2,3407,tabr,SUCCESS,,0.6663602941176472,0.6008908371040724,-0.06546945701357476,23,34,cuda,12117.8,,,,,,f578f7ba5ca6244e918b40a056e3793761e4f284c64d70779f4f3acf197a1873,70cc9a85f49f41bf5abfa6bf2961904e8cbefa836551f6f8cf758c929f3b8510
43ed23a661b3bccdf292,I2_permuted,2,M04,S2,7777,tabm,SUCCESS,,0.6758342760180995,0.6845305429864253,0.008696266968325816,5,4,cuda,12122.2,,,,,,1d83f608a437b72c6721f5cd30311b69efcc6638f17b7645140f1b47d3715d65,59896a7bcfc9fe7132943c5fa4a945b7e1d2eeed6119c731cfce320cc5a328f7
d456d356aefd70679d50,I2_permuted,2,M04,S2,7777,modernnca,SUCCESS,,0.6588659502262444,0.6481900452488687,-0.010675904977375694,0,2,cuda,12123.3,0.5666666666666667,0.5291666666666667,0.5433333333333333,0.5650000000000001,,c3f0caa541cf8e9958f4dd13425c8b77dbbda61c98f47c77999ff354071e15a6,ee89abe15c86581cd7247395624255aa4b12a0f81d10745766e0a5471460908d
3dcf65b1479a4c34c088,I2_permuted,2,M04,S2,7777,tabr,SUCCESS,,0.6163744343891402,0.6353223981900453,0.018947963800905132,26,16,cuda,12134.1,,,,,,0f0cda13bf923aeadbeb9427671af95bd0cb7e74526b175574dee11763dbf106,af47608b957bdc7c77dec0c2604fa4aa71919527104f77ee970195bd6faa10e6
d4f759007bc1fa59c7ab,I4_contam_only,2,M04,S2,7777,tabm,SUCCESS,,0.4956872171945701,0.4956872171945701,0.0,3,3,cuda,12136.7,,,,,,42fa81c87ef5df8d5bc06bfd51d13c4b9d840a302cddf87849c65f12d0c380c1,42fa81c87ef5df8d5bc06bfd51d13c4b9d840a302cddf87849c65f12d0c380c1
7434719188dc49003f87,I4_contam_only,2,M04,S2,7777,modernnca,SUCCESS,,0.43912613122171945,0.43912613122171945,0.0,1,1,cuda,12137.8,0.55,0.55,0.5025000000000001,0.5025000000000001,,d6168f9e2ea4b2d18c4259bff863ca3047aa311507b11eb80c533b13083bb137,d6168f9e2ea4b2d18c4259bff863ca3047aa311507b11eb80c533b13083bb137
d26f5829f65df6191a21,I4_contam_only,2,M04,S2,7777,tabr,SUCCESS,,0.5003535067873304,0.5003535067873304,0.0,3,3,cuda,12148.6,,,,,,a9cadc76868938b2319f450d66ef60c38fc6d1e7ded589b932c629ed3a0f9eb7,a9cadc76868938b2319f450d66ef60c38fc6d1e7ded589b932c629ed3a0f9eb7
eaf63e26bfd038cdcd9c,O1_fixed_epoch,2,M04,S2,7777,tabm,SUCCESS,,0.6758342760180995,0.685237556561086,0.009403280542986447,5,4,cuda,12153.0,,,,,,1d83f608a437b72c6721f5cd30311b69efcc6638f17b7645140f1b47d3715d65,610feea848663a839bf6c859334b7055f28f877db19ac1fd03da33e222358628
6943352a8e2907b0a691,O1_fixed_epoch,2,M04,S2,7777,modernnca,SUCCESS,,0.6588659502262444,0.6545531674208145,-0.0043127828054299044,0,0,cuda,12154.1,0.5666666666666667,0.5375,0.5433333333333333,0.5491666666666667,,c3f0caa541cf8e9958f4dd13425c8b77dbbda61c98f47c77999ff354071e15a6,f09658556ef99829c3e5bbc95a95b702cfc9b4a3ef94f09bcf524d28da0c8b15
4ef9d17659f111834f23,O1_fixed_epoch,2,M04,S2,7777,tabr,SUCCESS,,0.6163744343891402,0.5950226244343891,-0.021351809954751055,26,8,cuda,12164.9,,,,,,0f0cda13bf923aeadbeb9427671af95bd0cb7e74526b175574dee11763dbf106,a02301445a8c01d2dc8c91eaa06d8138ebd97795bf4398b7d1e5a04d6d8b5e34
cbd5db0ad2431f34de23,I2_permuted,2,M04,S3,13,tabm,SUCCESS,,0.6869343891402715,0.691954185520362,0.005019796380090535,2,2,cuda,12167.6,,,,,,e85352fa89d0dcb80817a318517703b1a4358b8aea13c52bc3c19b99af05f1ab,f9b00fdb00350a8eea18e66a666903cf30fddb8ad578d5efd7f59874c6025cfd
b4b71d8b252c920409dc,I2_permuted,2,M04,S3,13,modernnca,SUCCESS,,0.6743495475113122,0.6583003393665158,-0.01604920814479638,0,2,cuda,12168.6,0.5375,0.5333333333333333,0.5549999999999999,0.58,,0e4fc7debc91d8a3e0ea6bf8b107b69171a35cbe5bc15e783683b54fe8137a09,976ca0e3739e20fedbb5b9c116c47f38da40d9c30a858493f4c3282c55f4273e
df16a419b134c32d2aa0,I2_permuted,2,M04,S3,13,tabr,SUCCESS,,0.6500989819004525,0.6335548642533937,-0.016544117647058765,11,49,cuda,12179.7,,,,,,f0ddbcb09ee295125096086844f87e6449ff1763dd0cb69410dec8868cd97b32,e492d6f324d45744c4016297f401646b68afdf645efb1be211911c69d4c8801b
42398314775fe5117c5c,I4_contam_only,2,M04,S3,13,tabm,SUCCESS,,0.5573388009049773,0.5573388009049773,0.0,15,15,cuda,12184.1,,,,,,ab7746eb0b70172c2f2bc167c2dd20679e719b461490c696c70519c1a6a90df7,ab7746eb0b70172c2f2bc167c2dd20679e719b461490c696c70519c1a6a90df7
a288efc88057322261c5,I4_contam_only,2,M04,S3,13,modernnca,SUCCESS,,0.5351385746606334,0.5351385746606334,0.0,19,19,cuda,12185.2,0.5208333333333334,0.5208333333333334,0.4891666666666667,0.4891666666666667,,0d15970e49040decd483d49b1f3bd29fdd7f8954ac1510b305c3db4d24fb2ae4,0d15970e49040decd483d49b1f3bd29fdd7f8954ac1510b305c3db4d24fb2ae4
fc30c99cc02b485b8bb3,I4_contam_only,2,M04,S3,13,tabr,SUCCESS,,0.5196549773755655,0.5196549773755655,0.0,43,43,cuda,12195.9,,,,,,bc2c9383866e28e3efae4073835235f25934e571d71b66933df8d429bd95ba69,bc2c9383866e28e3efae4073835235f25934e571d71b66933df8d429bd95ba69
cede80057dac7d61b011,O1_fixed_epoch,2,M04,S3,13,tabm,SUCCESS,,0.6869343891402715,0.6918127828054299,0.004878393665158409,2,2,cuda,12198.6,,,,,,e85352fa89d0dcb80817a318517703b1a4358b8aea13c52bc3c19b99af05f1ab,25cc90f6bb73606da9ce021ec846306ae9451b720594fee379c862cacb815e0f
0e801ea5570f6a704c10,O1_fixed_epoch,2,M04,S3,13,modernnca,SUCCESS,,0.6743495475113122,0.6611990950226244,-0.013150452488687736,0,1,cuda,12199.7,0.5375,0.55,0.5549999999999999,0.5716666666666667,,0e4fc7debc91d8a3e0ea6bf8b107b69171a35cbe5bc15e783683b54fe8137a09,2a52e53032c7789ce34aef87ce38fbc351f08de05f0d4302df0f7ec77ee7b7aa
a5b516d8e537245fcdb3,O1_fixed_epoch,2,M04,S3,13,tabr,SUCCESS,,0.6500989819004525,0.6561792986425339,0.006080316742081426,11,11,cuda,12210.4,,,,,,f0ddbcb09ee295125096086844f87e6449ff1763dd0cb69410dec8868cd97b32,b38406df488e1650d2402296b0ae8cc6c3b843dee5f375fe8da527831edfffa3
b2878b0897a4bb5db5b5,I2_permuted,2,M04,S3,42,tabm,SUCCESS,,0.6700367647058824,0.6643806561085973,-0.005656108597285048,4,4,cuda,12214.8,,,,,,021391b88dec0c619e3ca38fb0e7f5e5efaaf1f53d8dccd1a4f4a3f515a63316,5f5f81da5ad33b842029ae8d89e796a6a4ce9a76401e2c2fd979fa7624e51548
63f91343b892b3bd20dd,I2_permuted,2,M04,S3,42,modernnca,SUCCESS,,0.6525735294117646,0.6650169683257918,0.012443438914027216,0,2,cuda,12216.0,0.5625,0.5833333333333334,0.5516666666666666,0.5708333333333333,,372e07b494c51eeb2d100abf0030052a51d44e58cd927fc8996a3fc84d1dd870,c059720660d1a04b3f72abcdc9b5aad5953a44c801d3c71cdbfd7dee73f76a4a
f154306cd8d9fc9be6bc,I2_permuted,2,M04,S3,42,tabr,SUCCESS,,0.6535633484162896,0.6143947963800906,-0.039168552036198956,12,22,cuda,12226.5,,,,,,e841610531d87ac5f2c0d696ffcb5f4c5d9b0743af75d365692bac2bcaf985b9,e7c1caed12ffb737c640586611350011442ba20a3e8a008af2f2a1d1f5405e30
5e58e68751f3901656a7,I4_contam_only,2,M04,S3,42,tabm,SUCCESS,,0.4826074660633484,0.4826074660633484,0.0,31,31,cuda,12230.9,,,,,,6cbb5685cd40c5c9b675e1d53dbf993b23290b4f0aa2f82fa32f85e971c8a410,6cbb5685cd40c5c9b675e1d53dbf993b23290b4f0aa2f82fa32f85e971c8a410
550377b227a33b052d64,I4_contam_only,2,M04,S3,42,modernnca,SUCCESS,,0.5108880090497738,0.5108880090497738,0.0,0,0,cuda,12232.0,0.43333333333333335,0.43333333333333335,0.5116666666666667,0.5116666666666667,,c29dabc5e71eda5a3dc39ed55ef9bcc000a3f83e4c3538db362c0260ee4f08c3,c29dabc5e71eda5a3dc39ed55ef9bcc000a3f83e4c3538db362c0260ee4f08c3
9b04af4bd11b6e711842,I4_contam_only,2,M04,S3,42,tabr,SUCCESS,,0.5066459276018099,0.5066459276018099,0.0,45,45,cuda,12242.6,,,,,,2802e24a8f62627110c81c6a7bdf67fc1d28ec828c5c053be3c21b1286477b01,2802e24a8f62627110c81c6a7bdf67fc1d28ec828c5c053be3c21b1286477b01
f5f63e75b9c60e882b23,O1_fixed_epoch,2,M04,S3,42,tabm,SUCCESS,,0.6700367647058824,0.6662895927601811,-0.0037471719457012886,4,4,cuda,12247.1,,,,,,021391b88dec0c619e3ca38fb0e7f5e5efaaf1f53d8dccd1a4f4a3f515a63316,6013d7dfa1c801920085c4dc4f459495c30b030e3531286fc062030e3305ca2d
46818f109cf65f18783b,O1_fixed_epoch,2,M04,S3,42,modernnca,SUCCESS,,0.6525735294117646,0.6715921945701357,0.01901866515837114,0,6,cuda,12248.2,0.5625,0.6,0.5516666666666666,0.5816666666666667,,372e07b494c51eeb2d100abf0030052a51d44e58cd927fc8996a3fc84d1dd870,397cbf1bde084642ba0317fafd4a68efa21dd57ed9e7c51bc19ab7d307d3641e
28f0e17d15ba02b45f3b,O1_fixed_epoch,2,M04,S3,42,tabr,SUCCESS,,0.6535633484162896,0.6413320135746607,-0.01223133484162886,12,19,cuda,12258.7,,,,,,e841610531d87ac5f2c0d696ffcb5f4c5d9b0743af75d365692bac2bcaf985b9,0bab3a38b1488efb33edd71c8af34a5f1a4c9003d1c5e4384789dc52510b1140
e82e300cabe63998efb6,I2_permuted,2,M04,S3,2026,tabm,SUCCESS,,0.6905401583710407,0.6850254524886878,-0.0055147058823528106,4,4,cuda,12263.0,,,,,,88a404b8ba88baf0685a1d4170ca7fd4283c95cdac29bf35b91510c0490fb081,b9bbc89b567e85a01ee2106e5420da532f5f552787312d666bff128018ee5001
616f21fa9d606bb806c4,I2_permuted,2,M04,S3,2026,modernnca,SUCCESS,,0.6424632352941176,0.6874292986425339,0.04496606334841624,2,0,cuda,12264.0,0.5208333333333334,0.5416666666666666,0.5641666666666667,0.5708333333333333,,5920dddc5b084ef6479b543d4ba16283071c1b1b58b9ff49543c0cd2510bf1d1,1fdafcfc0ccec8def918ed96f2c0b9dd96925f035698770a7d5bc0e05b73d8db
0e996bf4c612e82b21f3,I2_permuted,2,M04,S3,2026,tabr,SUCCESS,,0.6558964932126696,0.6423218325791855,-0.013574660633484115,28,15,cuda,12273.2,,,,,,a2ade0d0b92ff22868fb55ab02397c1ffea397dedd52f86250f725f8a2f65dba,e99b85f40fdace48fb1e8491bb28a1e4d5a319cbfd195788219c41769af0006a
b2f7670dc720557f2409,I4_contam_only,2,M04,S3,2026,tabm,SUCCESS,,0.4599123303167421,0.4599123303167421,0.0,6,6,cuda,12274.9,,,,,,904cf119914563df8916f508c99eb188c0593fc0e8530d310cdf75eaa4816564,904cf119914563df8916f508c99eb188c0593fc0e8530d310cdf75eaa4816564
c7760113db6f1987583c,I4_contam_only,2,M04,S3,2026,modernnca,SUCCESS,,0.5180288461538461,0.5180288461538461,0.0,0,0,cuda,12275.9,0.5208333333333334,0.5208333333333334,0.5066666666666666,0.5066666666666666,,52f3876aa4d60225086585cdca3895644ec4f486cda367248dbdb281de0a9caf,52f3876aa4d60225086585cdca3895644ec4f486cda367248dbdb281de0a9caf
e992a0816d0026c7c863,I4_contam_only,2,M04,S3,2026,tabr,SUCCESS,,0.5287754524886878,0.5287754524886878,0.0,48,48,cuda,12285.1,,,,,,fa447dcf3a2ce6fd475234bdcf4d07869027020bea8f602a9494c16666323f1c,fa447dcf3a2ce6fd475234bdcf4d07869027020bea8f602a9494c16666323f1c
5145e3cd22b0952c669a,O1_fixed_epoch,2,M04,S3,2026,tabm,SUCCESS,,0.6905401583710407,0.6833286199095023,-0.007211538461538325,4,4,cuda,12289.2,,,,,,88a404b8ba88baf0685a1d4170ca7fd4283c95cdac29bf35b91510c0490fb081,1228127a4f51f15ae4370854a575f36b713c513b3f32378f2e486445b0cbe539
26ac46af1417a085708d,O1_fixed_epoch,2,M04,S3,2026,modernnca,SUCCESS,,0.6424632352941176,0.6853789592760181,0.04291572398190047,2,0,cuda,12290.3,0.5208333333333334,0.5875,0.5641666666666667,0.5616666666666668,,5920dddc5b084ef6479b543d4ba16283071c1b1b58b9ff49543c0cd2510bf1d1,e63815accd13ba8c78bb0d250f27cdedfd41a6aa646a452d272b411269f1aa7c
9b2f2380fc84ebb4ef71,O1_fixed_epoch,2,M04,S3,2026,tabr,SUCCESS,,0.6558964932126696,0.6332013574660634,-0.0226951357466062,28,10,cuda,12300.8,,,,,,a2ade0d0b92ff22868fb55ab02397c1ffea397dedd52f86250f725f8a2f65dba,e4dd0bfd23ae239e997645a4e79c411ad6c4b5a59d451e790a255c8fde012d1a
7a28dc715d338304a319,I2_permuted,2,M04,S3,3407,tabm,SUCCESS,,0.6954892533936651,0.6892675339366516,-0.0062217194570134415,2,2,cuda,12305.4,,,,,,9c9e0f9f99183feacd88d0794d9e6b79ee32120760d691c4bde30efa3524b6c0,982c6d82a5ff3f60ade318bfb9dd1983725acd81264c37e20c3e22e2ebd5b859
aca30f69ddfa2edbeffb,I2_permuted,2,M04,S3,3407,modernnca,SUCCESS,,0.6600678733031675,0.6681278280542986,0.008059954751131082,0,3,cuda,12306.6,0.5916666666666667,0.575,0.5558333333333334,0.5599999999999999,,55e0c23c769963195085666fb46bd05a6a945c8b8d0b372f03c3909336f9023f,0de0d387a528275eca1e5a915839fe9f6fcc5e8f9c6b3232ced04be8853a8ae2
55ca4f9aa062c0c20d95,I2_permuted,2,M04,S3,3407,tabr,SUCCESS,,0.6663602941176472,0.6066176470588235,-0.059742647058823706,23,19,cuda,12317.5,,,,,,f578f7ba5ca6244e918b40a056e3793761e4f284c64d70779f4f3acf197a1873,52709b3363bf61f196b774cd8631676126a888483d498a976d526cd644f9d74f
6334d77edcd188d43ddd,I4_contam_only,2,M04,S3,3407,tabm,SUCCESS,,0.4884756787330317,0.4884756787330317,0.0,9,9,cuda,12322.0,,,,,,7517c1c9aaa51275f72d4b0caddf2f7686717e09ee5c58cb74d53759aa0b1dd6,7517c1c9aaa51275f72d4b0caddf2f7686717e09ee5c58cb74d53759aa0b1dd6
7ab3217d10c88a18314d,I4_contam_only,2,M04,S3,3407,modernnca,SUCCESS,,0.4891119909502262,0.4891119909502262,0.0,49,49,cuda,12323.1,0.4583333333333333,0.4583333333333333,0.49333333333333335,0.49333333333333335,,610ddcfb6982c51a32f6f45b0db2316cc3160765615cd051b5e97238f3ec2365,610ddcfb6982c51a32f6f45b0db2316cc3160765615cd051b5e97238f3ec2365
bde9793864d301673e17,I4_contam_only,2,M04,S3,3407,tabr,SUCCESS,,0.4857183257918552,0.4857183257918552,0.0,20,20,cuda,12333.1,,,,,,0177532726a5300afccccb088c51ae3d4ae0862a5c8a5283001b09346a7e2e96,0177532726a5300afccccb088c51ae3d4ae0862a5c8a5283001b09346a7e2e96
c628a72856190a2e5681,O1_fixed_epoch,2,M04,S3,3407,tabm,SUCCESS,,0.6954892533936651,0.6878535067873303,-0.0076357466063348145,2,2,cuda,12337.3,,,,,,9c9e0f9f99183feacd88d0794d9e6b79ee32120760d691c4bde30efa3524b6c0,478b7baae6377864abba919b68efab7d8958f14f53df637f515a5cee5016304f
807244221de1bf707b05,O1_fixed_epoch,2,M04,S3,3407,modernnca,SUCCESS,,0.6600678733031675,0.6698953619909502,0.009827488687782715,0,1,cuda,12338.4,0.5916666666666667,0.5208333333333334,0.5558333333333334,0.5616666666666668,,55e0c23c769963195085666fb46bd05a6a945c8b8d0b372f03c3909336f9023f,e144bbdf16616a69f98a2148a3e4f546bd494cd127be18d4d16bb8af305614b9
346d6392cece8799a8b3,O1_fixed_epoch,2,M04,S3,3407,tabr,SUCCESS,,0.6663602941176472,0.6094457013574661,-0.05691459276018107,23,16,cuda,12347.5,,,,,,f578f7ba5ca6244e918b40a056e3793761e4f284c64d70779f4f3acf197a1873,9ee1b64507aff96f32ae762c5863a58946e17422ac046318a4da645b03400218
72bbb641ed167fd90916,I2_permuted,2,M04,S3,7777,tabm,SUCCESS,,0.6758342760180995,0.6860152714932126,0.010180995475113086,5,4,cuda,12352.1,,,,,,1d83f608a437b72c6721f5cd30311b69efcc6638f17b7645140f1b47d3715d65,2ec9ddaa19cf99844c463595a0157d3e05e3810de5378f1084dfc7f03106b4b8
db3e4c91c9775ae164a9,I2_permuted,2,M04,S3,7777,modernnca,SUCCESS,,0.6588659502262444,0.6491798642533937,-0.0096860859728507,0,2,cuda,12353.4,0.5666666666666667,0.5375,0.5433333333333333,0.5708333333333333,,c3f0caa541cf8e9958f4dd13425c8b77dbbda61c98f47c77999ff354071e15a6,28db14006c6f103f24fb0af44652f3fbc179406ffc35b6eceb448450c4a26051
336b88aa32571a29ba20,I2_permuted,2,M04,S3,7777,tabr,SUCCESS,,0.6163744343891402,0.6267675339366515,0.01039309954751133,26,17,cuda,12364.1,,,,,,0f0cda13bf923aeadbeb9427671af95bd0cb7e74526b175574dee11763dbf106,72f0f492871587e3d59c26f3fac65c1f63a353edc03e03d6c0672760685d1467
9396d97002f4860be0f5,I4_contam_only,2,M04,S3,7777,tabm,SUCCESS,,0.4045531674208145,0.4045531674208145,0.0,49,49,cuda,12368.3,,,,,,ad93775b1cf91be66797b47bc0bce06f92c57a3c3b55926b149cfd44fe8dd217,ad93775b1cf91be66797b47bc0bce06f92c57a3c3b55926b149cfd44fe8dd217
6ecccc4efee3dfbefc86,I4_contam_only,2,M04,S3,7777,modernnca,SUCCESS,,0.4337528280542987,0.4337528280542987,0.0,0,0,cuda,12369.3,0.4666666666666667,0.4666666666666667,0.4908333333333334,0.4908333333333334,,f8b6d71fddf71b6ffa6333f055d37478be363f8e9b92d5b7d4ef083823f57a4d,f8b6d71fddf71b6ffa6333f055d37478be363f8e9b92d5b7d4ef083823f57a4d
ab76c51dbce2bc19b786,I4_contam_only,2,M04,S3,7777,tabr,SUCCESS,,0.48635463800904977,0.48635463800904977,0.0,3,3,cuda,12378.2,,,,,,3d4973f812f025049acc2ace5475ca69760a45d39cf8429406951729d5709589,3d4973f812f025049acc2ace5475ca69760a45d39cf8429406951729d5709589
b3e58d6224599fa1818e,O1_fixed_epoch,2,M04,S3,7777,tabm,SUCCESS,,0.6758342760180995,0.6870757918552036,0.011241515837104088,5,4,cuda,12382.7,,,,,,1d83f608a437b72c6721f5cd30311b69efcc6638f17b7645140f1b47d3715d65,4f6c11b1645650ecd882300add9e28418bd700bbfc4c4f07e6d6da7c59d56d05
18c0044168b8115285a4,O1_fixed_epoch,2,M04,S3,7777,modernnca,SUCCESS,,0.6588659502262444,0.6578761312217195,-0.0009898190045248834,0,0,cuda,12383.8,0.5666666666666667,0.5333333333333333,0.5433333333333333,0.5558333333333334,,c3f0caa541cf8e9958f4dd13425c8b77dbbda61c98f47c77999ff354071e15a6,e93e9c0f9fa8b73f45685095cec887135885126047a92d74254f34f3290fce76
cc3b537b8d1cfb275e20,O1_fixed_epoch,2,M04,S3,7777,tabr,SUCCESS,,0.6163744343891402,0.6065469457013574,-0.009827488687782826,26,10,cuda,12394.8,,,,,,0f0cda13bf923aeadbeb9427671af95bd0cb7e74526b175574dee11763dbf106,4aabd1336a6e48cc56b7c6e6beec09fce9b0ab1aabf8d01af9b505d9b06fbfcc
b19ff62729dd7385e82b,I2_permuted,2,M04,S4,13,tabm,SUCCESS,,0.6869343891402715,0.692095588235294,0.005161199095022551,2,2,cuda,12399.0,,,,,,e85352fa89d0dcb80817a318517703b1a4358b8aea13c52bc3c19b99af05f1ab,79b41df4d8ee2cf31e8969622b6776232388640914b81d237b5022dd05329a4b
0a2b32c967af2876ecfb,I2_permuted,2,M04,S4,13,modernnca,SUCCESS,,0.6743495475113122,0.657310520361991,-0.01703902714932115,0,2,cuda,12400.2,0.5375,0.5458333333333333,0.5549999999999999,0.5808333333333332,,0e4fc7debc91d8a3e0ea6bf8b107b69171a35cbe5bc15e783683b54fe8137a09,0a98139cf66a81e99face4bca9d9c004522ab7b72f5a4e17d098ecdd18cfd577
eee2bf87f37fa9d4c257,I2_permuted,2,M04,S4,13,tabr,SUCCESS,,0.6500989819004525,0.6265554298642533,-0.023543552036199178,11,25,cuda,12409.1,,,,,,f0ddbcb09ee295125096086844f87e6449ff1763dd0cb69410dec8868cd97b32,4ed29255362bff121617dd494716774b5cbb4cdd1669834b352e67ad527146d3
a8ab35a4ed6dc2097d83,I4_contam_only,2,M04,S4,13,tabm,SUCCESS,,0.5542986425339367,0.5542986425339367,0.0,26,26,cuda,12413.5,,,,,,16ced820bef81dad9e060b24cfcf74a9c401ba19fc6959ce30d5bcac292ba87a,16ced820bef81dad9e060b24cfcf74a9c401ba19fc6959ce30d5bcac292ba87a
ed74b14d3bd628a3b155,I4_contam_only,2,M04,S4,13,modernnca,SUCCESS,,0.5147765837104072,0.5147765837104072,0.0,49,49,cuda,12414.6,0.5083333333333333,0.5083333333333333,0.495,0.495,,a38ff700b34d82a357dee36511b44e8c2ffc159f94a0fbb21c86b0221354dee4,a38ff700b34d82a357dee36511b44e8c2ffc159f94a0fbb21c86b0221354dee4
97e0c7dacbb19496d3be,I4_contam_only,2,M04,S4,13,tabr,SUCCESS,,0.5386029411764706,0.5386029411764706,0.0,49,49,cuda,12425.1,,,,,,348c6d0d3c8292bc16ac0843df82420fd65d6825e8b5cf6230c3528b39e7fdb5,348c6d0d3c8292bc16ac0843df82420fd65d6825e8b5cf6230c3528b39e7fdb5
