ds,mech,str,model,seed,clean_auc,full_auc,inflation,runtime
ds_1,M07,S5,TabM,2026,0.9552429667519182,0.9827365728900255,0.02749360613810725,1.032001256942749
ds_1,M07,S5,ModernNCA,13,0.8567774936061381,0.9338235294117647,0.07704603580562663,0.09198188781738281
ds_1,M07,S5,ModernNCA,42,0.8567774936061381,0.9338235294117647,0.07704603580562663,0.09300756454467773
ds_1,M07,S5,ModernNCA,2026,0.8567774936061381,0.9338235294117647,0.07704603580562663,0.0948951244354248
ds_1,M07,S5,TabR,13,0.8957800511508951,0.9360613810741688,0.04028132992327371,0.04042315483093262
ds_1,M07,S5,TabR,42,0.8957800511508951,0.9360613810741688,0.04028132992327371,0.04600095748901367
ds_1,M07,S5,TabR,2026,0.8957800511508951,0.9360613810741688,0.04028132992327371,0.04600048065185547
ds_1,M07,S5,TabPFNv2,13,0.5,0.5,0.0,0.0009992122650146484
ds_1,M07,S5,TabPFNv2,42,0.5,0.5,0.0,0.0009999275207519531
ds_1,M07,S5,TabPFNv2,2026,0.5,0.5,0.0,0.0010020732879638672
ds_1,M07,S5,TabICL,13,0.7576726342710998,0.8203324808184143,0.06265984654731449,0.04099750518798828
ds_1,M07,S5,TabICL,42,0.7679028132992327,0.7883631713554987,0.020460358056266004,0.042001962661743164
ds_1,M07,S5,TabICL,2026,0.7324168797953965,0.7973145780051151,0.06489769820971858,0.039998531341552734
ds_1,M08,S1,TabM,13,0.9668749999999999,0.96375,-0.0031249999999999334,1.0019996166229248
ds_1,M08,S1,TabM,42,0.935625,0.9550000000000001,0.01937500000000003,1.0790009498596191
ds_1,M08,S1,TabM,2026,0.963125,0.9468749999999999,-0.016250000000000098,1.0449998378753662
ds_1,M08,S1,ModernNCA,13,0.931875,0.935,0.0031250000000000444,0.11975502967834473
ds_1,M08,S1,ModernNCA,42,0.931875,0.935,0.0031250000000000444,0.10693359375
ds_1,M08,S1,ModernNCA,2026,0.931875,0.935,0.0031250000000000444,0.11019587516784668
ds_1,M08,S1,TabR,13,0.931875,0.924375,-0.007500000000000062,0.06211137771606445
ds_1,M08,S1,TabR,42,0.931875,0.924375,-0.007500000000000062,0.06266570091247559
ds_1,M08,S1,TabR,2026,0.931875,0.924375,-0.007500000000000062,0.06008625030517578
ds_1,M08,S1,TabPFNv2,13,0.5,0.5,0.0,0.0019996166229248047
ds_1,M08,S1,TabPFNv2,42,0.5,0.5,0.0,0.0010013580322265625
ds_1,M08,S1,TabPFNv2,2026,0.5,0.5,0.0,0.0
ds_1,M08,S1,TabICL,13,0.7837500000000001,0.7837500000000001,0.0,0.032998085021972656
ds_1,M08,S1,TabICL,42,0.78875,0.75125,-0.03749999999999998,0.03500676155090332
ds_1,M08,S1,TabICL,2026,0.774375,0.785,0.010624999999999996,0.037993669509887695
ds_1,M08,S3,TabM,13,0.9668749999999999,0.96375,-0.0031249999999999334,0.9370219707489014
ds_1,M08,S3,TabM,42,0.935625,0.956875,0.02124999999999999,0.9896023273468018
ds_1,M08,S3,TabM,2026,0.963125,0.9475,-0.015625,0.9799985885620117
ds_1,M08,S3,ModernNCA,13,0.931875,0.9340624999999999,0.002187499999999898,0.09552288055419922
ds_1,M08,S3,ModernNCA,42,0.931875,0.9340624999999999,0.002187499999999898,0.09356856346130371
ds_1,M08,S3,ModernNCA,2026,0.931875,0.9340624999999999,0.002187499999999898,0.09545063972473145
ds_1,M08,S3,TabR,13,0.931875,0.92625,-0.005624999999999991,0.06187248229980469
ds_1,M08,S3,TabR,42,0.931875,0.92625,-0.005624999999999991,0.06207275390625
ds_1,M08,S3,TabR,2026,0.931875,0.92625,-0.005624999999999991,0.0619504451751709
ds_1,M08,S3,TabPFNv2,13,0.5,0.5,0.0,0.0009989738464355469
ds_1,M08,S3,TabPFNv2,42,0.5,0.5,0.0,0.0009987354278564453
ds_1,M08,S3,TabPFNv2,2026,0.5,0.5,0.0,0.00099945068359375
ds_1,M08,S3,TabICL,13,0.7837500000000001,0.7312500000000001,-0.05249999999999999,0.03499960899353027
ds_1,M08,S3,TabICL,42,0.78875,0.6975,-0.09124999999999994,0.034000396728515625
ds_1,M08,S3,TabICL,2026,0.774375,0.75375,-0.020625000000000004,0.03499960899353027
ds_1,M08,S5,TabM,13,0.9668749999999999,0.965625,-0.0012499999999999734,0.969001293182373
ds_1,M08,S5,TabM,42,0.935625,0.96,0.024374999999999925,1.0500025749206543
ds_1,M08,S5,TabM,2026,0.963125,0.9475,-0.015625,0.9909965991973877
ds_1,M08,S5,ModernNCA,13,0.931875,0.9228125,-0.009062499999999973,0.10182499885559082
ds_1,M08,S5,ModernNCA,42,0.931875,0.9228125,-0.009062499999999973,0.09284853935241699
ds_1,M08,S5,ModernNCA,2026,0.931875,0.9228125,-0.009062499999999973,0.09221267700195312
ds_1,M08,S5,TabR,13,0.931875,0.9156249999999999,-0.016250000000000098,0.06247591972351074
ds_1,M08,S5,TabR,42,0.931875,0.9156249999999999,-0.016250000000000098,0.06272029876708984
ds_1,M08,S5,TabR,2026,0.931875,0.9156249999999999,-0.016250000000000098,0.06351757049560547
ds_1,M08,S5,TabPFNv2,13,0.5,0.5,0.0,0.0009982585906982422
ds_1,M08,S5,TabPFNv2,42,0.5,0.5,0.0,0.0009996891021728516
ds_1,M08,S5,TabPFNv2,2026,0.5,0.5,0.0,0.0009992122650146484
ds_1,M08,S5,TabICL,13,0.7837500000000001,0.7637499999999999,-0.02000000000000013,0.033002376556396484
ds_1,M08,S5,TabICL,42,0.78875,0.78125,-0.007499999999999951,0.03399825096130371
ds_1,M08,S5,TabICL,2026,0.774375,0.7256250000000001,-0.04874999999999996,0.03600144386291504
ds_1,M09,S1,TabM,13,0.9687304565353347,0.967479674796748,-0.001250781738586726,0.8930001258850098
ds_1,M09,S1,TabM,42,0.9593495934959348,0.9812382739212008,0.021888680425265927,0.9779999256134033
ds_1,M09,S1,TabM,2026,0.9668542839274546,0.973733583489681,0.0068792995622263264,0.9900007247924805
ds_1,M09,S1,ModernNCA,13,0.927767354596623,0.9240150093808631,-0.0037523452157598447,0.1012725830078125
ds_1,M09,S1,ModernNCA,42,0.927767354596623,0.9240150093808631,-0.0037523452157598447,0.09335017204284668
ds_1,M09,S1,ModernNCA,2026,0.927767354596623,0.9240150093808631,-0.0037523452157598447,0.09388351440429688
ds_1,M09,S1,TabR,13,0.9737335834896811,0.9580988117573483,-0.015634771732332742,0.06189560890197754
ds_1,M09,S1,TabR,42,0.9737335834896811,0.9580988117573483,-0.015634771732332742,0.06155657768249512
ds_1,M09,S1,TabR,2026,0.9737335834896811,0.9580988117573483,-0.015634771732332742,0.06249499320983887
ds_1,M09,S1,TabPFNv2,13,0.5,0.5,0.0,0.0009953975677490234
ds_1,M09,S1,TabPFNv2,42,0.5,0.5,0.0,0.0010004043579101562
ds_1,M09,S1,TabPFNv2,2026,0.5,0.5,0.0,0.0
ds_1,M09,S1,TabICL,13,0.8649155722326454,0.8755472170106315,0.010631644777986171,0.032999277114868164
ds_1,M09,S1,TabICL,42,0.8786741713570981,0.908692933083177,0.03001876172607887,0.03500103950500488
ds_1,M09,S1,TabICL,2026,0.8667917448405253,0.884302689180738,0.01751094434021261,0.03599810600280762
ds_1,M09,S3,TabM,13,0.9687304565353347,0.967479674796748,-0.001250781738586726,0.8929996490478516
ds_1,M09,S3,TabM,42,0.9593495934959348,0.9812382739212008,0.021888680425265927,0.9580004215240479
ds_1,M09,S3,TabM,2026,0.9668542839274546,0.9743589743589743,0.007504690431519689,1.016000747680664
ds_1,M09,S3,ModernNCA,13,0.927767354596623,0.8980612883051908,-0.02970606629143213,0.10157322883605957
ds_1,M09,S3,ModernNCA,42,0.927767354596623,0.8980612883051908,-0.02970606629143213,0.09187984466552734
ds_1,M09,S3,ModernNCA,2026,0.927767354596623,0.8980612883051908,-0.02970606629143213,0.09307622909545898
ds_1,M09,S3,TabR,13,0.9737335834896811,0.9362101313320825,-0.03752345215759856,0.06138443946838379
ds_1,M09,S3,TabR,42,0.9737335834896811,0.9362101313320825,-0.03752345215759856,0.06224846839904785
ds_1,M09,S3,TabR,2026,0.9737335834896811,0.9362101313320825,-0.03752345215759856,0.06089186668395996
ds_1,M09,S3,TabPFNv2,13,0.5,0.5,0.0,0.0009996891021728516
ds_1,M09,S3,TabPFNv2,42,0.5,0.5,0.0,0.0010001659393310547
ds_1,M09,S3,TabPFNv2,2026,0.5,0.5,0.0,0.00099945068359375
ds_1,M09,S3,TabICL,13,0.8649155722326454,0.8924327704815509,0.027517198248905528,0.03400015830993652
ds_1,M09,S3,TabICL,42,0.8786741713570981,0.8524077548467792,-0.026266416510318913,0.035999298095703125
ds_1,M09,S3,TabICL,2026,0.8667917448405253,0.841776110068793,-0.025015634771732298,0.03600025177001953
ds_1,M09,S5,TabM,13,0.9687304565353347,0.9643527204502814,-0.004377736085053319,0.9430017471313477
ds_1,M09,S5,TabM,42,0.9593495934959348,0.9787367104440275,0.019387116948092697,0.9809985160827637
ds_1,M09,S5,TabM,2026,0.9668542839274546,0.9762351469668542,0.009380863039399556,1.0190014839172363
ds_1,M09,S5,ModernNCA,13,0.927767354596623,0.8974358974358975,-0.030331457160725495,0.09161710739135742
ds_1,M09,S5,ModernNCA,42,0.927767354596623,0.8974358974358975,-0.030331457160725495,0.09557104110717773
ds_1,M09,S5,ModernNCA,2026,0.927767354596623,0.8974358974358975,-0.030331457160725495,0.09075689315795898
ds_1,M09,S5,TabR,13,0.9737335834896811,0.9455909943714821,-0.028142589118199002,0.06477618217468262
ds_1,M09,S5,TabR,42,0.9737335834896811,0.9455909943714821,-0.028142589118199002,0.061467647552490234
ds_1,M09,S5,TabR,2026,0.9737335834896811,0.9455909943714821,-0.028142589118199002,0.06299662590026855
ds_1,M09,S5,TabPFNv2,13,0.5,0.5,0.0,0.001001119613647461
ds_1,M09,S5,TabPFNv2,42,0.5,0.5,0.0,0.0009980201721191406
ds_1,M09,S5,TabPFNv2,2026,0.5,0.5,0.0,0.0009992122650146484
ds_1,M09,S5,TabICL,13,0.8649155722326454,0.9015009380863039,0.03658536585365857,0.03500032424926758
ds_1,M09,S5,TabICL,42,0.8786741713570981,0.8811757348342715,0.002501563477173341,0.039000749588012695
ds_1,M09,S5,TabICL,2026,0.8667917448405253,0.8630393996247655,-0.0037523452157598447,0.03399944305419922
ds_1,M10,S1,TabM,13,0.9486215538847117,0.9937343358395989,0.045112781954887216,0.988999605178833
ds_1,M10,S1,TabM,42,0.9730576441102757,0.9993734335839599,0.02631578947368418,1.0310022830963135
ds_1,M10,S1,TabM,2026,0.9523809523809523,1.0,0.04761904761904767,1.0080146789550781
ds_1,M10,S1,ModernNCA,13,0.8991228070175439,1.0,0.10087719298245612,0.08442401885986328
ds_1,M10,S1,ModernNCA,42,0.8991228070175439,1.0,0.10087719298245612,0.09240174293518066
ds_1,M10,S1,ModernNCA,2026,0.8991228070175439,1.0,0.10087719298245612,0.09423398971557617
ds_1,M10,S1,TabR,13,0.899749373433584,1.0,0.10025062656641603,0.04201149940490723
ds_1,M10,S1,TabR,42,0.899749373433584,1.0,0.10025062656641603,0.031000375747680664
ds_1,M10,S1,TabR,2026,0.899749373433584,1.0,0.10025062656641603,0.03199887275695801
ds_1,M10,S1,TabPFNv2,13,0.5,0.5,0.0,0.0009999275207519531
ds_1,M10,S1,TabPFNv2,42,0.5,0.5,0.0,0.0010001659393310547
ds_1,M10,S1,TabPFNv2,2026,0.5,0.5,0.0,0.0
ds_1,M10,S1,TabICL,13,0.8840852130325815,0.9664786967418546,0.08239348370927313,0.041001319885253906
ds_1,M10,S1,TabICL,42,0.8515037593984962,0.956140350877193,0.10463659147869675,0.04499959945678711
ds_1,M10,S1,TabICL,2026,0.8408521303258145,0.9392230576441102,0.09837092731829566,0.043000221252441406
ds_1,M10,S3,TabM,13,0.9486215538847117,1.0,0.0513784461152883,1.0099997520446777
ds_1,M10,S3,TabM,42,0.9730576441102757,1.0,0.026942355889724268,1.041001558303833
ds_1,M10,S3,TabM,2026,0.9523809523809523,1.0,0.04761904761904767,0.9839997291564941
ds_1,M10,S3,ModernNCA,13,0.8991228070175439,1.0,0.10087719298245612,0.08620858192443848
ds_1,M10,S3,ModernNCA,42,0.8991228070175439,1.0,0.10087719298245612,0.07693743705749512
ds_1,M10,S3,ModernNCA,2026,0.8991228070175439,1.0,0.10087719298245612,0.07886886596679688
ds_1,M10,S3,TabR,13,0.899749373433584,1.0,0.10025062656641603,0.04123091697692871
ds_1,M10,S3,TabR,42,0.899749373433584,1.0,0.10025062656641603,0.04799699783325195
ds_1,M10,S3,TabR,2026,0.899749373433584,1.0,0.10025062656641603,0.04600024223327637
ds_1,M10,S3,TabPFNv2,13,0.5,0.5,0.0,0.0009999275207519531
ds_1,M10,S3,TabPFNv2,42,0.5,0.5,0.0,0.0009996891021728516
ds_1,M10,S3,TabPFNv2,2026,0.5,0.5,0.0,0.0009996891021728516
ds_1,M10,S3,TabICL,13,0.8840852130325815,0.9987468671679197,0.11466165413533824,0.0410003662109375
ds_1,M10,S3,TabICL,42,0.8515037593984962,0.981829573934837,0.13032581453634084,0.0409998893737793
ds_1,M10,S3,TabICL,2026,0.8408521303258145,0.9931077694235588,0.1522556390977443,0.0410006046295166
ds_1,M10,S5,TabM,13,0.9486215538847117,1.0,0.0513784461152883,1.0570006370544434
ds_1,M10,S5,TabM,42,0.9730576441102757,1.0,0.026942355889724268,0.9679992198944092
ds_1,M10,S5,TabM,2026,0.9523809523809523,1.0,0.04761904761904767,0.9479999542236328
ds_1,M10,S5,ModernNCA,13,0.8991228070175439,1.0,0.10087719298245612,0.08725643157958984
ds_1,M10,S5,ModernNCA,42,0.8991228070175439,1.0,0.10087719298245612,0.07839035987854004
ds_1,M10,S5,ModernNCA,2026,0.8991228070175439,1.0,0.10087719298245612,0.07730460166931152
ds_1,M10,S5,TabR,13,0.899749373433584,1.0,0.10025062656641603,0.04102969169616699
ds_1,M10,S5,TabR,42,0.899749373433584,1.0,0.10025062656641603,0.04500007629394531
ds_1,M10,S5,TabR,2026,0.899749373433584,1.0,0.10025062656641603,0.03299999237060547
ds_1,M10,S5,TabPFNv2,13,0.5,0.5,0.0,0.00099945068359375
ds_1,M10,S5,TabPFNv2,42,0.5,0.5,0.0,0.0009999275207519531
ds_1,M10,S5,TabPFNv2,2026,0.5,0.5,0.0,0.0010001659393310547
ds_1,M10,S5,TabICL,13,0.8840852130325815,1.0,0.11591478696741853,0.04300332069396973
ds_1,M10,S5,TabICL,42,0.8515037593984962,1.0,0.1484962406015038,0.04199862480163574
ds_1,M10,S5,TabICL,2026,0.8408521303258145,1.0,0.15914786967418548,0.04199981689453125
ds_1,M11,S1,TabM,13,0.9394338380513496,0.9381171823568137,-0.0013166556945358732,1.0199999809265137
ds_1,M11,S1,TabM,42,0.924292297564187,0.924292297564187,0.0,1.0309996604919434
ds_1,M11,S1,TabM,2026,0.9420671494404212,0.9414088215931533,-0.0006583278472679366,1.0201961994171143
ds_1,M11,S1,ModernNCA,13,0.9361421988150098,0.9170506912442397,-0.01909150757077016,0.08895754814147949
ds_1,M11,S1,ModernNCA,42,0.9361421988150098,0.9170506912442397,-0.01909150757077016,0.09465575218200684
ds_1,M11,S1,ModernNCA,2026,0.9361421988150098,0.9170506912442397,-0.01909150757077016,0.09230828285217285
ds_1,M11,S1,TabR,13,0.9387755102040817,0.9420671494404214,0.003291639236339683,0.04144930839538574
ds_1,M11,S1,TabR,42,0.9387755102040817,0.9420671494404214,0.003291639236339683,0.04700493812561035
ds_1,M11,S1,TabR,2026,0.9387755102040817,0.9420671494404214,0.003291639236339683,0.046996355056762695
ds_1,M11,S1,TabPFNv2,13,0.5,0.5,0.0,0.0009989738464355469
ds_1,M11,S1,TabPFNv2,42,0.5,0.5,0.0,0.0009999275207519531
ds_1,M11,S1,TabPFNv2,2026,0.5,0.5,0.0,0.0009999275207519531
ds_1,M11,S1,TabICL,13,0.8617511520737329,0.8578011849901251,-0.0039499670836077305,0.04400062561035156
ds_1,M11,S1,TabICL,42,0.7946017116524029,0.82587228439763,0.031270572745227154,0.0429995059967041
ds_1,M11,S1,TabICL,2026,0.8650427913100724,0.8663594470046083,0.0013166556945358732,0.0409998893737793
ds_1,M11,S3,TabM,13,0.9394338380513496,0.9473337722185649,0.007899934167215239,0.9969995021820068
ds_1,M11,S3,TabM,42,0.924292297564187,0.956550362080316,0.032258064516129004,1.0
ds_1,M11,S3,TabM,2026,0.9420671494404212,0.9486504279131007,0.006583278472679477,0.9960012435913086
ds_1,M11,S3,ModernNCA,13,0.9361421988150098,0.9236339697169189,-0.012508229098090906,0.09698915481567383
ds_1,M11,S3,ModernNCA,42,0.9361421988150098,0.9236339697169189,-0.012508229098090906,0.09299278259277344
ds_1,M11,S3,ModernNCA,2026,0.9361421988150098,0.9236339697169189,-0.012508229098090906,0.09406018257141113
ds_1,M11,S3,TabR,13,0.9387755102040817,0.9967083607636603,0.05793285055957864,0.041440725326538086
ds_1,M11,S3,TabR,42,0.9387755102040817,0.9967083607636603,0.05793285055957864,0.04699969291687012
ds_1,M11,S3,TabR,2026,0.9387755102040817,0.9967083607636603,0.05793285055957864,0.04700183868408203
ds_1,M11,S3,TabPFNv2,13,0.5,0.5,0.0,0.0009989738464355469
ds_1,M11,S3,TabPFNv2,42,0.5,0.5,0.0,0.0010001659393310547
ds_1,M11,S3,TabPFNv2,2026,0.5,0.5,0.0,0.0009999275207519531
ds_1,M11,S3,TabICL,13,0.8617511520737329,0.8578011849901251,-0.0039499670836077305,0.03999972343444824
ds_1,M11,S3,TabICL,42,0.7946017116524029,0.8821593153390388,0.0875576036866359,0.04000043869018555
ds_1,M11,S3,TabICL,2026,0.8650427913100724,0.8775510204081632,0.012508229098090795,0.04000067710876465
ds_1,M11,S5,TabM,13,0.9394338380513496,0.9644502962475313,0.0250164581961817,1.0189995765686035
ds_1,M11,S5,TabM,42,0.924292297564187,0.9921000658327848,0.0678077682685978,0.999000072479248
ds_1,M11,S5,TabM,2026,0.9420671494404212,0.9763001974983542,0.034233048057932924,1.046999454498291
ds_1,M11,S5,ModernNCA,13,0.9361421988150098,0.9618169848584596,0.02567478604344975,0.09174513816833496
ds_1,M11,S5,ModernNCA,42,0.9361421988150098,0.9618169848584596,0.02567478604344975,0.09321427345275879
ds_1,M11,S5,ModernNCA,2026,0.9361421988150098,0.9618169848584596,0.02567478604344975,0.09337306022644043
ds_1,M11,S5,TabR,13,0.9387755102040817,1.0,0.061224489795918324,0.04175400733947754
ds_1,M11,S5,TabR,42,0.9387755102040817,1.0,0.061224489795918324,0.04699897766113281
ds_1,M11,S5,TabR,2026,0.9387755102040817,1.0,0.061224489795918324,0.047000885009765625
ds_1,M11,S5,TabPFNv2,13,0.5,0.5,0.0,0.0009984970092773438
ds_1,M11,S5,TabPFNv2,42,0.5,0.5,0.0,0.0010001659393310547
ds_1,M11,S5,TabPFNv2,2026,0.5,0.5,0.0,0.0009999275207519531
ds_1,M11,S5,TabICL,13,0.8617511520737329,0.8663594470046082,0.004608294930875334,0.043000221252441406
ds_1,M11,S5,TabICL,42,0.7946017116524029,0.8953258722843975,0.10072416063199463,0.04700160026550293
ds_1,M11,S5,TabICL,2026,0.8650427913100724,0.902567478604345,0.03752468729427261,0.042998313903808594
ds_2,M01,S1,TabM,13,0.8988057825267127,0.8862350722815838,-0.012570710245128902,1.039001703262329
ds_2,M01,S1,TabM,42,0.8661219358893777,0.9000628535512256,0.033940917661847925,0.9387485980987549
ds_2,M01,S1,TabM,2026,0.9107479572595851,0.9025769956002514,-0.00817096165933373,1.06600022315979
ds_2,M01,S1,ModernNCA,13,0.8573224387177876,0.8610936517913261,0.0037712130735385596,0.09640955924987793
ds_2,M01,S1,ModernNCA,42,0.8573224387177876,0.8610936517913261,0.0037712130735385596,0.09281015396118164
ds_2,M01,S1,ModernNCA,2026,0.8573224387177876,0.8610936517913261,0.0037712130735385596,0.09301161766052246
ds_2,M01,S1,TabR,13,0.8874921433060967,1.0,0.11250785669390329,0.06092953681945801
ds_2,M01,S1,TabR,42,0.8874921433060967,1.0,0.11250785669390329,0.06503772735595703
ds_2,M01,S1,TabR,2026,0.8874921433060967,1.0,0.11250785669390329,0.06175422668457031
ds_2,M01,S1,TabPFNv2,13,0.5,0.5,0.0,0.0009975433349609375
ds_2,M01,S1,TabPFNv2,42,0.5,0.5,0.0,0.0010085105895996094
ds_2,M01,S1,TabPFNv2,2026,0.5,0.5,0.0,0.0
ds_2,M01,S1,TabICL,13,0.8158390949088623,0.718730358265242,-0.0971087366436203,0.033989667892456055
ds_2,M01,S1,TabICL,42,0.8629792583280955,0.8673790069138906,0.00439974858579506,0.03500032424926758
ds_2,M01,S1,TabICL,2026,0.7919547454431175,0.6920175989943431,-0.09993714644877438,0.03699922561645508
ds_2,M01,S3,TabM,13,0.8988057825267127,0.9572595851665618,0.05845380263984912,1.1000020503997803
ds_2,M01,S3,TabM,42,0.8661219358893777,0.9465744814582024,0.08045254556882475,0.9509983062744141
ds_2,M01,S3,TabM,2026,0.9107479572595851,0.9321181646763042,0.021370207416719023,1.06600022315979
ds_2,M01,S3,ModernNCA,13,0.8573224387177876,0.9764299182903833,0.11910747957259571,0.10139226913452148
ds_2,M01,S3,ModernNCA,42,0.8573224387177876,0.9764299182903833,0.11910747957259571,0.0927896499633789
ds_2,M01,S3,ModernNCA,2026,0.8573224387177876,0.9764299182903833,0.11910747957259571,0.09445714950561523
ds_2,M01,S3,TabR,13,0.8874921433060967,1.0,0.11250785669390329,0.061693668365478516
ds_2,M01,S3,TabR,42,0.8874921433060967,1.0,0.11250785669390329,0.0619051456451416
ds_2,M01,S3,TabR,2026,0.8874921433060967,1.0,0.11250785669390329,0.06229281425476074
ds_2,M01,S3,TabPFNv2,13,0.5,0.5,0.0,0.0009996891021728516
ds_2,M01,S3,TabPFNv2,42,0.5,0.5,0.0,0.0010001659393310547
ds_2,M01,S3,TabPFNv2,2026,0.5,0.5,0.0,0.0009999275207519531
ds_2,M01,S3,TabICL,13,0.8158390949088623,0.8384663733500942,0.022627278441231913,0.032541513442993164
ds_2,M01,S3,TabICL,42,0.8629792583280955,0.7806411062225016,-0.08233815210559392,0.03600168228149414
ds_2,M01,S3,TabICL,2026,0.7919547454431175,0.8541797611565053,0.06222501571338779,0.03599834442138672
ds_2,M01,S5,TabM,13,0.8988057825267127,1.0,0.10119421747328727,1.049001932144165
ds_2,M01,S5,TabM,42,0.8661219358893777,1.0,0.1338780641106223,0.9590010643005371
ds_2,M01,S5,TabM,2026,0.9107479572595851,0.9855436832181018,0.07479572595851669,1.0759990215301514
ds_2,M01,S5,ModernNCA,13,0.8573224387177876,1.0,0.14267756128221243,0.09136199951171875
ds_2,M01,S5,ModernNCA,42,0.8573224387177876,1.0,0.14267756128221243,0.09316563606262207
ds_2,M01,S5,ModernNCA,2026,0.8573224387177876,1.0,0.14267756128221243,0.07878446578979492
ds_2,M01,S5,TabR,13,0.8874921433060967,1.0,0.11250785669390329,0.0633237361907959
ds_2,M01,S5,TabR,42,0.8874921433060967,1.0,0.11250785669390329,0.06174921989440918
ds_2,M01,S5,TabR,2026,0.8874921433060967,1.0,0.11250785669390329,0.06188249588012695
ds_2,M01,S5,TabPFNv2,13,0.5,0.5,0.0,0.0010004043579101562
ds_2,M01,S5,TabPFNv2,42,0.5,0.5,0.0,0.00099945068359375
ds_2,M01,S5,TabPFNv2,2026,0.5,0.5,0.0,0.0
ds_2,M01,S5,TabICL,13,0.8158390949088623,0.9107479572595852,0.09490886235072293,0.03399968147277832
ds_2,M01,S5,TabICL,42,0.8629792583280955,0.8893777498428661,0.026398491514770583,0.034999847412109375
ds_2,M01,S5,TabICL,2026,0.7919547454431175,0.8874921433060967,0.09553739786297921,0.03700065612792969
ds_2,M02,S1,TabM,13,0.8952020202020202,0.898989898989899,0.0037878787878787845,0.9285366535186768
ds_2,M02,S1,TabM,42,0.9065656565656566,0.8876262626262627,-0.018939393939393923,1.0189998149871826
ds_2,M02,S1,TabM,2026,0.8939393939393939,0.9065656565656566,0.012626262626262652,0.9789993762969971
ds_2,M02,S1,ModernNCA,13,0.8446969696969697,0.8175505050505051,-0.02714646464646464,0.09364771842956543
ds_2,M02,S1,ModernNCA,42,0.8446969696969697,0.8175505050505051,-0.02714646464646464,0.09483814239501953
ds_2,M02,S1,ModernNCA,2026,0.8446969696969697,0.8175505050505051,-0.02714646464646464,0.09360432624816895
ds_2,M02,S1,TabR,13,0.8825757575757576,1.0,0.11742424242424243,0.061971426010131836
ds_2,M02,S1,TabR,42,0.8825757575757576,1.0,0.11742424242424243,0.06128668785095215
ds_2,M02,S1,TabR,2026,0.8825757575757576,1.0,0.11742424242424243,0.06291365623474121
ds_2,M02,S1,TabPFNv2,13,0.5,0.5,0.0,0.001003265380859375
ds_2,M02,S1,TabPFNv2,42,0.5,0.5,0.0,0.0010004043579101562
ds_2,M02,S1,TabPFNv2,2026,0.5,0.5,0.0,0.0009999275207519531
ds_2,M02,S1,TabICL,13,0.7784090909090909,0.7837752525252526,0.005366161616161658,0.034996747970581055
ds_2,M02,S1,TabICL,42,0.8301767676767677,0.8396464646464646,0.009469696969696906,0.03400087356567383
ds_2,M02,S1,TabICL,2026,0.8273358585858586,0.8494318181818181,0.022095959595959558,0.035997629165649414
ds_2,M02,S3,TabM,13,0.8952020202020202,0.9696969696969697,0.0744949494949495,0.9150002002716064
ds_2,M02,S3,TabM,42,0.9065656565656566,0.94760101010101,0.04103535353535348,1.0270006656646729
ds_2,M02,S3,TabM,2026,0.8939393939393939,0.9349747474747474,0.04103535353535348,0.999000072479248
ds_2,M02,S3,ModernNCA,13,0.8446969696969697,0.9728535353535354,0.12815656565656564,0.10001635551452637
ds_2,M02,S3,ModernNCA,42,0.8446969696969697,0.9728535353535354,0.12815656565656564,0.09336614608764648
ds_2,M02,S3,ModernNCA,2026,0.8446969696969697,0.9728535353535354,0.12815656565656564,0.09218358993530273
ds_2,M02,S3,TabR,13,0.8825757575757576,1.0,0.11742424242424243,0.06225752830505371
ds_2,M02,S3,TabR,42,0.8825757575757576,1.0,0.11742424242424243,0.062484025955200195
ds_2,M02,S3,TabR,2026,0.8825757575757576,1.0,0.11742424242424243,0.06444048881530762
ds_2,M02,S3,TabPFNv2,13,0.5,0.5,0.0,0.0010001659393310547
ds_2,M02,S3,TabPFNv2,42,0.5,0.5,0.0,0.0010006427764892578
ds_2,M02,S3,TabPFNv2,2026,0.5,0.5,0.0,0.0
ds_2,M02,S3,TabICL,13,0.7784090909090909,0.8232323232323233,0.044823232323232376,0.03399920463562012
ds_2,M02,S3,TabICL,42,0.8301767676767677,0.8579545454545454,0.02777777777777768,0.03399968147277832
ds_2,M02,S3,TabICL,2026,0.8273358585858586,0.834280303030303,0.00694444444444442,0.03500008583068848
ds_2,M02,S5,TabM,13,0.8952020202020202,1.0,0.10479797979797978,0.8960001468658447
ds_2,M02,S5,TabM,42,0.9065656565656566,0.9981060606060606,0.09154040404040398,1.012000322341919
ds_2,M02,S5,TabM,2026,0.8939393939393939,0.9867424242424243,0.09280303030303039,0.9809989929199219
ds_2,M02,S5,ModernNCA,13,0.8446969696969697,1.0,0.15530303030303028,0.16101312637329102
ds_2,M02,S5,ModernNCA,42,0.8446969696969697,1.0,0.15530303030303028,0.09258794784545898
ds_2,M02,S5,ModernNCA,2026,0.8446969696969697,1.0,0.15530303030303028,0.07762980461120605
ds_2,M02,S5,TabR,13,0.8825757575757576,1.0,0.11742424242424243,0.06417536735534668
ds_2,M02,S5,TabR,42,0.8825757575757576,1.0,0.11742424242424243,0.06140470504760742
ds_2,M02,S5,TabR,2026,0.8825757575757576,1.0,0.11742424242424243,0.061788082122802734
ds_2,M02,S5,TabPFNv2,13,0.5,0.5,0.0,0.0009999275207519531
