dataset_index,mechanism,strength,model,seed,strict_auc,full_auc,paired_harm,mechanism_category,evidence_tier
3,M11,S2,modernnca,42,0.7676005747126438,0.8771551724137931,0.1095545977011493,boundary,SP6_MODEL_EXPANSION
3,M11,S2,modernnca,2026,0.7409602490421456,0.9731800766283524,0.2322198275862068,boundary,SP6_MODEL_EXPANSION
3,M11,S2,modernnca,3407,0.7656848659003831,0.9977250957854408,0.2320402298850575,boundary,SP6_MODEL_EXPANSION
3,M11,S2,modernnca,7777,0.7379070881226054,0.9322318007662836,0.1943247126436781,boundary,SP6_MODEL_EXPANSION
3,M11,S3,modernnca,13,0.7489822796934866,0.9944324712643678,0.2454501915708812,boundary,SP6_MODEL_EXPANSION
3,M11,S3,modernnca,42,0.7676005747126438,0.9994612068965516,0.2318606321839079,boundary,SP6_MODEL_EXPANSION
3,M11,S3,modernnca,2026,0.7409602490421456,0.9996408045977012,0.2586805555555554,boundary,SP6_MODEL_EXPANSION
3,M11,S3,modernnca,3407,0.7656848659003831,1.0,0.2343151340996169,boundary,SP6_MODEL_EXPANSION
3,M11,S3,modernnca,7777,0.7379070881226054,0.9903615900383144,0.2524545019157088,boundary,SP6_MODEL_EXPANSION
3,M11,S4,modernnca,13,0.7489822796934866,1.0,0.2510177203065133,boundary,SP6_MODEL_EXPANSION
3,M11,S4,modernnca,42,0.7676005747126438,0.9999401340996168,0.2323395593869731,boundary,SP6_MODEL_EXPANSION
3,M11,S4,modernnca,2026,0.7409602490421456,1.0,0.2590397509578543,boundary,SP6_MODEL_EXPANSION
3,M11,S4,modernnca,3407,0.7656848659003831,1.0,0.2343151340996169,boundary,SP6_MODEL_EXPANSION
3,M11,S4,modernnca,7777,0.7379070881226054,1.0,0.2620929118773946,boundary,SP6_MODEL_EXPANSION
3,M11,S5,modernnca,13,0.7489822796934866,1.0,0.2510177203065133,boundary,SP6_MODEL_EXPANSION
3,M11,S5,modernnca,42,0.7676005747126438,1.0,0.2323994252873562,boundary,SP6_MODEL_EXPANSION
3,M11,S5,modernnca,2026,0.7409602490421456,1.0,0.2590397509578543,boundary,SP6_MODEL_EXPANSION
3,M11,S5,modernnca,3407,0.7656848659003831,1.0,0.2343151340996169,boundary,SP6_MODEL_EXPANSION
3,M11,S5,modernnca,7777,0.7379070881226054,1.0,0.2620929118773946,boundary,SP6_MODEL_EXPANSION
4,M01,S1,modernnca,13,0.5584196825072737,0.6051248022050941,0.0467051196978204,simple,SP6_MODEL_EXPANSION
4,M01,S1,modernnca,42,0.5747537134398448,0.6480016334030932,0.0732479199632484,simple,SP6_MODEL_EXPANSION
4,M01,S1,modernnca,2026,0.5249859629421674,0.6899596753611351,0.1649737124189677,simple,SP6_MODEL_EXPANSION
4,M01,S1,modernnca,3407,0.5503037108876525,0.678270634475014,0.1279669235873615,simple,SP6_MODEL_EXPANSION
4,M01,S1,modernnca,7777,0.6074728191516513,0.6902659384411209,0.0827931192894696,simple,SP6_MODEL_EXPANSION
4,M01,S2,modernnca,13,0.5584196825072737,0.738706548925527,0.1802868664182533,simple,SP6_MODEL_EXPANSION
4,M01,S2,modernnca,42,0.5747537134398448,0.6971058138941351,0.1223521004542902,simple,SP6_MODEL_EXPANSION
4,M01,S2,modernnca,2026,0.5249859629421674,0.7829105201367975,0.2579245571946301,simple,SP6_MODEL_EXPANSION
4,M01,S2,modernnca,3407,0.5503037108876525,0.755908325251391,0.2056046143637384,simple,SP6_MODEL_EXPANSION
4,M01,S2,modernnca,7777,0.6074728191516513,0.7560614567913838,0.1485886376397325,simple,SP6_MODEL_EXPANSION
4,M01,S3,modernnca,13,0.5584196825072737,0.8353835945076822,0.2769639120004085,simple,SP6_MODEL_EXPANSION
4,M01,S3,modernnca,42,0.5747537134398448,0.805420856515747,0.2306671430759022,simple,SP6_MODEL_EXPANSION
4,M01,S3,modernnca,2026,0.5249859629421674,0.8610586493798172,0.3360726864376498,simple,SP6_MODEL_EXPANSION
4,M01,S3,modernnca,3407,0.5503037108876525,0.8705528048593743,0.3202490939717217,simple,SP6_MODEL_EXPANSION
4,M01,S3,modernnca,7777,0.6074728191516513,0.8451840130672248,0.2377111939155735,simple,SP6_MODEL_EXPANSION
4,M01,S4,modernnca,13,0.5584196825072737,0.937981726302894,0.3795620437956204,simple,SP6_MODEL_EXPANSION
4,M01,S4,modernnca,42,0.5747537134398448,0.8457454953805318,0.2709917819406869,simple,SP6_MODEL_EXPANSION
4,M01,S4,modernnca,2026,0.5249859629421674,0.9378285947629014,0.412842631820734,simple,SP6_MODEL_EXPANSION
4,M01,S4,modernnca,3407,0.5503037108876525,0.9296105354499516,0.379306824562299,simple,SP6_MODEL_EXPANSION
4,M01,S4,modernnca,7777,0.6074728191516513,0.9220050022969732,0.3145321831453218,simple,SP6_MODEL_EXPANSION
4,M01,S5,modernnca,13,0.5584196825072737,1.0,0.4415803174927263,simple,SP6_MODEL_EXPANSION
4,M01,S5,modernnca,42,0.5747537134398448,1.0,0.4252462865601552,simple,SP6_MODEL_EXPANSION
4,M01,S5,modernnca,2026,0.5249859629421674,1.0,0.4750140370578326,simple,SP6_MODEL_EXPANSION
4,M01,S5,modernnca,3407,0.5503037108876525,1.0,0.4496962891123475,simple,SP6_MODEL_EXPANSION
4,M01,S5,modernnca,7777,0.6074728191516513,1.0,0.3925271808483487,simple,SP6_MODEL_EXPANSION
4,M02,S1,modernnca,13,0.5584196825072737,0.6223776223776224,0.0639579398703487,simple,SP6_MODEL_EXPANSION
4,M02,S1,modernnca,42,0.5747537134398448,0.7339084273390842,0.1591547138992394,simple,SP6_MODEL_EXPANSION
4,M02,S1,modernnca,2026,0.5249859629421674,0.7233423510795773,0.1983563881374099,simple,SP6_MODEL_EXPANSION
4,M02,S1,modernnca,3407,0.5503037108876525,0.7298249196059415,0.179521208718289,simple,SP6_MODEL_EXPANSION
4,M02,S1,modernnca,7777,0.6074728191516513,0.6662242866622428,0.0587514675105914,simple,SP6_MODEL_EXPANSION
4,M02,S2,modernnca,13,0.5584196825072737,0.8365065591342962,0.2780868766270225,simple,SP6_MODEL_EXPANSION
4,M02,S2,modernnca,42,0.5747537134398448,0.8438058292072891,0.2690521157674442,simple,SP6_MODEL_EXPANSION
4,M02,S2,modernnca,2026,0.5249859629421674,0.8353835945076822,0.3103976315655148,simple,SP6_MODEL_EXPANSION
4,M02,S2,modernnca,3407,0.5503037108876525,0.8075646980756469,0.2572609871879944,simple,SP6_MODEL_EXPANSION
4,M02,S2,modernnca,7777,0.6074728191516513,0.7660150068909193,0.1585421877392679,simple,SP6_MODEL_EXPANSION
4,M02,S3,modernnca,13,0.5584196825072737,0.9088356898575878,0.3504160073503141,simple,SP6_MODEL_EXPANSION
4,M02,S3,modernnca,42,0.5747537134398448,0.9251186769434944,0.3503649635036495,simple,SP6_MODEL_EXPANSION
4,M02,S3,modernnca,2026,0.5249859629421674,0.9122556275840948,0.3872696646419274,simple,SP6_MODEL_EXPANSION
4,M02,S3,modernnca,3407,0.5503037108876525,0.8910724312184166,0.3407687203307641,simple,SP6_MODEL_EXPANSION
4,M02,S3,modernnca,7777,0.6074728191516513,0.852585370833546,0.2451125516818947,simple,SP6_MODEL_EXPANSION
4,M02,S4,modernnca,13,0.5584196825072737,0.9554897657087438,0.3970700832014701,simple,SP6_MODEL_EXPANSION
4,M02,S4,modernnca,42,0.5747537134398448,0.9690163850747792,0.3942626716349344,simple,SP6_MODEL_EXPANSION
4,M02,S4,modernnca,2026,0.5249859629421674,0.9599816242152008,0.4349956612730334,simple,SP6_MODEL_EXPANSION
4,M02,S4,modernnca,3407,0.5503037108876525,0.9352253585830228,0.3849216476953703,simple,SP6_MODEL_EXPANSION
4,M02,S4,modernnca,7777,0.6074728191516513,0.9275177377367158,0.3200449185850644,simple,SP6_MODEL_EXPANSION
4,M02,S5,modernnca,13,0.5584196825072737,0.9818794344341788,0.4234597519269052,simple,SP6_MODEL_EXPANSION
4,M02,S5,modernnca,42,0.5747537134398448,0.9893828798938288,0.4146291664539839,simple,SP6_MODEL_EXPANSION
4,M02,S5,modernnca,2026,0.5249859629421674,0.9855545913940074,0.46056862845184,simple,SP6_MODEL_EXPANSION
4,M02,S5,modernnca,3407,0.5503037108876525,0.9762135674544432,0.4259098565667908,simple,SP6_MODEL_EXPANSION
4,M02,S5,modernnca,7777,0.6074728191516513,0.9683017712214792,0.3608289520698279,simple,SP6_MODEL_EXPANSION
4,M03,S1,modernnca,13,0.5584196825072737,0.7572354652646623,0.1988157827573886,boundary,SP6_MODEL_EXPANSION
4,M03,S1,modernnca,42,0.5747537134398448,0.7732121892705834,0.1984584758307386,boundary,SP6_MODEL_EXPANSION
4,M03,S1,modernnca,2026,0.5249859629421674,0.8302792098412537,0.3052932468990863,boundary,SP6_MODEL_EXPANSION
4,M03,S1,modernnca,3407,0.5503037108876525,0.7545811852381196,0.204277474350467,boundary,SP6_MODEL_EXPANSION
4,M03,S1,modernnca,7777,0.6074728191516513,0.7340615588790771,0.1265887397274258,boundary,SP6_MODEL_EXPANSION
4,M03,S2,modernnca,13,0.5584196825072737,0.949772854882344,0.3913531723750701,boundary,SP6_MODEL_EXPANSION
4,M03,S2,modernnca,42,0.5747537134398448,0.9692205604614365,0.3944668470215916,boundary,SP6_MODEL_EXPANSION
4,M03,S2,modernnca,2026,0.5249859629421674,0.9662089735082436,0.4412230105660761,boundary,SP6_MODEL_EXPANSION
4,M03,S2,modernnca,3407,0.5503037108876525,0.9420652340360368,0.3917615231483844,boundary,SP6_MODEL_EXPANSION
4,M03,S2,modernnca,7777,0.6074728191516513,0.9330304731764584,0.3255576540248072,boundary,SP6_MODEL_EXPANSION
4,M03,S3,modernnca,13,0.5584196825072737,0.9946914399469144,0.4362717574396407,boundary,SP6_MODEL_EXPANSION
4,M03,S3,modernnca,42,0.5747537134398448,0.9913225460670716,0.4165688326272269,boundary,SP6_MODEL_EXPANSION
4,M03,S3,modernnca,2026,0.5249859629421674,0.9916288091470572,0.4666428462048899,boundary,SP6_MODEL_EXPANSION
4,M03,S3,modernnca,3407,0.5503037108876525,0.9843805829207288,0.4340768720330764,boundary,SP6_MODEL_EXPANSION
4,M03,S3,modernnca,7777,0.6074728191516513,0.9898933183604716,0.3824204992088204,boundary,SP6_MODEL_EXPANSION
4,M03,S4,modernnca,13,0.5584196825072737,0.9975498953601144,0.4391302128528406,boundary,SP6_MODEL_EXPANSION
4,M03,S4,modernnca,42,0.5747537134398448,0.9998979123066716,0.4251441988668266,boundary,SP6_MODEL_EXPANSION
4,M03,S4,modernnca,2026,0.5249859629421674,0.9988770353733856,0.4738910724312183,boundary,SP6_MODEL_EXPANSION
4,M03,S4,modernnca,3407,0.5503037108876525,0.9933132560869786,0.4430095451993261,boundary,SP6_MODEL_EXPANSION
4,M03,S4,modernnca,7777,0.6074728191516513,0.998366596906743,0.3908937777550917,boundary,SP6_MODEL_EXPANSION
4,M03,S5,modernnca,13,0.5584196825072737,0.99964269307335,0.4412230105660764,boundary,SP6_MODEL_EXPANSION
4,M03,S5,modernnca,42,0.5747537134398448,0.9999489561533356,0.4251952427134908,boundary,SP6_MODEL_EXPANSION
4,M03,S5,modernnca,2026,0.5249859629421674,0.9998468684600073,0.4748609055178397,boundary,SP6_MODEL_EXPANSION
4,M03,S5,modernnca,3407,0.5503037108876525,0.9999489561533356,0.4496452452656831,boundary,SP6_MODEL_EXPANSION
4,M03,S5,modernnca,7777,0.6074728191516513,0.9996937369200144,0.392220917768363,boundary,SP6_MODEL_EXPANSION
4,M04,S1,modernnca,13,0.5584196825072737,0.5828696850594661,0.0244500025521924,structured,SP6_MODEL_EXPANSION
4,M04,S1,modernnca,42,0.5747537134398448,0.6244704200908581,0.0497167066510132,structured,SP6_MODEL_EXPANSION
4,M04,S1,modernnca,2026,0.5249859629421674,0.5925169720790159,0.0675310091368485,structured,SP6_MODEL_EXPANSION
4,M04,S1,modernnca,3407,0.5503037108876525,0.5731203103465877,0.0228165994589352,structured,SP6_MODEL_EXPANSION
4,M04,S1,modernnca,7777,0.6074728191516513,0.5240671737022102,-0.083405645449441,structured,SP6_MODEL_EXPANSION
4,M04,S2,modernnca,13,0.5584196825072737,0.5558164463273951,-0.0026032361798785,structured,SP6_MODEL_EXPANSION
4,M04,S2,modernnca,42,0.5747537134398448,0.5194732275024246,-0.0552804859374201,structured,SP6_MODEL_EXPANSION
4,M04,S2,modernnca,2026,0.5249859629421674,0.5431575723546527,0.0181716094124853,structured,SP6_MODEL_EXPANSION
4,M04,S2,modernnca,3407,0.5503037108876525,0.559185340207238,0.0088816293195854,structured,SP6_MODEL_EXPANSION
4,M04,S2,modernnca,7777,0.6074728191516513,0.53693022306161,-0.0705425960900413,structured,SP6_MODEL_EXPANSION
4,M04,S3,modernnca,13,0.5584196825072737,0.6015517329385943,0.0431320504313206,structured,SP6_MODEL_EXPANSION
4,M04,S3,modernnca,42,0.5747537134398448,0.5453014139145527,-0.0294522995252921,structured,SP6_MODEL_EXPANSION
4,M04,S3,modernnca,2026,0.5249859629421674,0.6341687509570721,0.1091827880149047,structured,SP6_MODEL_EXPANSION
4,M04,S3,modernnca,3407,0.5503037108876525,0.5405032923281099,-0.0098004185595426,structured,SP6_MODEL_EXPANSION
4,M04,S3,modernnca,7777,0.6074728191516513,0.6282476647440152,0.0207748455923638,structured,SP6_MODEL_EXPANSION
4,M04,S4,modernnca,13,0.5584196825072737,0.6370272063702721,0.0786075238629984,structured,SP6_MODEL_EXPANSION
4,M04,S4,modernnca,42,0.5747537134398448,0.606707161451687,0.0319534480118421,structured,SP6_MODEL_EXPANSION
4,M04,S4,modernnca,2026,0.5249859629421674,0.5693430656934306,0.0443571027512632,structured,SP6_MODEL_EXPANSION
4,M04,S4,modernnca,3407,0.5503037108876525,0.6334030932571079,0.0830993823694553,structured,SP6_MODEL_EXPANSION
4,M04,S4,modernnca,7777,0.6074728191516513,0.5652085141136236,-0.0422643050380276,structured,SP6_MODEL_EXPANSION
4,M04,S5,modernnca,13,0.5584196825072737,0.5950181205655658,0.0365984380582921,structured,SP6_MODEL_EXPANSION
4,M04,S5,modernnca,42,0.5747537134398448,0.5516308509009239,-0.0231228625389209,structured,SP6_MODEL_EXPANSION
4,M04,S5,modernnca,2026,0.5249859629421674,0.6261038231841152,0.1011178602419478,structured,SP6_MODEL_EXPANSION
4,M04,S5,modernnca,3407,0.5503037108876525,0.6257975601041295,0.0754938492164769,structured,SP6_MODEL_EXPANSION
4,M04,S5,modernnca,7777,0.6074728191516513,0.5889439028125159,-0.0185289163391354,structured,SP6_MODEL_EXPANSION
4,M05,S1,modernnca,13,0.5584196825072737,0.5471900362411312,-0.0112296462661425,structured,SP6_MODEL_EXPANSION
4,M05,S1,modernnca,42,0.5747537134398448,0.5410137307947527,-0.0337399826450921,structured,SP6_MODEL_EXPANSION
4,M05,S1,modernnca,2026,0.5249859629421674,0.5343269868817314,0.009341023939564,structured,SP6_MODEL_EXPANSION
4,M05,S1,modernnca,3407,0.5503037108876525,0.640957582563422,0.0906538716757694,structured,SP6_MODEL_EXPANSION
4,M05,S1,modernnca,7777,0.6074728191516513,0.5334081976417743,-0.074064621509877,structured,SP6_MODEL_EXPANSION
4,M05,S2,modernnca,13,0.5584196825072737,0.5307028737685673,-0.0277168087387064,structured,SP6_MODEL_EXPANSION
4,M05,S2,modernnca,42,0.5747537134398448,0.6328416109438006,0.0580878975039558,structured,SP6_MODEL_EXPANSION
4,M05,S2,modernnca,2026,0.5249859629421674,0.6357000663570007,0.1107141034148333,structured,SP6_MODEL_EXPANSION
4,M05,S2,modernnca,3407,0.5503037108876525,0.5413199938747384,-0.0089837170129141,structured,SP6_MODEL_EXPANSION
4,M05,S2,modernnca,7777,0.6074728191516513,0.5760808534531163,-0.0313919656985349,structured,SP6_MODEL_EXPANSION
4,M05,S3,modernnca,13,0.5584196825072737,0.5203409728957175,-0.0380787096115562,structured,SP6_MODEL_EXPANSION
4,M05,S3,modernnca,42,0.5747537134398448,0.5929763666989945,0.0182226532591496,structured,SP6_MODEL_EXPANSION
4,M05,S3,modernnca,2026,0.5249859629421674,0.5701597672400591,0.0451738042978917,structured,SP6_MODEL_EXPANSION
4,M05,S3,modernnca,3407,0.5503037108876525,0.5994078913786943,0.0491041804910418,structured,SP6_MODEL_EXPANSION
4,M05,S3,modernnca,7777,0.6074728191516513,0.5447399316012455,-0.0627328875504058,structured,SP6_MODEL_EXPANSION
4,M05,S4,modernnca,13,0.5584196825072737,0.5246286560155173,-0.0337910264917563,structured,SP6_MODEL_EXPANSION
4,M05,S4,modernnca,42,0.5747537134398448,0.5414731254147312,-0.0332805880251135,structured,SP6_MODEL_EXPANSION
4,M05,S4,modernnca,2026,0.5249859629421674,0.4843550609973968,-0.0406309019447705,structured,SP6_MODEL_EXPANSION
4,M05,S4,modernnca,3407,0.5503037108876525,0.6372313817569293,0.0869276708692767,structured,SP6_MODEL_EXPANSION
4,M05,S4,modernnca,7777,0.6074728191516513,0.540707467714767,-0.0667653514368843,structured,SP6_MODEL_EXPANSION
4,M05,S5,modernnca,13,0.5584196825072737,0.6379970394568935,0.0795773569496197,structured,SP6_MODEL_EXPANSION
4,M05,S5,modernnca,42,0.5747537134398448,0.6512684395896075,0.0765147261497626,structured,SP6_MODEL_EXPANSION
4,M05,S5,modernnca,2026,0.5249859629421674,0.5607166556071665,0.0357306926649991,structured,SP6_MODEL_EXPANSION
4,M05,S5,modernnca,3407,0.5503037108876525,0.5741922311265377,0.0238885202388852,structured,SP6_MODEL_EXPANSION
4,M05,S5,modernnca,7777,0.6074728191516513,0.5640855494870094,-0.0433872696646419,structured,SP6_MODEL_EXPANSION
4,M06,S1,modernnca,13,0.5584196825072737,0.8132305650553826,0.2548108825481089,simple,SP6_MODEL_EXPANSION
4,M06,S1,modernnca,42,0.5747537134398448,0.8148639681486397,0.2401102547087948,simple,SP6_MODEL_EXPANSION
4,M06,S1,modernnca,2026,0.5249859629421674,0.8100148027155326,0.2850288397733652,simple,SP6_MODEL_EXPANSION
4,M06,S1,modernnca,3407,0.5503037108876525,0.7866877647899546,0.2363840539023021,simple,SP6_MODEL_EXPANSION
4,M06,S1,modernnca,7777,0.6074728191516513,0.7430963197386555,0.1356235005870042,simple,SP6_MODEL_EXPANSION
4,M06,S2,modernnca,13,0.5584196825072737,0.960900413455158,0.4024807309478843,simple,SP6_MODEL_EXPANSION
4,M06,S2,modernnca,42,0.5747537134398448,0.9758562605277934,0.4011025470879485,simple,SP6_MODEL_EXPANSION
4,M06,S2,modernnca,2026,0.5249859629421674,0.9720790158746364,0.4470930529324689,simple,SP6_MODEL_EXPANSION
4,M06,S2,modernnca,3407,0.5503037108876525,0.9640140881016792,0.4137103772140268,simple,SP6_MODEL_EXPANSION
4,M06,S2,modernnca,7777,0.6074728191516513,0.9312439385432086,0.3237711193915573,simple,SP6_MODEL_EXPANSION
4,M06,S3,modernnca,13,0.5584196825072737,0.9993364299933644,0.4409167474860905,simple,SP6_MODEL_EXPANSION
4,M06,S3,modernnca,42,0.5747537134398448,0.9999489561533356,0.4251952427134908,simple,SP6_MODEL_EXPANSION
4,M06,S3,modernnca,2026,0.5249859629421674,0.99964269307335,0.4746567301311827,simple,SP6_MODEL_EXPANSION
4,M06,S3,modernnca,3407,0.5503037108876525,0.9994385176866928,0.4491348067990404,simple,SP6_MODEL_EXPANSION
4,M06,S3,modernnca,7777,0.6074728191516513,0.9965290184268288,0.3890561992751774,simple,SP6_MODEL_EXPANSION
4,M06,S4,modernnca,13,0.5584196825072737,1.0,0.4415803174927263,simple,SP6_MODEL_EXPANSION
4,M06,S4,modernnca,42,0.5747537134398448,1.0,0.4252462865601552,simple,SP6_MODEL_EXPANSION
4,M06,S4,modernnca,2026,0.5249859629421674,1.0,0.4750140370578326,simple,SP6_MODEL_EXPANSION
4,M06,S4,modernnca,3407,0.5503037108876525,1.0,0.4496962891123475,simple,SP6_MODEL_EXPANSION
4,M06,S4,modernnca,7777,0.6074728191516513,1.0,0.3925271808483487,simple,SP6_MODEL_EXPANSION
4,M06,S5,modernnca,13,0.5584196825072737,1.0,0.4415803174927263,simple,SP6_MODEL_EXPANSION
4,M06,S5,modernnca,42,0.5747537134398448,1.0,0.4252462865601552,simple,SP6_MODEL_EXPANSION
4,M06,S5,modernnca,2026,0.5249859629421674,1.0,0.4750140370578326,simple,SP6_MODEL_EXPANSION
4,M06,S5,modernnca,3407,0.5503037108876525,1.0,0.4496962891123475,simple,SP6_MODEL_EXPANSION
4,M06,S5,modernnca,7777,0.6074728191516513,1.0,0.3925271808483487,simple,SP6_MODEL_EXPANSION
4,M07,S1,modernnca,13,0.5584196825072737,0.635240671737022,0.0768209892297483,boundary,SP6_MODEL_EXPANSION
4,M07,S1,modernnca,42,0.5747537134398448,0.6112500638048083,0.0364963503649634,boundary,SP6_MODEL_EXPANSION
4,M07,S1,modernnca,2026,0.5249859629421674,0.6413659333367363,0.1163799703945689,boundary,SP6_MODEL_EXPANSION
4,M07,S1,modernnca,3407,0.5503037108876525,0.5628604971670665,0.012556786279414,boundary,SP6_MODEL_EXPANSION
4,M07,S1,modernnca,7777,0.6074728191516513,0.5646470318003165,-0.0428257873513348,boundary,SP6_MODEL_EXPANSION
4,M07,S2,modernnca,13,0.5584196825072737,0.6814863968148639,0.1230667143075902,boundary,SP6_MODEL_EXPANSION
4,M07,S2,modernnca,42,0.5747537134398448,0.7589199122045838,0.1841661987647389,boundary,SP6_MODEL_EXPANSION
4,M07,S2,modernnca,2026,0.5249859629421674,0.5917513143790516,0.0667653514368842,boundary,SP6_MODEL_EXPANSION
4,M07,S2,modernnca,3407,0.5503037108876525,0.5418304323413812,-0.0084732785462713,boundary,SP6_MODEL_EXPANSION
4,M07,S2,modernnca,7777,0.6074728191516513,0.6203358685110509,0.0128630493593996,boundary,SP6_MODEL_EXPANSION
4,M07,S3,modernnca,13,0.5584196825072737,0.7134398448267061,0.1550201623194324,boundary,SP6_MODEL_EXPANSION
4,M07,S3,modernnca,42,0.5747537134398448,0.8148129243019754,0.2400592108621305,boundary,SP6_MODEL_EXPANSION
4,M07,S3,modernnca,2026,0.5249859629421674,0.759328262977898,0.2343423000357306,boundary,SP6_MODEL_EXPANSION
4,M07,S3,modernnca,3407,0.5503037108876525,0.6894492368944923,0.1391455260068398,boundary,SP6_MODEL_EXPANSION
4,M07,S3,modernnca,7777,0.6074728191516513,0.6972589454341279,0.0897861262824766,boundary,SP6_MODEL_EXPANSION
4,M07,S4,modernnca,13,0.5584196825072737,0.8375274360675821,0.2791077535603083,boundary,SP6_MODEL_EXPANSION
4,M07,S4,modernnca,42,0.5747537134398448,0.8681027002194885,0.2933489867796437,boundary,SP6_MODEL_EXPANSION
4,M07,S4,modernnca,2026,0.5249859629421674,0.7928130263896688,0.2678270634475014,boundary,SP6_MODEL_EXPANSION
4,M07,S4,modernnca,3407,0.5503037108876525,0.8251237813281609,0.2748200704405084,boundary,SP6_MODEL_EXPANSION
4,M07,S4,modernnca,7777,0.6074728191516513,0.8132816089020468,0.2058087897503955,boundary,SP6_MODEL_EXPANSION
4,M07,S5,modernnca,13,0.5584196825072737,0.9172068807105302,0.3587871982032565,boundary,SP6_MODEL_EXPANSION
4,M07,S5,modernnca,42,0.5747537134398448,0.8779031187790312,0.3031494053391863,boundary,SP6_MODEL_EXPANSION
4,M07,S5,modernnca,2026,0.5249859629421674,0.8883671073452095,0.3633811444030421,boundary,SP6_MODEL_EXPANSION
4,M07,S5,modernnca,3407,0.5503037108876525,0.8834158542187738,0.3331121433311212,boundary,SP6_MODEL_EXPANSION
4,M07,S5,modernnca,7777,0.6074728191516513,0.8954111581848808,0.2879383390332295,boundary,SP6_MODEL_EXPANSION
4,M08,S1,modernnca,13,0.5584196825072737,0.633607268643765,0.0751875861364913,structured,SP6_MODEL_EXPANSION
4,M08,S1,modernnca,42,0.5747537134398448,0.6471849318564646,0.0724312184166198,structured,SP6_MODEL_EXPANSION
4,M08,S1,modernnca,2026,0.5249859629421674,0.6079322137716299,0.0829462508294625,structured,SP6_MODEL_EXPANSION
4,M08,S1,modernnca,3407,0.5503037108876525,0.5921086213057016,0.0418049104180491,structured,SP6_MODEL_EXPANSION
4,M08,S1,modernnca,7777,0.6074728191516513,0.5651064264202951,-0.0423663927313562,structured,SP6_MODEL_EXPANSION
4,M08,S2,modernnca,13,0.5584196825072737,0.6478995457097647,0.089479863202491,structured,SP6_MODEL_EXPANSION
4,M08,S2,modernnca,42,0.5747537134398448,0.6373334694502576,0.0625797560104127,structured,SP6_MODEL_EXPANSION
4,M08,S2,modernnca,2026,0.5249859629421674,0.5254453575621458,0.0004593946199784,structured,SP6_MODEL_EXPANSION
4,M08,S2,modernnca,3407,0.5503037108876525,0.6452452656832219,0.0949415547955694,structured,SP6_MODEL_EXPANSION
4,M08,S2,modernnca,7777,0.6074728191516513,0.6011944260119443,-0.006278393139707,structured,SP6_MODEL_EXPANSION
4,M08,S3,modernnca,13,0.5584196825072737,0.6471338880098003,0.0887142055025266,structured,SP6_MODEL_EXPANSION
4,M08,S3,modernnca,42,0.5747537134398448,0.6229391046909295,0.0481853912510846,structured,SP6_MODEL_EXPANSION
4,M08,S3,modernnca,2026,0.5249859629421674,0.5126843958960747,-0.0123015670460926,structured,SP6_MODEL_EXPANSION
4,M08,S3,modernnca,3407,0.5503037108876525,0.6485631157164005,0.0982594048287479,structured,SP6_MODEL_EXPANSION
4,M08,S3,modernnca,7777,0.6074728191516513,0.5128885712827318,-0.0945842478689195,structured,SP6_MODEL_EXPANSION
4,M08,S4,modernnca,13,0.5584196825072737,0.6501965188096575,0.0917768363023837,structured,SP6_MODEL_EXPANSION
4,M08,S4,modernnca,42,0.5747537134398448,0.5693430656934306,-0.0054106477464141,structured,SP6_MODEL_EXPANSION
4,M08,S4,modernnca,2026,0.5249859629421674,0.5165637282425604,-0.008422234699607,structured,SP6_MODEL_EXPANSION
4,M08,S4,modernnca,3407,0.5503037108876525,0.6520340972895717,0.1017303864019192,structured,SP6_MODEL_EXPANSION
4,M08,S4,modernnca,7777,0.6074728191516513,0.573528661119902,-0.0339441580317493,structured,SP6_MODEL_EXPANSION
4,M08,S5,modernnca,13,0.5584196825072737,0.6474401510897861,0.0890204685825124,structured,SP6_MODEL_EXPANSION
4,M08,S5,modernnca,42,0.5747537134398448,0.4880812618038895,-0.0866724516359553,structured,SP6_MODEL_EXPANSION
4,M08,S5,modernnca,2026,0.5249859629421674,0.5518860701342454,0.026900107192078,structured,SP6_MODEL_EXPANSION
4,M08,S5,modernnca,3407,0.5503037108876525,0.6551988157827574,0.1048951048951049,structured,SP6_MODEL_EXPANSION
4,M08,S5,modernnca,7777,0.6074728191516513,0.5959879536521873,-0.011484865499464,structured,SP6_MODEL_EXPANSION
4,M09,S1,modernnca,13,0.5584196825072737,0.7263539380327702,0.1679342555254964,structured,SP6_MODEL_EXPANSION
4,M09,S1,modernnca,42,0.5747537134398448,0.7292634372926344,0.1545097238527896,structured,SP6_MODEL_EXPANSION
4,M09,S1,modernnca,2026,0.5249859629421674,0.7157878617732631,0.1908018988310957,structured,SP6_MODEL_EXPANSION
4,M09,S1,modernnca,3407,0.5503037108876525,0.7260476749527844,0.1757439640651319,structured,SP6_MODEL_EXPANSION
4,M09,S1,modernnca,7777,0.6074728191516513,0.6647440151089786,0.0572711959573273,structured,SP6_MODEL_EXPANSION
4,M09,S2,modernnca,13,0.5584196825072737,0.8336991475677606,0.2752794650604869,structured,SP6_MODEL_EXPANSION
4,M09,S2,modernnca,42,0.5747537134398448,0.8652442448062886,0.2904905313664437,structured,SP6_MODEL_EXPANSION
4,M09,S2,modernnca,2026,0.5249859629421674,0.8388545760808536,0.3138686131386862,structured,SP6_MODEL_EXPANSION
