dataset_index,mechanism,strength,training_seed,strict_auc_sp8,strict_auc_b1,strict_diff,full_auc_sp8,full_auc_b1,full_diff,gap_diff,exact_match,within_1e_8,within_1e_6
5,M07,S1,7777,0.676496,0.676496,0.0,0.681026,0.681026,0.0,0.0,True,True,True
5,M07,S2,13,0.676496,0.676496,0.0,0.69265,0.69265,0.0,0.0,True,True,True
5,M07,S2,42,0.676496,0.676496,0.0,0.707949,0.707949,0.0,0.0,True,True,True
5,M07,S2,2026,0.676496,0.676496,0.0,0.705556,0.705556,0.0,0.0,True,True,True
5,M07,S2,3407,0.676496,0.676496,0.0,0.72,0.72,0.0,0.0,True,True,True
5,M07,S2,7777,0.676496,0.676496,0.0,0.703761,0.703761,0.0,0.0,True,True,True
5,M07,S3,13,0.676496,0.676496,0.0,0.778547,0.778547,0.0,0.0,True,True,True
5,M07,S3,42,0.676496,0.676496,0.0,0.76735,0.76735,0.0,0.0,True,True,True
5,M07,S3,2026,0.676496,0.676496,0.0,0.776154,0.776154,0.0,0.0,True,True,True
5,M07,S3,3407,0.676496,0.676496,0.0,0.781966,0.781966,0.0,0.0,True,True,True
5,M07,S3,7777,0.676496,0.676496,0.0,0.765385,0.765385,0.0,0.0,True,True,True
5,M07,S4,13,0.676496,0.676496,0.0,0.864615,0.864615,0.0,0.0,True,True,True
5,M07,S4,42,0.676496,0.676496,0.0,0.861026,0.861026,0.0,0.0,True,True,True
5,M07,S4,2026,0.676496,0.676496,0.0,0.861966,0.861966,0.0,0.0,True,True,True
5,M07,S4,3407,0.676496,0.676496,0.0,0.842222,0.842222,0.0,0.0,True,True,True
5,M07,S4,7777,0.676496,0.676496,0.0,0.832137,0.832137,0.0,0.0,True,True,True
5,M07,S5,13,0.676496,0.676496,0.0,0.908974,0.908974,0.0,0.0,True,True,True
5,M07,S5,42,0.676496,0.676496,0.0,0.920256,0.920256,0.0,0.0,True,True,True
5,M07,S5,2026,0.676496,0.676496,0.0,0.92094,0.92094,0.0,0.0,True,True,True
5,M07,S5,3407,0.676496,0.676496,0.0,0.908205,0.908205,0.0,0.0,True,True,True
5,M07,S5,7777,0.676496,0.676496,0.0,0.92359,0.92359,0.0,0.0,True,True,True
5,M08,S1,13,0.676496,0.676496,0.0,0.674957,0.674957,0.0,0.0,True,True,True
5,M08,S1,42,0.676496,0.676496,0.0,0.675812,0.675812,0.0,0.0,True,True,True
5,M08,S1,2026,0.676496,0.676496,0.0,0.677179,0.677179,0.0,0.0,True,True,True
5,M08,S1,3407,0.676496,0.676496,0.0,0.675043,0.675043,0.0,0.0,True,True,True
5,M08,S1,7777,0.676496,0.676496,0.0,0.675385,0.675385,0.0,0.0,True,True,True
5,M08,S2,13,0.676496,0.676496,0.0,0.674017,0.674017,0.0,0.0,True,True,True
5,M08,S2,42,0.676496,0.676496,0.0,0.678803,0.678803,0.0,0.0,True,True,True
5,M08,S2,2026,0.676496,0.676496,0.0,0.676154,0.676154,0.0,0.0,True,True,True
5,M08,S2,3407,0.676496,0.676496,0.0,0.674615,0.674615,0.0,0.0,True,True,True
5,M08,S2,7777,0.676496,0.676496,0.0,0.674615,0.674615,0.0,0.0,True,True,True
5,M08,S3,13,0.676496,0.676496,0.0,0.674701,0.674701,0.0,0.0,True,True,True
5,M08,S3,42,0.676496,0.676496,0.0,0.680855,0.680855,0.0,0.0,True,True,True
5,M08,S3,2026,0.676496,0.676496,0.0,0.67641,0.67641,0.0,0.0,True,True,True
5,M08,S3,3407,0.676496,0.676496,0.0,0.673675,0.673675,0.0,0.0,True,True,True
5,M08,S3,7777,0.676496,0.676496,0.0,0.67359,0.67359,0.0,0.0,True,True,True
5,M08,S4,13,0.676496,0.676496,0.0,0.674615,0.674615,0.0,0.0,True,True,True
5,M08,S4,42,0.676496,0.676496,0.0,0.683077,0.683077,0.0,0.0,True,True,True
5,M08,S4,2026,0.676496,0.676496,0.0,0.678376,0.678376,0.0,0.0,True,True,True
5,M08,S4,3407,0.676496,0.676496,0.0,0.674872,0.674872,0.0,0.0,True,True,True
5,M08,S4,7777,0.676496,0.676496,0.0,0.673932,0.673932,0.0,0.0,True,True,True
5,M08,S5,13,0.676496,0.676496,0.0,0.674359,0.674359,0.0,0.0,True,True,True
5,M08,S5,42,0.676496,0.676496,0.0,0.682821,0.682821,0.0,0.0,True,True,True
5,M08,S5,2026,0.676496,0.676496,0.0,0.679145,0.679145,0.0,0.0,True,True,True
5,M08,S5,3407,0.676496,0.676496,0.0,0.674017,0.674017,0.0,0.0,True,True,True
5,M08,S5,7777,0.676496,0.676496,0.0,0.673504,0.673504,0.0,0.0,True,True,True
5,M09,S1,13,0.676496,0.676496,0.0,0.759487,0.759487,0.0,0.0,True,True,True
5,M09,S1,42,0.676496,0.676496,0.0,0.739487,0.739487,0.0,0.0,True,True,True
5,M09,S1,2026,0.676496,0.676496,0.0,0.775897,0.775897,0.0,0.0,True,True,True
5,M09,S1,3407,0.676496,0.676496,0.0,0.769573,0.769573,0.0,0.0,True,True,True
5,M09,S1,7777,0.676496,0.676496,0.0,0.733333,0.733333,0.0,0.0,True,True,True
5,M09,S2,13,0.676496,0.676496,0.0,0.871624,0.871624,0.0,0.0,True,True,True
5,M09,S2,42,0.676496,0.676496,0.0,0.863248,0.863248,0.0,0.0,True,True,True
5,M09,S2,2026,0.676496,0.676496,0.0,0.872735,0.872735,0.0,0.0,True,True,True
5,M09,S2,3407,0.676496,0.676496,0.0,0.892735,0.892735,0.0,0.0,True,True,True
5,M09,S2,7777,0.676496,0.676496,0.0,0.847009,0.847009,0.0,0.0,True,True,True
5,M09,S3,13,0.676496,0.676496,0.0,0.941197,0.941197,0.0,0.0,True,True,True
5,M09,S3,42,0.676496,0.676496,0.0,0.940427,0.940427,0.0,0.0,True,True,True
5,M09,S3,2026,0.676496,0.676496,0.0,0.918803,0.918803,0.0,0.0,True,True,True
5,M09,S3,3407,0.676496,0.676496,0.0,0.955128,0.955128,0.0,0.0,True,True,True
5,M09,S3,7777,0.676496,0.676496,0.0,0.928376,0.928376,0.0,0.0,True,True,True
5,M09,S4,13,0.676496,0.676496,0.0,0.968803,0.968803,0.0,0.0,True,True,True
5,M09,S4,42,0.676496,0.676496,0.0,0.970769,0.970769,0.0,0.0,True,True,True
5,M09,S4,2026,0.676496,0.676496,0.0,0.943932,0.943932,0.0,0.0,True,True,True
5,M09,S4,3407,0.676496,0.676496,0.0,0.974872,0.974872,0.0,0.0,True,True,True
5,M09,S4,7777,0.676496,0.676496,0.0,0.96453,0.96453,0.0,0.0,True,True,True
5,M09,S5,13,0.676496,0.676496,0.0,0.984701,0.984701,0.0,0.0,True,True,True
5,M09,S5,42,0.676496,0.676496,0.0,0.98735,0.98735,0.0,0.0,True,True,True
5,M09,S5,2026,0.676496,0.676496,0.0,0.963846,0.963846,0.0,0.0,True,True,True
5,M09,S5,3407,0.676496,0.676496,0.0,0.98359,0.98359,0.0,0.0,True,True,True
5,M09,S5,7777,0.676496,0.676496,0.0,0.985983,0.985983,0.0,0.0,True,True,True
5,M10,S1,13,0.676325,0.676325,0.0,0.716496,0.716496,0.0,0.0,True,True,True
5,M10,S1,42,0.676325,0.676325,0.0,0.781538,0.781538,0.0,0.0,True,True,True
5,M10,S1,2026,0.676325,0.676325,0.0,0.73188,0.73188,0.0,0.0,True,True,True
5,M10,S1,3407,0.676325,0.676325,0.0,0.742222,0.742222,0.0,0.0,True,True,True
5,M10,S1,7777,0.676325,0.676325,0.0,0.725385,0.725385,0.0,0.0,True,True,True
5,M10,S2,13,0.676325,0.676325,0.0,0.82641,0.82641,0.0,0.0,True,True,True
5,M10,S2,42,0.676325,0.676325,0.0,0.892308,0.892308,0.0,0.0,True,True,True
5,M10,S2,2026,0.676325,0.676325,0.0,0.829573,0.829573,0.0,0.0,True,True,True
5,M10,S2,3407,0.676325,0.676325,0.0,0.852821,0.852821,0.0,0.0,True,True,True
5,M10,S2,7777,0.676325,0.676325,0.0,0.836068,0.836068,0.0,0.0,True,True,True
5,M10,S3,13,0.676325,0.676325,0.0,0.918462,0.918462,0.0,0.0,True,True,True
5,M10,S3,42,0.676325,0.676325,0.0,0.951795,0.951795,0.0,0.0,True,True,True
5,M10,S3,2026,0.676325,0.676325,0.0,0.908376,0.908376,0.0,0.0,True,True,True
5,M10,S3,3407,0.676325,0.676325,0.0,0.928803,0.928803,0.0,0.0,True,True,True
5,M10,S3,7777,0.676325,0.676325,0.0,0.917009,0.917009,0.0,0.0,True,True,True
5,M10,S4,13,0.676325,0.676325,0.0,0.971538,0.971538,0.0,0.0,True,True,True
5,M10,S4,42,0.676325,0.676325,0.0,0.983419,0.983419,0.0,0.0,True,True,True
5,M10,S4,2026,0.676325,0.676325,0.0,0.957607,0.957607,0.0,0.0,True,True,True
5,M10,S4,3407,0.676325,0.676325,0.0,0.969829,0.969829,0.0,0.0,True,True,True
5,M10,S4,7777,0.676325,0.676325,0.0,0.965128,0.965128,0.0,0.0,True,True,True
5,M10,S5,13,0.676325,0.676325,0.0,0.992735,0.992735,0.0,0.0,True,True,True
5,M10,S5,42,0.676325,0.676325,0.0,0.995641,0.995641,0.0,0.0,True,True,True
5,M10,S5,2026,0.676325,0.676325,0.0,0.981709,0.981709,0.0,0.0,True,True,True
5,M10,S5,3407,0.676325,0.676325,0.0,0.989658,0.989658,0.0,0.0,True,True,True
5,M10,S5,7777,0.676325,0.676325,0.0,0.985812,0.985812,0.0,0.0,True,True,True
5,M11,S1,13,0.676496,0.676496,0.0,0.826581,0.826581,0.0,0.0,True,True,True
5,M11,S1,42,0.676496,0.676496,0.0,0.72735,0.72735,0.0,0.0,True,True,True
5,M11,S1,2026,0.676496,0.676496,0.0,0.827863,0.827863,0.0,0.0,True,True,True
5,M11,S1,3407,0.676496,0.676496,0.0,0.909231,0.909231,0.0,0.0,True,True,True
5,M11,S1,7777,0.676496,0.676496,0.0,0.811538,0.811538,0.0,0.0,True,True,True
5,M11,S2,13,0.676496,0.676496,0.0,0.959658,0.959658,0.0,0.0,True,True,True
5,M11,S2,42,0.676496,0.676496,0.0,0.903162,0.903162,0.0,0.0,True,True,True
5,M11,S2,2026,0.676496,0.676496,0.0,0.981453,0.981453,0.0,0.0,True,True,True
5,M11,S2,3407,0.676496,0.676496,0.0,0.996752,0.996752,0.0,0.0,True,True,True
5,M11,S2,7777,0.676496,0.676496,0.0,0.966667,0.966667,0.0,0.0,True,True,True
5,M11,S3,13,0.676496,0.676496,0.0,0.990171,0.990171,0.0,0.0,True,True,True
5,M11,S3,42,0.676496,0.676496,0.0,0.999316,0.999316,0.0,0.0,True,True,True
5,M11,S3,2026,0.676496,0.676496,0.0,0.999829,0.999829,0.0,0.0,True,True,True
5,M11,S3,3407,0.676496,0.676496,0.0,1.0,1.0,0.0,0.0,True,True,True
5,M11,S3,7777,0.676496,0.676496,0.0,0.989487,0.989487,0.0,0.0,True,True,True
5,M11,S4,13,0.676496,0.676496,0.0,1.0,1.0,0.0,0.0,True,True,True
5,M11,S4,42,0.676496,0.676496,0.0,1.0,1.0,0.0,0.0,True,True,True
5,M11,S4,2026,0.676496,0.676496,0.0,1.0,1.0,0.0,0.0,True,True,True
5,M11,S4,3407,0.676496,0.676496,0.0,1.0,1.0,0.0,0.0,True,True,True
5,M11,S4,7777,0.676496,0.676496,0.0,1.0,1.0,0.0,0.0,True,True,True
5,M11,S5,13,0.676496,0.676496,0.0,1.0,1.0,0.0,0.0,True,True,True
5,M11,S5,42,0.676496,0.676496,0.0,1.0,1.0,0.0,0.0,True,True,True
5,M11,S5,2026,0.676496,0.676496,0.0,1.0,1.0,0.0,0.0,True,True,True
5,M11,S5,3407,0.676496,0.676496,0.0,1.0,1.0,0.0,0.0,True,True,True
5,M11,S5,7777,0.676496,0.676496,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M01,S1,13,0.651169,0.651169,0.0,0.686556,0.686556,0.0,0.0,True,True,True
6,M01,S1,42,0.651169,0.651169,0.0,0.666345,0.666345,0.0,0.0,True,True,True
6,M01,S1,2026,0.651169,0.651169,0.0,0.70049,0.70049,0.0,0.0,True,True,True
6,M01,S1,3407,0.651169,0.651169,0.0,0.701593,0.701593,0.0,0.0,True,True,True
6,M01,S1,7777,0.651169,0.651169,0.0,0.681175,0.681175,0.0,0.0,True,True,True
6,M01,S2,13,0.651169,0.651169,0.0,0.74105,0.74105,0.0,0.0,True,True,True
6,M01,S2,42,0.651169,0.651169,0.0,0.741464,0.741464,0.0,0.0,True,True,True
6,M01,S2,2026,0.651169,0.651169,0.0,0.752776,0.752776,0.0,0.0,True,True,True
6,M01,S2,3407,0.651169,0.651169,0.0,0.763951,0.763951,0.0,0.0,True,True,True
6,M01,S2,7777,0.651169,0.651169,0.0,0.759674,0.759674,0.0,0.0,True,True,True
6,M01,S3,13,0.651169,0.651169,0.0,0.843899,0.843899,0.0,0.0,True,True,True
6,M01,S3,42,0.651169,0.651169,0.0,0.834242,0.834242,0.0,0.0,True,True,True
6,M01,S3,2026,0.651169,0.651169,0.0,0.827964,0.827964,0.0,0.0,True,True,True
6,M01,S3,3407,0.651169,0.651169,0.0,0.842933,0.842933,0.0,0.0,True,True,True
6,M01,S3,7777,0.651169,0.651169,0.0,0.838242,0.838242,0.0,0.0,True,True,True
6,M01,S4,13,0.651169,0.651169,0.0,0.948472,0.948472,0.0,0.0,True,True,True
6,M01,S4,42,0.651169,0.651169,0.0,0.921363,0.921363,0.0,0.0,True,True,True
6,M01,S4,2026,0.651169,0.651169,0.0,0.919501,0.919501,0.0,0.0,True,True,True
6,M01,S4,3407,0.651169,0.651169,0.0,0.917362,0.917362,0.0,0.0,True,True,True
6,M01,S4,7777,0.651169,0.651169,0.0,0.941298,0.941298,0.0,0.0,True,True,True
6,M01,S5,13,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M01,S5,42,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M01,S5,2026,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M01,S5,3407,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M01,S5,7777,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M02,S1,13,0.651169,0.651169,0.0,0.724495,0.724495,0.0,0.0,True,True,True
6,M02,S1,42,0.651169,0.651169,0.0,0.739532,0.739532,0.0,0.0,True,True,True
6,M02,S1,2026,0.651169,0.651169,0.0,0.706905,0.706905,0.0,0.0,True,True,True
6,M02,S1,3407,0.651169,0.651169,0.0,0.704835,0.704835,0.0,0.0,True,True,True
6,M02,S1,7777,0.651169,0.651169,0.0,0.725254,0.725254,0.0,0.0,True,True,True
6,M02,S2,13,0.651169,0.651169,0.0,0.820722,0.820722,0.0,0.0,True,True,True
6,M02,S2,42,0.651169,0.651169,0.0,0.848727,0.848727,0.0,0.0,True,True,True
6,M02,S2,2026,0.651169,0.651169,0.0,0.802304,0.802304,0.0,0.0,True,True,True
6,M02,S2,3407,0.651169,0.651169,0.0,0.809202,0.809202,0.0,0.0,True,True,True
6,M02,S2,7777,0.651169,0.651169,0.0,0.835483,0.835483,0.0,0.0,True,True,True
6,M02,S3,13,0.651169,0.651169,0.0,0.900186,0.900186,0.0,0.0,True,True,True
6,M02,S3,42,0.651169,0.651169,0.0,0.92564,0.92564,0.0,0.0,True,True,True
6,M02,S3,2026,0.651169,0.651169,0.0,0.88301,0.88301,0.0,0.0,True,True,True
6,M02,S3,3407,0.651169,0.651169,0.0,0.890046,0.890046,0.0,0.0,True,True,True
6,M02,S3,7777,0.651169,0.651169,0.0,0.920328,0.920328,0.0,0.0,True,True,True
6,M02,S4,13,0.651169,0.651169,0.0,0.951162,0.951162,0.0,0.0,True,True,True
6,M02,S4,42,0.651169,0.651169,0.0,0.968338,0.968338,0.0,0.0,True,True,True
6,M02,S4,2026,0.651169,0.651169,0.0,0.931572,0.931572,0.0,0.0,True,True,True
6,M02,S4,3407,0.651169,0.651169,0.0,0.939436,0.939436,0.0,0.0,True,True,True
6,M02,S4,7777,0.651169,0.651169,0.0,0.967855,0.967855,0.0,0.0,True,True,True
6,M02,S5,13,0.651169,0.651169,0.0,0.980686,0.980686,0.0,0.0,True,True,True
6,M02,S5,42,0.651169,0.651169,0.0,0.989308,0.989308,0.0,0.0,True,True,True
6,M02,S5,2026,0.651169,0.651169,0.0,0.963786,0.963786,0.0,0.0,True,True,True
6,M02,S5,3407,0.651169,0.651169,0.0,0.971511,0.971511,0.0,0.0,True,True,True
6,M02,S5,7777,0.651169,0.651169,0.0,0.989446,0.989446,0.0,0.0,True,True,True
6,M03,S1,13,0.651169,0.651169,0.0,0.644202,0.644202,0.0,0.0,True,True,True
6,M03,S1,42,0.651169,0.651169,0.0,0.654204,0.654204,0.0,0.0,True,True,True
6,M03,S1,2026,0.651169,0.651169,0.0,0.652204,0.652204,0.0,0.0,True,True,True
6,M03,S1,3407,0.651169,0.651169,0.0,0.650341,0.650341,0.0,0.0,True,True,True
6,M03,S1,7777,0.651169,0.651169,0.0,0.6491,0.6491,0.0,0.0,True,True,True
6,M03,S2,13,0.651169,0.651169,0.0,0.646892,0.646892,0.0,0.0,True,True,True
6,M03,S2,42,0.651169,0.651169,0.0,0.653997,0.653997,0.0,0.0,True,True,True
6,M03,S2,2026,0.651169,0.651169,0.0,0.65317,0.65317,0.0,0.0,True,True,True
6,M03,S2,3407,0.651169,0.651169,0.0,0.650341,0.650341,0.0,0.0,True,True,True
6,M03,S2,7777,0.651169,0.651169,0.0,0.649721,0.649721,0.0,0.0,True,True,True
6,M03,S3,13,0.651169,0.651169,0.0,0.648755,0.648755,0.0,0.0,True,True,True
6,M03,S3,42,0.651169,0.651169,0.0,0.653101,0.653101,0.0,0.0,True,True,True
6,M03,S3,2026,0.651169,0.651169,0.0,0.654135,0.654135,0.0,0.0,True,True,True
6,M03,S3,3407,0.651169,0.651169,0.0,0.650617,0.650617,0.0,0.0,True,True,True
6,M03,S3,7777,0.651169,0.651169,0.0,0.650203,0.650203,0.0,0.0,True,True,True
6,M03,S4,13,0.651169,0.651169,0.0,0.648824,0.648824,0.0,0.0,True,True,True
6,M03,S4,42,0.651169,0.651169,0.0,0.652756,0.652756,0.0,0.0,True,True,True
6,M03,S4,2026,0.651169,0.651169,0.0,0.653584,0.653584,0.0,0.0,True,True,True
6,M03,S4,3407,0.651169,0.651169,0.0,0.650824,0.650824,0.0,0.0,True,True,True
6,M03,S4,7777,0.651169,0.651169,0.0,0.650824,0.650824,0.0,0.0,True,True,True
6,M03,S5,13,0.651169,0.651169,0.0,0.649238,0.649238,0.0,0.0,True,True,True
6,M03,S5,42,0.651169,0.651169,0.0,0.652687,0.652687,0.0,0.0,True,True,True
6,M03,S5,2026,0.651169,0.651169,0.0,0.652687,0.652687,0.0,0.0,True,True,True
6,M03,S5,3407,0.651169,0.651169,0.0,0.650824,0.650824,0.0,0.0,True,True,True
6,M03,S5,7777,0.651169,0.651169,0.0,0.6511,0.6511,0.0,0.0,True,True,True
6,M04,S1,13,0.651169,0.651169,0.0,0.648548,0.648548,0.0,0.0,True,True,True
6,M04,S1,42,0.651169,0.651169,0.0,0.653308,0.653308,0.0,0.0,True,True,True
6,M04,S1,2026,0.651169,0.651169,0.0,0.651445,0.651445,0.0,0.0,True,True,True
6,M04,S1,3407,0.651169,0.651169,0.0,0.651583,0.651583,0.0,0.0,True,True,True
6,M04,S1,7777,0.651169,0.651169,0.0,0.650203,0.650203,0.0,0.0,True,True,True
6,M04,S2,13,0.651169,0.651169,0.0,0.648617,0.648617,0.0,0.0,True,True,True
6,M04,S2,42,0.651169,0.651169,0.0,0.653584,0.653584,0.0,0.0,True,True,True
6,M04,S2,2026,0.651169,0.651169,0.0,0.651859,0.651859,0.0,0.0,True,True,True
6,M04,S2,3407,0.651169,0.651169,0.0,0.651169,0.651169,0.0,0.0,True,True,True
6,M04,S2,7777,0.651169,0.651169,0.0,0.651169,0.651169,0.0,0.0,True,True,True
6,M04,S3,13,0.651169,0.651169,0.0,0.649169,0.649169,0.0,0.0,True,True,True
6,M04,S3,42,0.651169,0.651169,0.0,0.653515,0.653515,0.0,0.0,True,True,True
6,M04,S3,2026,0.651169,0.651169,0.0,0.651445,0.651445,0.0,0.0,True,True,True
6,M04,S3,3407,0.651169,0.651169,0.0,0.650962,0.650962,0.0,0.0,True,True,True
6,M04,S3,7777,0.651169,0.651169,0.0,0.651445,0.651445,0.0,0.0,True,True,True
6,M04,S4,13,0.651169,0.651169,0.0,0.649928,0.649928,0.0,0.0,True,True,True
6,M04,S4,42,0.651169,0.651169,0.0,0.653239,0.653239,0.0,0.0,True,True,True
6,M04,S4,2026,0.651169,0.651169,0.0,0.651583,0.651583,0.0,0.0,True,True,True
6,M04,S4,3407,0.651169,0.651169,0.0,0.651169,0.651169,0.0,0.0,True,True,True
6,M04,S4,7777,0.651169,0.651169,0.0,0.651307,0.651307,0.0,0.0,True,True,True
6,M04,S5,13,0.651169,0.651169,0.0,0.65041,0.65041,0.0,0.0,True,True,True
6,M04,S5,42,0.651169,0.651169,0.0,0.652825,0.652825,0.0,0.0,True,True,True
6,M04,S5,2026,0.651169,0.651169,0.0,0.651031,0.651031,0.0,0.0,True,True,True
6,M04,S5,3407,0.651169,0.651169,0.0,0.651169,0.651169,0.0,0.0,True,True,True
6,M04,S5,7777,0.651169,0.651169,0.0,0.651652,0.651652,0.0,0.0,True,True,True
6,M05,S1,13,0.651169,0.651169,0.0,0.648134,0.648134,0.0,0.0,True,True,True
6,M05,S1,42,0.651169,0.651169,0.0,0.653308,0.653308,0.0,0.0,True,True,True
6,M05,S1,2026,0.651169,0.651169,0.0,0.651514,0.651514,0.0,0.0,True,True,True
6,M05,S1,3407,0.651169,0.651169,0.0,0.65179,0.65179,0.0,0.0,True,True,True
6,M05,S1,7777,0.651169,0.651169,0.0,0.650617,0.650617,0.0,0.0,True,True,True
6,M05,S2,13,0.651169,0.651169,0.0,0.649238,0.649238,0.0,0.0,True,True,True
6,M05,S2,42,0.651169,0.651169,0.0,0.65317,0.65317,0.0,0.0,True,True,True
6,M05,S2,2026,0.651169,0.651169,0.0,0.6511,0.6511,0.0,0.0,True,True,True
6,M05,S2,3407,0.651169,0.651169,0.0,0.65179,0.65179,0.0,0.0,True,True,True
6,M05,S2,7777,0.651169,0.651169,0.0,0.650686,0.650686,0.0,0.0,True,True,True
6,M05,S3,13,0.651169,0.651169,0.0,0.649031,0.649031,0.0,0.0,True,True,True
6,M05,S3,42,0.651169,0.651169,0.0,0.652963,0.652963,0.0,0.0,True,True,True
6,M05,S3,2026,0.651169,0.651169,0.0,0.650548,0.650548,0.0,0.0,True,True,True
6,M05,S3,3407,0.651169,0.651169,0.0,0.65179,0.65179,0.0,0.0,True,True,True
6,M05,S3,7777,0.651169,0.651169,0.0,0.650548,0.650548,0.0,0.0,True,True,True
6,M05,S4,13,0.651169,0.651169,0.0,0.649238,0.649238,0.0,0.0,True,True,True
6,M05,S4,42,0.651169,0.651169,0.0,0.652687,0.652687,0.0,0.0,True,True,True
6,M05,S4,2026,0.651169,0.651169,0.0,0.651031,0.651031,0.0,0.0,True,True,True
6,M05,S4,3407,0.651169,0.651169,0.0,0.65248,0.65248,0.0,0.0,True,True,True
6,M05,S4,7777,0.651169,0.651169,0.0,0.65041,0.65041,0.0,0.0,True,True,True
6,M05,S5,13,0.651169,0.651169,0.0,0.649031,0.649031,0.0,0.0,True,True,True
6,M05,S5,42,0.651169,0.651169,0.0,0.652204,0.652204,0.0,0.0,True,True,True
6,M05,S5,2026,0.651169,0.651169,0.0,0.651307,0.651307,0.0,0.0,True,True,True
6,M05,S5,3407,0.651169,0.651169,0.0,0.652549,0.652549,0.0,0.0,True,True,True
6,M05,S5,7777,0.651169,0.651169,0.0,0.650341,0.650341,0.0,0.0,True,True,True
6,M06,S1,13,0.651169,0.651169,0.0,0.797751,0.797751,0.0,0.0,True,True,True
6,M06,S1,42,0.651169,0.651169,0.0,0.823964,0.823964,0.0,0.0,True,True,True
6,M06,S1,2026,0.651169,0.651169,0.0,0.777954,0.777954,0.0,0.0,True,True,True
6,M06,S1,3407,0.651169,0.651169,0.0,0.7823,0.7823,0.0,0.0,True,True,True
6,M06,S1,7777,0.651169,0.651169,0.0,0.804994,0.804994,0.0,0.0,True,True,True
6,M06,S2,13,0.651169,0.651169,0.0,0.961164,0.961164,0.0,0.0,True,True,True
6,M06,S2,42,0.651169,0.651169,0.0,0.965372,0.965372,0.0,0.0,True,True,True
6,M06,S2,2026,0.651169,0.651169,0.0,0.941367,0.941367,0.0,0.0,True,True,True
6,M06,S2,3407,0.651169,0.651169,0.0,0.950817,0.950817,0.0,0.0,True,True,True
6,M06,S2,7777,0.651169,0.651169,0.0,0.969994,0.969994,0.0,0.0,True,True,True
6,M06,S3,13,0.651169,0.651169,0.0,0.999862,0.999862,0.0,0.0,True,True,True
6,M06,S3,42,0.651169,0.651169,0.0,0.99593,0.99593,0.0,0.0,True,True,True
6,M06,S3,2026,0.651169,0.651169,0.0,0.994964,0.994964,0.0,0.0,True,True,True
6,M06,S3,3407,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M06,S3,7777,0.651169,0.651169,0.0,0.999862,0.999862,0.0,0.0,True,True,True
6,M06,S4,13,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M06,S4,42,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M06,S4,2026,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M06,S4,3407,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M06,S4,7777,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M06,S5,13,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M06,S5,42,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M06,S5,2026,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M06,S5,3407,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M06,S5,7777,0.651169,0.651169,0.0,1.0,1.0,0.0,0.0,True,True,True
6,M07,S1,13,0.651169,0.651169,0.0,0.651031,0.651031,0.0,0.0,True,True,True
6,M07,S1,42,0.651169,0.651169,0.0,0.656274,0.656274,0.0,0.0,True,True,True
6,M07,S1,2026,0.651169,0.651169,0.0,0.653239,0.653239,0.0,0.0,True,True,True
6,M07,S1,3407,0.651169,0.651169,0.0,0.655515,0.655515,0.0,0.0,True,True,True
6,M07,S1,7777,0.651169,0.651169,0.0,0.657653,0.657653,0.0,0.0,True,True,True
6,M07,S2,13,0.651169,0.651169,0.0,0.681796,0.681796,0.0,0.0,True,True,True
6,M07,S2,42,0.651169,0.651169,0.0,0.686418,0.686418,0.0,0.0,True,True,True
6,M07,S2,2026,0.651169,0.651169,0.0,0.698006,0.698006,0.0,0.0,True,True,True
6,M07,S2,3407,0.651169,0.651169,0.0,0.697869,0.697869,0.0,0.0,True,True,True
6,M07,S2,7777,0.651169,0.651169,0.0,0.681244,0.681244,0.0,0.0,True,True,True
6,M07,S3,13,0.651169,0.651169,0.0,0.782024,0.782024,0.0,0.0,True,True,True
6,M07,S3,42,0.651169,0.651169,0.0,0.772988,0.772988,0.0,0.0,True,True,True
6,M07,S3,2026,0.651169,0.651169,0.0,0.780437,0.780437,0.0,0.0,True,True,True
6,M07,S3,3407,0.651169,0.651169,0.0,0.77347,0.77347,0.0,0.0,True,True,True
6,M07,S3,7777,0.651169,0.651169,0.0,0.779817,0.779817,0.0,0.0,True,True,True
6,M07,S4,13,0.651169,0.651169,0.0,0.855832,0.855832,0.0,0.0,True,True,True
