ds,mech,strength,model,seed,clean_auc,full_auc,inflation,auprc,top5_recall,n_leak,n_legit,strategy,gov_auc,gov_legit_ret,gov_leak_recall
ds_3,M08,S1,catboost,42,0.8875313283208021,0.9080513784461153,0.020520050125313216,0.1111111111111111,0.0,1,15,G3_fixed_field_budget,0.9017857142857143,0.9333333333333333,1.0
ds_3,M08,S1,lr,42,0.931704260651629,0.931077694235589,-0.0006265664160400863,0.1111111111111111,0.0,1,15,G1_no_removal,0.931077694235589,1.0,0.0
ds_3,M08,S1,lr,42,0.931704260651629,0.931077694235589,-0.0006265664160400863,0.1111111111111111,0.0,1,15,G2_oracle_remove_all,0.931704260651629,1.0,1.0
ds_3,M08,S1,lr,42,0.931704260651629,0.931077694235589,-0.0006265664160400863,0.1111111111111111,0.0,1,15,G3_fixed_field_budget,0.9313909774436091,0.9333333333333333,1.0
ds_3,M08,S3,catboost,42,0.8875313283208021,0.900375939849624,0.012844611528821992,0.0625,0.0,1,15,G1_no_removal,0.900375939849624,1.0,0.0
ds_3,M08,S3,catboost,42,0.8875313283208021,0.900375939849624,0.012844611528821992,0.0625,0.0,1,15,G2_oracle_remove_all,0.8875313283208021,1.0,1.0
ds_3,M08,S3,catboost,42,0.8875313283208021,0.900375939849624,0.012844611528821992,0.0625,0.0,1,15,G3_fixed_field_budget,0.9017857142857143,0.9333333333333333,1.0
ds_3,M08,S3,lr,42,0.931704260651629,0.9306077694235588,-0.0010964912280702066,0.0625,0.0,1,15,G1_no_removal,0.9306077694235588,1.0,0.0
ds_3,M08,S3,lr,42,0.931704260651629,0.9306077694235588,-0.0010964912280702066,0.0625,0.0,1,15,G2_oracle_remove_all,0.931704260651629,1.0,1.0
ds_3,M08,S3,lr,42,0.931704260651629,0.9306077694235588,-0.0010964912280702066,0.0625,0.0,1,15,G3_fixed_field_budget,0.9313909774436091,0.9333333333333333,1.0
ds_3,M08,S5,catboost,42,0.8875313283208021,0.9111842105263158,0.02365288220551376,0.25,1.0,1,15,G1_no_removal,0.9111842105263158,1.0,0.0
ds_3,M08,S5,catboost,42,0.8875313283208021,0.9111842105263158,0.02365288220551376,0.25,1.0,1,15,G2_oracle_remove_all,0.8875313283208021,1.0,1.0
ds_3,M08,S5,catboost,42,0.8875313283208021,0.9111842105263158,0.02365288220551376,0.25,1.0,1,15,G3_fixed_field_budget,0.9017857142857143,0.9333333333333333,1.0
ds_3,M08,S5,lr,42,0.931704260651629,0.931390977443609,-0.00031328320802004317,0.25,1.0,1,15,G1_no_removal,0.931390977443609,1.0,0.0
ds_3,M08,S5,lr,42,0.931704260651629,0.931390977443609,-0.00031328320802004317,0.25,1.0,1,15,G2_oracle_remove_all,0.931704260651629,1.0,1.0
ds_3,M08,S5,lr,42,0.931704260651629,0.931390977443609,-0.00031328320802004317,0.25,1.0,1,15,G3_fixed_field_budget,0.9313909774436091,0.9333333333333333,1.0
ds_3,M09,S1,catboost,42,0.8846280447662936,0.8749177090190915,-0.009710335747202148,0.0625,0.0,1,15,G1_no_removal,0.8749177090190915,1.0,0.0
ds_3,M09,S1,catboost,42,0.8846280447662936,0.8749177090190915,-0.009710335747202148,0.0625,0.0,1,15,G2_oracle_remove_all,0.8846280447662936,1.0,1.0
ds_3,M09,S1,catboost,42,0.8846280447662936,0.8749177090190915,-0.009710335747202148,0.0625,0.0,1,15,G3_fixed_field_budget,0.8752468729427255,0.9333333333333333,1.0
ds_3,M09,S1,lr,42,0.9047070441079658,0.9056945358788677,0.0009874917709019604,0.0625,0.0,1,15,G1_no_removal,0.9056945358788677,1.0,0.0
ds_3,M09,S1,lr,42,0.9047070441079658,0.9056945358788677,0.0009874917709019604,0.0625,0.0,1,15,G2_oracle_remove_all,0.9047070441079658,1.0,1.0
ds_3,M09,S1,lr,42,0.9047070441079658,0.9056945358788677,0.0009874917709019604,0.0625,0.0,1,15,G3_fixed_field_budget,0.9032258064516129,0.9333333333333333,1.0
ds_3,M09,S3,catboost,42,0.8846280447662936,0.8862738643844635,0.001645819618169897,0.14285714285714285,0.0,1,15,G1_no_removal,0.8862738643844635,1.0,0.0
ds_3,M09,S3,catboost,42,0.8846280447662936,0.8862738643844635,0.001645819618169897,0.14285714285714285,0.0,1,15,G2_oracle_remove_all,0.8846280447662936,1.0,1.0
ds_3,M09,S3,catboost,42,0.8846280447662936,0.8862738643844635,0.001645819618169897,0.14285714285714285,0.0,1,15,G3_fixed_field_budget,0.8752468729427255,0.9333333333333333,1.0
ds_3,M09,S3,lr,42,0.9047070441079658,0.9154048716260698,0.010697827518103997,0.14285714285714285,0.0,1,15,G1_no_removal,0.9154048716260698,1.0,0.0
ds_3,M09,S3,lr,42,0.9047070441079658,0.9154048716260698,0.010697827518103997,0.14285714285714285,0.0,1,15,G2_oracle_remove_all,0.9047070441079658,1.0,1.0
ds_3,M09,S3,lr,42,0.9047070441079658,0.9154048716260698,0.010697827518103997,0.14285714285714285,0.0,1,15,G3_fixed_field_budget,0.9032258064516129,0.9333333333333333,1.0
ds_3,M09,S5,catboost,42,0.8846280447662936,0.8890717577353522,0.004443712969058544,0.14285714285714285,0.0,1,15,G1_no_removal,0.8890717577353522,1.0,0.0
ds_3,M09,S5,catboost,42,0.8846280447662936,0.8890717577353522,0.004443712969058544,0.14285714285714285,0.0,1,15,G2_oracle_remove_all,0.8846280447662936,1.0,1.0
ds_3,M09,S5,catboost,42,0.8846280447662936,0.8890717577353522,0.004443712969058544,0.14285714285714285,0.0,1,15,G3_fixed_field_budget,0.8752468729427255,0.9333333333333333,1.0
ds_3,M09,S5,lr,42,0.9047070441079658,0.9201777485187623,0.015470704410796565,0.14285714285714285,0.0,1,15,G1_no_removal,0.9201777485187623,1.0,0.0
ds_3,M09,S5,lr,42,0.9047070441079658,0.9201777485187623,0.015470704410796565,0.14285714285714285,0.0,1,15,G2_oracle_remove_all,0.9047070441079658,1.0,1.0
ds_3,M09,S5,lr,42,0.9047070441079658,0.9201777485187623,0.015470704410796565,0.14285714285714285,0.0,1,15,G3_fixed_field_budget,0.9032258064516129,0.9333333333333333,1.0
ds_3,M10,S1,catboost,42,0.8879475703324808,1.0,0.11205242966751916,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_3,M10,S1,catboost,42,0.8879475703324808,1.0,0.11205242966751916,1.0,1.0,1,16,G2_oracle_remove_all,0.8879475703324808,1.0,1.0
ds_3,M10,S1,catboost,42,0.8879475703324808,1.0,0.11205242966751916,1.0,1.0,1,16,G3_fixed_field_budget,0.8817135549872123,0.9375,1.0
ds_3,M10,S1,lr,42,0.9135230179028132,1.0,0.0864769820971868,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_3,M10,S1,lr,42,0.9135230179028132,1.0,0.0864769820971868,1.0,1.0,1,16,G2_oracle_remove_all,0.9135230179028132,1.0,1.0
ds_3,M10,S1,lr,42,0.9135230179028132,1.0,0.0864769820971868,1.0,1.0,1,16,G3_fixed_field_budget,0.9135230179028132,0.9375,1.0
ds_3,M10,S3,catboost,42,0.8879475703324808,1.0,0.11205242966751916,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_3,M10,S3,catboost,42,0.8879475703324808,1.0,0.11205242966751916,1.0,1.0,1,16,G2_oracle_remove_all,0.8879475703324808,1.0,1.0
ds_3,M10,S3,catboost,42,0.8879475703324808,1.0,0.11205242966751916,1.0,1.0,1,16,G3_fixed_field_budget,0.8817135549872123,0.9375,1.0
ds_3,M10,S3,lr,42,0.9135230179028132,1.0,0.0864769820971868,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_3,M10,S3,lr,42,0.9135230179028132,1.0,0.0864769820971868,1.0,1.0,1,16,G2_oracle_remove_all,0.9135230179028132,1.0,1.0
ds_3,M10,S3,lr,42,0.9135230179028132,1.0,0.0864769820971868,1.0,1.0,1,16,G3_fixed_field_budget,0.9135230179028132,0.9375,1.0
ds_3,M10,S5,catboost,42,0.8879475703324808,1.0,0.11205242966751916,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_3,M10,S5,catboost,42,0.8879475703324808,1.0,0.11205242966751916,1.0,1.0,1,16,G2_oracle_remove_all,0.8879475703324808,1.0,1.0
ds_3,M10,S5,catboost,42,0.8879475703324808,1.0,0.11205242966751916,1.0,1.0,1,16,G3_fixed_field_budget,0.8817135549872123,0.9375,1.0
ds_3,M10,S5,lr,42,0.9135230179028132,1.0,0.0864769820971868,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_3,M10,S5,lr,42,0.9135230179028132,1.0,0.0864769820971868,1.0,1.0,1,16,G2_oracle_remove_all,0.9135230179028132,1.0,1.0
ds_3,M10,S5,lr,42,0.9135230179028132,1.0,0.0864769820971868,1.0,1.0,1,16,G3_fixed_field_budget,0.9135230179028132,0.9375,1.0
ds_4,M08,S1,catboost,42,0.8850844277673546,0.8807066916823014,-0.004377736085053208,0.125,0.0,1,15,G1_no_removal,0.8807066916823014,1.0,0.0
ds_4,M08,S1,catboost,42,0.8850844277673546,0.8807066916823014,-0.004377736085053208,0.125,0.0,1,15,G2_oracle_remove_all,0.8850844277673546,1.0,1.0
ds_4,M08,S1,catboost,42,0.8850844277673546,0.8807066916823014,-0.004377736085053208,0.125,0.0,1,15,G3_fixed_field_budget,0.8835209505941213,0.9333333333333333,1.0
ds_4,M08,S1,lr,42,0.8792995622263915,0.8792995622263915,0.0,0.125,0.0,1,15,G1_no_removal,0.8792995622263915,1.0,0.0
ds_4,M08,S1,lr,42,0.8792995622263915,0.8792995622263915,0.0,0.125,0.0,1,15,G2_oracle_remove_all,0.8792995622263915,1.0,1.0
ds_4,M08,S1,lr,42,0.8792995622263915,0.8792995622263915,0.0,0.125,0.0,1,15,G3_fixed_field_budget,0.8799249530956849,0.9333333333333333,1.0
ds_4,M08,S3,catboost,42,0.8850844277673546,0.8878986866791745,0.0028142589118198558,0.2,1.0,1,15,G1_no_removal,0.8878986866791745,1.0,0.0
ds_4,M08,S3,catboost,42,0.8850844277673546,0.8878986866791745,0.0028142589118198558,0.2,1.0,1,15,G2_oracle_remove_all,0.8850844277673546,1.0,1.0
ds_4,M08,S3,catboost,42,0.8850844277673546,0.8878986866791745,0.0028142589118198558,0.2,1.0,1,15,G3_fixed_field_budget,0.8835209505941213,0.9333333333333333,1.0
ds_4,M08,S3,lr,42,0.8792995622263915,0.8796122576610382,0.000312695434646737,0.2,1.0,1,15,G1_no_removal,0.8796122576610382,1.0,0.0
ds_4,M08,S3,lr,42,0.8792995622263915,0.8796122576610382,0.000312695434646737,0.2,1.0,1,15,G2_oracle_remove_all,0.8792995622263915,1.0,1.0
ds_4,M08,S3,lr,42,0.8792995622263915,0.8796122576610382,0.000312695434646737,0.2,1.0,1,15,G3_fixed_field_budget,0.8799249530956849,0.9333333333333333,1.0
ds_4,M08,S5,catboost,42,0.8850844277673546,0.874296435272045,-0.010787992495309595,0.0625,0.0,1,15,G1_no_removal,0.874296435272045,1.0,0.0
ds_4,M08,S5,catboost,42,0.8850844277673546,0.874296435272045,-0.010787992495309595,0.0625,0.0,1,15,G2_oracle_remove_all,0.8850844277673546,1.0,1.0
ds_4,M08,S5,catboost,42,0.8850844277673546,0.874296435272045,-0.010787992495309595,0.0625,0.0,1,15,G3_fixed_field_budget,0.8835209505941213,0.9333333333333333,1.0
ds_4,M08,S5,lr,42,0.8792995622263915,0.8792995622263915,0.0,0.0625,0.0,1,15,G1_no_removal,0.8792995622263915,1.0,0.0
ds_4,M08,S5,lr,42,0.8792995622263915,0.8792995622263915,0.0,0.0625,0.0,1,15,G2_oracle_remove_all,0.8792995622263915,1.0,1.0
ds_4,M08,S5,lr,42,0.8792995622263915,0.8792995622263915,0.0,0.0625,0.0,1,15,G3_fixed_field_budget,0.8799249530956849,0.9333333333333333,1.0
ds_4,M09,S1,catboost,42,0.8773333333333333,0.8690196078431373,-0.008313725490196044,0.16666666666666666,0.0,1,15,G1_no_removal,0.8690196078431373,1.0,0.0
ds_4,M09,S1,catboost,42,0.8773333333333333,0.8690196078431373,-0.008313725490196044,0.16666666666666666,0.0,1,15,G2_oracle_remove_all,0.8773333333333333,1.0,1.0
ds_4,M09,S1,catboost,42,0.8773333333333333,0.8690196078431373,-0.008313725490196044,0.16666666666666666,0.0,1,15,G3_fixed_field_budget,0.8763921568627451,0.9333333333333333,1.0
ds_4,M09,S1,lr,42,0.8875294117647059,0.8887843137254903,0.0012549019607843714,0.16666666666666666,0.0,1,15,G1_no_removal,0.8887843137254903,1.0,0.0
ds_4,M09,S1,lr,42,0.8875294117647059,0.8887843137254903,0.0012549019607843714,0.16666666666666666,0.0,1,15,G2_oracle_remove_all,0.8875294117647059,1.0,1.0
ds_4,M09,S1,lr,42,0.8875294117647059,0.8887843137254903,0.0012549019607843714,0.16666666666666666,0.0,1,15,G3_fixed_field_budget,0.8870588235294118,0.9333333333333333,1.0
ds_4,M09,S3,catboost,42,0.8773333333333333,0.8917647058823529,0.014431372549019605,0.5,1.0,1,15,G1_no_removal,0.8917647058823529,1.0,0.0
ds_4,M09,S3,catboost,42,0.8773333333333333,0.8917647058823529,0.014431372549019605,0.5,1.0,1,15,G2_oracle_remove_all,0.8773333333333333,1.0,1.0
ds_4,M09,S3,catboost,42,0.8773333333333333,0.8917647058823529,0.014431372549019605,0.5,1.0,1,15,G3_fixed_field_budget,0.8763921568627451,0.9333333333333333,1.0
ds_4,M09,S3,lr,42,0.8875294117647059,0.8947450980392158,0.007215686274509858,0.5,1.0,1,15,G1_no_removal,0.8947450980392158,1.0,0.0
ds_4,M09,S3,lr,42,0.8875294117647059,0.8947450980392158,0.007215686274509858,0.5,1.0,1,15,G2_oracle_remove_all,0.8875294117647059,1.0,1.0
ds_4,M09,S3,lr,42,0.8875294117647059,0.8947450980392158,0.007215686274509858,0.5,1.0,1,15,G3_fixed_field_budget,0.8870588235294118,0.9333333333333333,1.0
ds_4,M09,S5,catboost,42,0.8773333333333333,0.8983529411764706,0.021019607843137278,0.5,1.0,1,15,G1_no_removal,0.8983529411764706,1.0,0.0
ds_4,M09,S5,catboost,42,0.8773333333333333,0.8983529411764706,0.021019607843137278,0.5,1.0,1,15,G2_oracle_remove_all,0.8773333333333333,1.0,1.0
ds_4,M09,S5,catboost,42,0.8773333333333333,0.8983529411764706,0.021019607843137278,0.5,1.0,1,15,G3_fixed_field_budget,0.8763921568627451,0.9333333333333333,1.0
ds_4,M09,S5,lr,42,0.8875294117647059,0.8988235294117648,0.011294117647058899,0.5,1.0,1,15,G1_no_removal,0.8988235294117648,1.0,0.0
ds_4,M09,S5,lr,42,0.8875294117647059,0.8988235294117648,0.011294117647058899,0.5,1.0,1,15,G2_oracle_remove_all,0.8875294117647059,1.0,1.0
ds_4,M09,S5,lr,42,0.8875294117647059,0.8988235294117648,0.011294117647058899,0.5,1.0,1,15,G3_fixed_field_budget,0.8870588235294118,0.9333333333333333,1.0
ds_4,M10,S1,catboost,42,0.8596794468887491,1.0,0.1403205531112509,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_4,M10,S1,catboost,42,0.8596794468887491,1.0,0.1403205531112509,1.0,1.0,1,16,G2_oracle_remove_all,0.8596794468887491,1.0,1.0
ds_4,M10,S1,catboost,42,0.8596794468887491,1.0,0.1403205531112509,1.0,1.0,1,16,G3_fixed_field_budget,0.8744500314267756,0.9375,1.0
ds_4,M10,S1,lr,42,0.8782212445003142,1.0,0.12177875549968575,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_4,M10,S1,lr,42,0.8782212445003142,1.0,0.12177875549968575,1.0,1.0,1,16,G2_oracle_remove_all,0.8782212445003142,1.0,1.0
ds_4,M10,S1,lr,42,0.8782212445003142,1.0,0.12177875549968575,1.0,1.0,1,16,G3_fixed_field_budget,0.8879635449402892,0.9375,1.0
ds_4,M10,S3,catboost,42,0.8596794468887491,1.0,0.1403205531112509,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_4,M10,S3,catboost,42,0.8596794468887491,1.0,0.1403205531112509,1.0,1.0,1,16,G2_oracle_remove_all,0.8596794468887491,1.0,1.0
ds_4,M10,S3,catboost,42,0.8596794468887491,1.0,0.1403205531112509,1.0,1.0,1,16,G3_fixed_field_budget,0.8744500314267756,0.9375,1.0
ds_4,M10,S3,lr,42,0.8782212445003142,1.0,0.12177875549968575,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_4,M10,S3,lr,42,0.8782212445003142,1.0,0.12177875549968575,1.0,1.0,1,16,G2_oracle_remove_all,0.8782212445003142,1.0,1.0
ds_4,M10,S3,lr,42,0.8782212445003142,1.0,0.12177875549968575,1.0,1.0,1,16,G3_fixed_field_budget,0.8879635449402892,0.9375,1.0
ds_4,M10,S5,catboost,42,0.8596794468887491,1.0,0.1403205531112509,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_4,M10,S5,catboost,42,0.8596794468887491,1.0,0.1403205531112509,1.0,1.0,1,16,G2_oracle_remove_all,0.8596794468887491,1.0,1.0
ds_4,M10,S5,catboost,42,0.8596794468887491,1.0,0.1403205531112509,1.0,1.0,1,16,G3_fixed_field_budget,0.8744500314267756,0.9375,1.0
ds_4,M10,S5,lr,42,0.8782212445003142,1.0,0.12177875549968575,1.0,1.0,1,16,G1_no_removal,1.0,1.0,0.0
ds_4,M10,S5,lr,42,0.8782212445003142,1.0,0.12177875549968575,1.0,1.0,1,16,G2_oracle_remove_all,0.8782212445003142,1.0,1.0
ds_4,M10,S5,lr,42,0.8782212445003142,1.0,0.12177875549968575,1.0,1.0,1,16,G3_fixed_field_budget,0.8879635449402892,0.9375,1.0
